Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1684580621_2_T1,Z1684580621,-10,0.323,415.408,1.7818,9,3,126.22,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4cc5ccccc5[nH]c4=O)n3)c2)NC(=O)NC1=O
Z281552112_1_T2,Z281552112,-10,0.313,430.423,2.9421,10,3,126.3,3,32,none,high,high,REAL,Cc1nnc(NNC(=O)c2cc(-c3ccc4c(c3)OCCO4)nc3ccccc23)[nH]c1=O
Z1684580915_1_T5,Z1684580915,-10,0.313,427.463,3.4859,8,2,110.01,4,32,none,none,none,REAL,Cc1nc2ccccc2c(C)c1Cc1nc(-c2cccc([C@]3(C)NC(=O)NC3=O)c2)no1
ZINC000003146351_T1,ZINC000003146351,-10,0.313,458.477,4.2278,8,0,157.02,3,32,high,low,none,ZINC,O=C1c2ccc(-c3ccc4c(c3)C(=O)N(c3nccs3)C4=O)cc2C(=O)N1c1nccs1
Z1684581792_2_T1,Z1684581792,-10,0.303,438.442,4.1281,8,2,110.26,4,33,high,high,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4cc5c(ccc6ccccc65)o4)n3)c2)NC(=O)NC1=O
Z1094946006_1_T1,Z1094946006,-10,0.278,477.479,4.1806,9,2,123.15,6,36,low,none,none,REAL,O=C(Cc1noc2ccccc12)Nc1ccc2nc(NC(=O)Cc3noc4ccccc34)ccc2c1
ZINC000004522786_T1,ZINC000004522786,-10,0.278,486.506,5.5621,6,1,135.43,1,36,low,none,none,ZINC,Nc1c(-c2nc3ccc4c(c3s2)C(=O)c2ccccc2C4=O)ccc2c1C(=O)c1ccccc1C2=O
Z2224499046_1_T1,Z2224499046,-9.9,0.381,345.397,4.3599,4,0,54.45,1,26,none,none,none,REAL,O=C1CCCc2cc(C(=O)N3C[C@@H]4CCC(=O)c5cccc3c54)ccc21
Z1410517883_1_T2,Z1410517883,-9.9,0.367,380.79,2.4615,7,4,102.82,2,27,none,high,none,REAL,O=C(NNc1nc2ccccc2c(=O)[nH]1)c1cc(Cl)c2ccccc2c1O
ZINC000001855719_T1,ZINC000001855719,-9.9,0.367,356.464,5.4424,2,0,34.14,0,27,none,none,none,ZINC,O=C1c2c(ccc3c2CCCC3)CC12Cc1ccc3c(c1C2=O)CCCC3
ZINC000002232892_T1,ZINC000002232892,-9.9,0.354,366.415,5.7137,3,0,39.44,1,28,none,none,high,ZINC,Cc1cc2oc(=O)c3c(c2c2occ(-c4ccc5ccccc5c4)c21)CCC3
Z1173530296_2_T1,Z1173530296,-9.9,0.33,399.445,4.5675,5,0,55.84,2,30,none,none,none,REAL,C[C@H]1CN(C(=O)c2ccc3c(c2)C[C@@H](c2ccccc2)OC3=O)c2ccccc2O1
Z1213581804_1_T1,Z1213581804,-9.9,0.319,439.873,2.7199,6,2,78.51,1,31,none,none,none,REAL,O=C1C[C@H](C(=O)N2CCC(=C3C(=O)Nc4cc(Cl)ccc43)CC2)c2ccc(F)cc2N1
Z223105634_1_T1,Z223105634,-9.9,0.309,433.502,3.8767,6,0,65.07,1,32,none,none,none,REAL,C[C@@H]1c2cc3c(cc2C2(CCCC2)CN1C(=O)[C@@H]1Cc2ccccc2C(=O)O1)OCCO3
Z1410520849_1_T2,Z1410520849,-9.9,0.309,428.534,3.0511,6,3,82.59,3,32,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@H](CC(C(=O)NNc5nc6ccccc6c(=O)[nH]5)(C4)C2)C3)cc1
Z1410520849_2_T2,Z1410520849,-9.9,0.309,428.534,3.0511,6,3,82.59,3,32,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@@H](CC(C(=O)NNc5nc6ccccc6c(=O)[nH]5)(C4)C2)C3)cc1
Z1716062271_1,Z1716062271,-9.9,0.309,424.455,3.4362,6,0,66.92,2,32,none,none,none,REAL,O=C(c1cccc(N2C(=O)c3ccccc3C2=O)c1)N1CC[C@]2(C1)OCc1ccccc12
Z1372583545_2,Z1372583545,-9.9,0.3,444.49,2.6545,8,3,103.68,4,33,none,none,none,REAL,C[C@@]1(c2ccc(CNC(=O)N3CCc4cc(-c5ccccc5)oc4C3)cc2)NC(=O)NC1=O
Z1684581792_2_T3,Z1684581792,-9.9,0.3,438.442,4.1281,8,2,110.26,4,33,high,high,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4cc5c(ccc6ccccc65)o4)n3)c2)NC(=O)NC1=O
ZINC000002154274_T1,ZINC000002154274,-9.9,0.291,444.445,4.8394,6,0,76.04,2,34,none,none,none,ZINC,O=c1oc(-c2cccc(-n3c(=O)c4ccccc4c4ccccc4c3=O)c2)nc2ccccc21
Z316831980_1_T1,Z316831980,-9.9,0.275,480.566,4.4095,7,0,73.29,2,36,none,high,none,REAL,O=C(c1ccc2c(=O)n3c(nc2c1)CCCCC3)N1CCN(C(=O)c2cccc3ccccc23)CC1
ZINC000005955034_T1,ZINC000005955034,-9.9,0.275,495.929,3.0615,9,3,101.43,2,36,high,high,none,ZINC,O=C1NC2=NN3C(=O)C(/C=C\c4ccc(Cl)cc4)=NN[C@H]3N2NC12c1ccccc1-c1ccccc12
ZINC000005607051_T1,ZINC000005607051,-9.9,0.275,470.439,5.3847,7,1,120.33,1,36,low,none,none,ZINC,Nc1c(-c2nc3cc4c(cc3o2)C(=O)c2ccccc2C4=O)ccc2c1C(=O)c1ccccc1C2=O
Z1070904338_3_T1,Z1070904338,-9.9,0.268,497.549,2.7236,8,1,96.02,4,37,high,high,none,REAL,C[C@@H]1Oc2ccc(C(=O)C3CCN([C@H]4CC(=O)N(c5cccc6ccccc56)C4=O)CC3)cc2NC1=O
Z1014754852_1_T5,Z1014754852,-9.9,0.268,496.522,3.167,9,3,124.68,5,37,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NCc4ccc([C@]5(C)NC(=O)NC5=O)cc4)cc3C2=O)c1
Z1116902231_1_T1,Z1116902231,-9.9,0.268,489.486,4.1582,8,1,105.14,5,37,high,high,none,REAL,Cc1cccc2c(=O)[nH]c(COC(=O)c3ccc(N4C(=O)c5cccc6cccc(c56)C4=O)cc3)nc12
Z1410513874_1_T2,Z1410513874,-9.8,0.377,350.377,1.8179,7,4,102.82,2,26,none,none,none,REAL,O=C(NNc1nc2ccccc2c(=O)[nH]1)c1cc2c(cc1O)CCCC2
Z1410515355_1_T2,Z1410515355,-9.8,0.377,346.345,1.8555,7,4,102.82,2,26,low,low,none,REAL,O=C(NNc1nc2ccccc2c(=O)[nH]1)c1ccc2ccccc2c1O
Z1559726405_1,Z1559726405,-9.8,0.363,383.834,1.6102,6,3,101.29,6,27,none,none,none,REAL,NC(=O)[C@H](NC(=O)CCc1cc2ccccc2[nH]c1=O)c1ccc(Cl)cc1
Z1684580887_4_T5,Z1684580887,-9.8,0.338,408.844,2.9768,7,2,97.12,3,29,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CCc5c(Cl)cccc54)n3)c2)NC(=O)NC1=O
Z2189099689_4_T1,Z2189099689,-9.8,0.338,388.509,4.8257,4,0,40.62,1,29,none,none,low,REAL,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2C(=O)c1ccc2c(c1)CCCCC2=O
PV-001828573882_1_T1,PV-001828573882,-9.8,0.327,407.448,3.2314,7,3,99.77,4,30,none,none,none,REAL,CC(C)(C)c1ccc(-c2nnc(NC(=O)[C@@H]3Cc4cc(F)ccc4NC3=O)[nH]2)cc1
Z1823391654_1_T1,Z1823391654,-9.8,0.316,417.468,3.7536,8,1,81.51,3,31,none,none,high,REAL,Cc1ccnc(-n2nccc2NC(=O)N2CC=C(c3ccc4c(c3)OCCO4)CC2)c1
Z1684579933_2_T5,Z1684579933,-9.8,0.316,417.38,1.3643,10,2,134.5,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(CN4C(=O)c5ccccc5C4=O)n3)c2)NC(=O)NC1=O
ZINC000006885885_T1,ZINC000006885885,-9.8,0.316,406.396,4.6535,6,1,75.71,1,31,high,high,none,ZINC,O=C1c2cccc3cccc(c32)C(=O)N1c1ccc2c(c1)C(=O)Nc1ccccc1O2
Z1684581156_2_T5,Z1684581156,-9.8,0.306,435.414,2.3822,9,2,117.43,4,32,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@@H]4CC(=O)N(c5ccc(F)cc5)C4)n3)c2)NC(=O)NC1=O
PV-001950627204_1_T1,PV-001950627204,-9.8,0.306,434.451,2.2653,9,5,128.79,3,32,high,none,none,REAL,CC1(C)COc2cc(NC(=O)NNC(=O)c3cc4ccccc4cc3O)ccc2NC1=O
Z976283494_2_T1,Z976283494,-9.8,0.306,423.471,2.9295,6,2,78.51,4,32,none,none,none,REAL,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CC(=O)N2CCc3ccccc32)cc1
Z1684581901_2_T3,Z1684581901,-9.8,0.297,438.442,4.0741,8,2,110.26,4,33,high,high,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4coc5ccc6ccccc6c45)n3)c2)NC(=O)NC1=O
Z2066084353_1_T2,Z2066084353,-9.8,0.297,435.442,2.6375,8,3,112.55,4,33,none,high,none,REAL,O=C(NNC(=O)c1n[nH]c(=O)c2ccccc12)c1ccc(-c2cccc3cccnc23)cc1
ZINC000100737708_T8,ZINC000100737708,-9.8,0.297,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000002212711_T1,ZINC000002212711,-9.8,0.297,429.474,5.9184,4,1,55.4,3,33,high,high,high,ZINC,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1cccc(-c2cc3ccccc3oc2=O)c1
Z749455328_1_T3,Z749455328,-9.8,0.288,470.508,3.5974,8,3,125.11,4,34,none,none,none,REAL,O=C(NNC(=O)c1ccc2ccccc2c1)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z137333280_1_T1,Z137333280,-9.8,0.288,451.485,2.5326,8,3,106.66,5,34,none,none,low,REAL,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)NNC(=O)Cc2c[nH]c3ccccc23)cc1
Z1323785308_1_T3,Z1323785308,-9.8,0.288,449.513,4.0779,7,3,99.77,7,34,none,none,low,REAL,O=C(Cc1ccc2ccccc2c1)NCc1nc(NC(=O)Cc2ccc3ccccc3c2)n[nH]1
ZINC000002652048_T1,ZINC000002652048,-9.8,0.288,443.461,5.2007,6,1,79.37,3,34,high,high,none,ZINC,O=C(Nc1ccc(N2C(=O)c3cccc4cccc(c43)C2=O)cc1)c1ccc2ccccc2n1
ZINC000001641985_T1,ZINC000001641985,-9.8,0.272,495.929,2.9679,9,3,104.92,2,36,high,high,none,ZINC,O=C1C(/C=C/c2ccc(Cl)cc2)=NN[C@@H]2N1N=C1N=C(O)C3(NN12)c1ccccc1-c1ccccc13
Z1014754852_1_T3,Z1014754852,-9.8,0.265,496.522,3.167,9,3,124.68,5,37,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NCc4ccc([C@]5(C)NC(=O)NC5=O)cc4)cc3C2=O)c1
Z15458061_1_T1,Z15458061,-9.8,0.265,489.486,4.1736,8,1,105.14,5,37,high,high,none,REAL,C[C@H](OC(=O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1)c1nc2ccccc2c(=O)[nH]1
ZINC000263588750_T1,ZINC000263588750,-9.8,0.265,509.512,4.8224,6,0,106.87,3,37,none,none,none,ZINC,O=C1C[C@H](c2ccc(-c3nc4ccccc4s3)o2)c2c(ccc3c(=O)c(-c4ccccc4F)coc32)O1
ZINC000001225262_T1,ZINC000001225262,-9.8,0.251,553.36,5.7726,8,1,103.44,3,39,none,none,none,ZINC,O=C1c2cccc(Cl)c2C(=O)N1c1ccc(-c2nc3ccc(N4C(=O)c5cccc(Cl)c5C4=O)cc3[nH]2)cc1
ZINC000098042868_T1,ZINC000098042868,-9.8,0.239,570.752,5.5544,6,2,100.72,4,41,high,high,none,ZINC,O=C(Nc1ccc2c(c1)S(=O)(=O)c1cc(NC(=O)C34CC5CC(CC(C5)C3)C4)ccc1-2)C12CC3CC(CC(C3)C1)C2
ZINC000146057035_T2,ZINC000146057035,-9.8,0.233,566.639,3.5019,10,3,126.92,5,42,none,none,none,ZINC,CCc1cc(O)c(F)cc1-c1ccc2c(c1)[nH]nc2-c1nc2c([nH]1)CCN(C(=O)c1cnc(N3CCCCC3)cn1)C2
ZINC000146057035_T3,ZINC000146057035,-9.8,0.233,566.639,3.5019,10,3,126.92,5,42,none,none,none,ZINC,CCc1cc(O)c(F)cc1-c1ccc2c(c1)[nH]nc2-c1nc2c([nH]1)CCN(C(=O)c1cnc(N3CCCCC3)cn1)C2
Z1956676322_1_T3,Z1956676322,-9.7,0.359,354.408,4.3499,4,1,58.53,1,27,low,high,none,REAL,O=C1CCCCc2cc(-c3nc4cc5ccccc5cc4c(=O)[nH]3)ccc21
ZINC000006513294_T4,ZINC000006513294,-9.7,0.359,356.464,5.4424,2,0,34.14,0,27,none,none,none,ZINC,O=C1CCCc2cc3c(cc21)C[C@]1(Cc2ccc4c(c2C1)C(=O)CCC4)C3
ZINC000002145885_T1,ZINC000002145885,-9.7,0.359,354.404,5.6649,3,0,39.44,1,27,none,none,high,ZINC,Cc1cc2oc(=O)c(C)c(C)c2c2occ(-c3ccc4ccccc4c3)c21
ZINC000000111271_T1,ZINC000000111271,-9.7,0.359,349.388,5.3504,3,0,37.38,1,27,high,high,none,ZINC,O=C1c2cccc3cccc(c32)C(=O)N1c1ccc2c3c(cccc31)CC2
Z1410520271_2_T2,Z1410520271,-9.7,0.346,378.391,0.0018,9,4,114.93,2,28,none,none,none,REAL,C[C@H]1C(=O)Nc2cc(C(=O)NNc3nc4ccccc4c(=O)[nH]3)ccc2N1C
Z1969747560_1_T1,Z1969747560,-9.7,0.346,373.459,3.7201,6,1,61.36,3,28,none,high,none,REAL,CN(C)c1ccnc(NC(=O)N2CC=C(c3cccc4ccccc34)CC2)n1
Z2500351010_1_T1,Z2500351010,-9.7,0.346,371.435,4.3463,4,1,57.61,2,28,low,high,none,REAL,O=C1CCCc2cc(C(=O)N3CC(O)(c4cccc5ccccc45)C3)ccc21
Z2225658838_1_T1,Z2225658838,-9.7,0.346,367.447,4.7437,3,0,37.38,2,28,none,none,none,REAL,O=C1CCCc2cc(C(=O)N3C[C@H](c4ccccc4)c4ccccc43)ccc21
Z2177413288_5_T1,Z2177413288,-9.7,0.334,389.493,4.6691,4,0,46.61,2,29,none,none,none,REAL,O=C1CCCCc2cc(C(=O)N3C[C@H](c4ccccc4)[C@@H]4COCC[C@H]43)ccc21
Z1231995924_7_T1,Z1231995924,-9.7,0.334,389.493,4.7613,4,0,46.61,2,29,none,none,none,REAL,C[C@@H]1C[C@H]2CCCC[C@H]2N1C(=O)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
ZINC000095471041_T1,ZINC000095471041,-9.7,0.334,379.37,5.187,5,1,66.84,1,29,low,high,none,ZINC,O=c1c2ccc3oc4ccccc4c4ccc(c(=O)n1-c1cccc(O)c1)c2c34
ZINC000022636400_T1,ZINC000022636400,-9.7,0.334,375.382,5.1995,4,0,54.45,1,29,high,high,none,ZINC,O=C1c2ccccc2C(=O)N1c1ccc2c3c(cccc13)C(=O)c1ccccc1-2
ZINC000002170289_T1,ZINC000002170289,-9.7,0.334,378.474,5.6242,3,0,24.83,0,29,high,high,high,ZINC,CN1c2ccccc2C(C)(C)[C@]12C=Nc1c3ccccc3c3ccccc3c1O2
Z280311184_1_T1,Z280311184,-9.7,0.323,407.448,3.6411,7,3,99.77,4,30,none,none,none,REAL,CC(C)(C)c1ccc(-c2nnc(NC(=O)[C@@H]3CC(=O)Nc4cc(F)ccc43)[nH]2)cc1
Z1684580204_1_T5,Z1684580204,-9.7,0.323,402.413,1.7685,9,2,114.42,4,30,none,none,none,REAL,Cc1cccn2cc(Cc3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)nc12
Z1892834134_1_T4,Z1892834134,-9.7,0.323,394.429,5.1492,5,1,66.48,1,30,none,none,none,REAL,O=C1CC[C@@H]2CN(C(=O)c3cccc4c(=O)c5ccccc5[nH]c34)c3cccc1c32
Z1082330214_3_T2,Z1082330214,-9.7,0.313,440.523,2.7335,8,2,116.32,2,31,none,low,none,REAL,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2cccc(C(=O)Nc3nc4ccccc4c(=O)[nH]3)c2)C1
Z1684579553_2_T5,Z1684579553,-9.7,0.313,431.475,3.1372,8,2,138.25,5,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4csc(-c5ccccc5)n4)n3)c2)NC(=O)NC1=O
Z1929427925_4,Z1929427925,-9.7,0.313,419.436,1.9816,8,2,104.81,2,31,none,none,none,REAL,O=C1NC(=O)[C@@]2(CCCN(C(=O)c3ccc4c(c3)C[C@H](c3ccccc3)OC4=O)C2)N1
PV-001950627242_1_T1,PV-001950627242,-9.7,0.313,418.452,2.611,8,4,108.56,3,31,high,none,none,REAL,CC1(C)COc2cc(NC(=O)NNC(=O)c3ccc4ccccc4c3)ccc2NC1=O
Z2157916546_2_T5,Z2157916546,-9.7,0.313,417.424,1.9194,9,2,117.43,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(CN4CCc5ccccc5C4=O)n3)c2)NC(=O)NC1=O
Z1684579929_1_T1,Z1684579929,-9.7,0.313,416.436,3.5675,8,2,110.26,4,31,none,none,none,REAL,Cc1ccc2c(Cc3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)coc2c1C
Z1684580621_2_T4,Z1684580621,-9.7,0.313,415.408,1.7818,9,3,126.22,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(Cc4cc5ccccc5[nH]c4=O)n3)c2)NC(=O)NC1=O
ZINC000033271405_T1,ZINC000033271405,-9.7,0.313,409.452,2.353,8,1,90,2,31,none,high,none,ZINC,Cc1nn(-c2ccc3nnc(C)n3n2)c2c1[C@@H](c1cccc3ccccc31)CC(=O)N2
Z1213581716_1_T1,Z1213581716,-9.7,0.303,448.909,2.0043,7,2,97.43,3,32,none,none,none,REAL,NC(=O)c1cn(CC(=O)N2CCC(=C3C(=O)Nc4cc(Cl)ccc43)CC2)c2ccccc12
Z1452579296_1_T5,Z1452579296,-9.7,0.303,434.494,3.0482,8,3,107.61,4,32,none,none,none,REAL,CC1CCN(C(=O)c2ccc(NC(=O)c3cccc([C@]4(C)NC(=O)NC4=O)c3)cc2)CC1
Z1463874745_1_T5,Z1463874745,-9.7,0.303,432.526,1.4648,8,3,100.41,3,32,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@H](CC(C(=O)NNc5nc6c(cnn6C)c(=O)[nH]5)(C4)C2)C3)cc1
Z2157918107_1_T3,Z2157918107,-9.7,0.303,428.447,3.4414,8,2,106.35,5,32,none,none,none,REAL,C[C@H](Oc1ccc2ccccc2c1)c1nc(-c2cccc([C@]3(C)NC(=O)NC3=O)c2)no1
Z1165732167_1_T4,Z1165732167,-9.7,0.303,427.467,2.2548,9,4,128.45,4,32,low,none,none,REAL,O=C(Nc1ccc2nc(NC(=O)c3n[nH]c4c3CCC4)ccc2c1)c1n[nH]c2c1CCC2
Z1684580724_8_T5,Z1684580724,-9.7,0.303,424.459,4.6618,7,2,97.12,4,32,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4C[C@H]4c4ccc5ccccc5c4)n3)c2)NC(=O)NC1=O
ZINC000408997474_T1,ZINC000408997474,-9.7,0.303,417.507,5.3065,3,2,49.33,2,32,low,high,low,ZINC,O=C(O)c1cccc2c1N[C@H](c1ccc3c4c(cccc41)CC3)[C@H]1Cc3ccccc3[C@H]21
ZINC000019926202_T2,ZINC000019926202,-9.7,0.303,412.487,5.7274,2,0,34.14,1,32,none,none,none,ZINC,O=C1C[C@]2(c3ccccc31)c1ccccc1[C@]1(c3ccccc3)c3ccccc3C(=O)[C@H]21
ZINC000019926200_T2,ZINC000019926200,-9.7,0.303,412.487,5.7274,2,0,34.14,1,32,none,none,none,ZINC,O=C1C[C@]2(c3ccccc31)c1ccccc1[C@]1(c3ccccc3)c3ccccc3C(=O)[C@@H]21
ZINC000000988780_T1,ZINC000000988780,-9.7,0.303,415.407,5.039,6,0,72.27,1,32,low,high,none,ZINC,O=c1c2ccc3c(=O)n(-c4ccccc4)c(=O)c4ccc(c5nc6ccccc6n51)c2c43
PV-001950482035_1_T1,PV-001950482035,-9.7,0.294,450.537,3.2429,8,3,99.77,3,33,none,none,none,REAL,Cc1ccc(C(=O)N2CCC(NC(=O)Nc3ccc4c(c3)NC(=O)C(C)(C)CO4)CC2)cc1
Z1451959293_2_T2,Z1451959293,-9.7,0.294,449.509,3.1148,9,4,119.64,4,33,high,high,none,REAL,C[C@@]1(c2cccc(C(=O)Nc3ccc(NC(=O)N4CCCCCC4)cc3)c2)NC(=O)NC1=O
PV-001850778928_1_T1,PV-001850778928,-9.7,0.294,445.449,2.4738,7,3,104.37,4,33,high,low,none,REAL,Cc1ccc(-c2ccc(C(=O)NNC(=O)[C@@H]3C(=O)Nc4ccccc4C3=O)c(F)c2)cc1C
Z1684581478_2,Z1684581478,-9.7,0.294,444.49,3.5365,8,2,114.19,6,33,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(CCC(=O)c4ccc5c(c4)CCCC5)n3)c2)NC(=O)NC1=O
Z1684579644_1_T5,Z1684579644,-9.7,0.294,442.478,2.3927,9,2,114.94,5,33,none,none,none,REAL,Cc1cc(C)n(-c2ccc(Cc3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)cc2)n1
Z771183888_2_T1,Z771183888,-9.7,0.294,440.498,3.7783,6,1,75.71,3,33,none,none,none,REAL,O=C1C[C@@H](c2ccccc2)N(C(=O)c2ccc3c(c2)C[C@@H](c2ccccc2)OC3=O)CCN1
Z966751854_1_T1,Z966751854,-9.7,0.294,440.458,2.2842,8,2,100.1,4,33,none,none,low,REAL,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)NNC(=O)[C@@H]2Cc3ccccc3O2)cc1
Z976186264_1_T2,Z976186264,-9.7,0.294,438.486,3.8386,7,2,90.87,5,33,none,none,none,REAL,O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccc(CC(=O)N2CCc3ccccc32)cc1
Z2192883693_2,Z2192883693,-9.7,0.294,438.482,4.516,6,0,66.92,2,33,none,none,none,REAL,O=C(c1cccc(N2C(=O)c3ccccc3C2=O)c1)N1CC[C@@]2(CCc3ccccc3O2)C1
Z1684581901_1_T2,Z1684581901,-9.7,0.294,438.442,4.0741,8,2,110.26,4,33,high,high,none,REAL,C[C@]1(c2cccc(-c3noc(Cc4coc5ccc6ccccc6c45)n3)c2)NC(=O)NC1=O
ZINC000015670617_T1,ZINC000015670617,-9.7,0.294,444.425,2.1804,9,1,104.05,3,33,none,none,none,ZINC,Cc1nn(-c2nncc(-c3ccc(F)cc3)n2)c2c1[C@@H](c1ccc3c(c1)OCO3)CC(=O)N2
ZINC000015670427_T1,ZINC000015670427,-9.7,0.294,460.88,2.6856,9,1,104.05,3,33,none,none,none,ZINC,Cc1nn(-c2nncc(-c3ccc(Cl)cc3)n2)c2c1[C@@H](c1ccc3c(c1)OCO3)CC(=O)N2
Z220541322_1_T1,Z220541322,-9.7,0.285,471.536,4.2821,7,1,108.58,2,34,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CCC[C@H](c4nc5ccccc5[nH]4)C3)ccc21
Z988053508_1_T2,Z988053508,-9.7,0.285,453.501,3.1112,8,2,94.11,4,34,none,none,none,REAL,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Nc1cccc(C(=O)N2CCc3ccccc32)c1
Z976185340_1_T1,Z976185340,-9.7,0.285,453.497,3.6623,7,1,86.79,5,34,none,none,none,REAL,Cc1ccc2c(c1)C(=O)N(CC(=O)Nc1ccc(CC(=O)N3CCc4ccccc43)cc1)C2=O
Z1094946018_2_T1,Z1094946018,-9.7,0.285,451.481,4.2002,7,2,89.55,4,34,low,none,none,REAL,O=C(Nc1ccc2nc(NC(=O)[C@H]3Cc4ccccc4O3)ccc2c1)[C@@H]1Cc2ccccc2O1
ZINC000002125371_T1,ZINC000002125371,-9.7,0.285,446.505,5.8341,5,0,43.7,2,34,high,none,none,ZINC,CCn1c2ccccc2c2cc(N3COc4ccc5c6ccccc6c(=O)oc5c4C3)ccc21
ZINC000000704991_T1,ZINC000000704991,-9.7,0.285,451.393,1.5531,9,0,113.42,2,34,none,none,none,ZINC,Cc1ccc2nc(-c3ccc4c(c3)C(=O)N(N3C(=O)c5ccccc5C3=O)C4=O)oc(=O)c2c1
