Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z2008674123_1_T1,Z2008674123,-9.7,0.303,427.467,1.3793,9,1,95.72,2,32,none,none,low,REAL,Cn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CC[C@]2(C1)C(=O)Nc1ccccc12
Z2008674311_1_T3,Z2008674311,-9.7,0.303,438.437,2.7365,8,2,95.64,3,32,none,none,low,REAL,Cn1c(-c2n[nH]c(=O)c3ccccc23)nnc1N1CCC(O)(c2c(F)cccc2F)CC1
Z2019351364_1_T1,Z2019351364,-9.7,0.303,442.421,2.7028,8,3,107.61,4,32,none,low,low,REAL,O=C(NNC(=O)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O)Nc1cc(F)cc(F)c1
Z2026006140_2_T1,Z2026006140,-9.7,0.303,429.522,2.4045,7,1,72.28,4,32,none,none,none,REAL,Cc1ccc(-c2nnc(N3CC[C@@]4(C3)C(=O)Nc3ccccc34)n2C[C@@H]2CCOC2)cc1
Z2174917374_2_T1,Z2174917374,-9.7,0.303,431.495,2.5981,8,0,72.72,2,32,none,none,none,REAL,Cc1c(C(=O)N2CCCN3c4ccccc4C[C@H]3C2)nnn1-c1ccc2c(c1)OCCO2
Z2177405982_23_T3,Z2177405982,-9.7,0.303,432.483,0.8046,9,2,111.29,5,32,none,none,high,REAL,CN(C)c1n[nH]c(NC(=O)C2[C@H]3[C@@H]4C=C[C@H]([C@@H]5C(=O)N(Cc6ccccc6)C(=O)[C@H]45)[C@@H]23)n1
Z2224189684_1_T1,Z2224189684,-9.7,0.303,432.458,3.1693,8,1,100.8,4,32,none,none,none,REAL,O=C(c1ccnc(-c2ncc[nH]2)c1)N1CCCCC[C@@H]1c1noc(-c2ccc(F)cc2)n1
Z358334894_1_T1,Z358334894,-9.7,0.303,426.479,2.3852,8,0,75.86,2,32,none,none,low,REAL,Cc1cc(N2CCN(C(=O)C3c4ccccc4Oc4ccccc43)CC2)n2ncnc2n1
Z392474526_1_T1,Z392474526,-9.7,0.303,487.689,3.4336,9,1,109.56,3,32,none,high,high,REAL,O=C(Nc1nnc2ccc(Cl)nn12)c1ccc2c(c1)C(=O)N(c1cc(Cl)ccc1Cl)C2=O
Z395241662_1_T2,Z395241662,-9.7,0.303,431.499,2.2455,9,2,105.04,3,32,none,none,none,REAL,Cc1cc(C(=O)Nc2ccc(-c3nnc4n3CCCCCC4)cc2)c2c(=O)[nH]n(C)c2n1
