Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z738314420_1_T1,Z738314420,-10.3,0.381,379.435,3.0389,5,1,83.06,2,27,none,none,none,REAL,Cc1ccc(C(=O)O)cc1S(=O)(=O)N1Cc2ccccc2-c2ccccc21
Z46522248_2,Z46522248,-10.3,0.381,363.46,2.4957,5,1,52.65,2,27,none,none,none,REAL,C[C@H]1CN(CC(=O)N2c3ccccc3NC(=O)C2(C)C)Cc2ccccc21
Z336815316_1_T1,Z336815316,-10.3,0.381,363.46,4.1922,5,2,61.44,4,27,none,none,none,REAL,Cc1cc(C)cc(NNC(=O)[C@@H]2CC(=O)N(c3ccc4c(c3)CCC4)C2)c1
Z2958134835_1_T1,Z2958134835,-10.3,0.381,362.384,1.6584,6,2,84.5,3,27,high,high,high,REAL,O=C1CCCc2cc(OC(=O)[C@@H]3C[C@]34C(=O)Nc3ccccc34)ccc2N1
Z2951703940_2_T2,Z2951703940,-10.3,0.381,358.444,2.8796,5,2,61.02,3,27,none,none,none,REAL,O=c1[nH]c2ccccc2cc1CN1CCC[C@@H](c2c[nH]c3ncccc23)C1
Z2869065962_2_T2,Z2869065962,-10.3,0.381,369.395,4.121,6,2,70.67,2,27,none,none,none,REAL,O=C(Nc1cccc2[nH]c(=O)oc12)N1CCC[C@@H](c2ccc(F)cc2)CC1
Z2840299280_3_T2,Z2840299280,-10.3,0.381,383.515,3.0167,5,3,101.96,4,27,none,none,none,REAL,C[C@@H]1CCc2c(sc3nc([C@@H](C)N[C@@H](C)c4ccccc4O)[nH]c(=O)c23)C1
Z2774798922_1_T2,Z2774798922,-10.3,0.381,362.384,2.4775,6,1,75.71,1,27,none,none,none,REAL,C[C@]1(C(=O)N2C[C@@H]3CCC(=O)c4cccc2c43)Oc2ccccc2NC1=O
Z2774798922_3_T2,Z2774798922,-10.3,0.381,362.384,2.4775,6,1,75.71,1,27,none,none,none,REAL,C[C@]1(C(=O)N2C[C@H]3CCC(=O)c4cccc2c43)Oc2ccccc2NC1=O
Z2729112125_4_T1,Z2729112125,-10.3,0.381,357.456,3.9336,4,2,57.78,3,27,none,none,none,REAL,Cc1ccc(-c2c(C)n[nH]c2NC(=O)[C@H]2C[C@@]23CCc2ccccc23)cc1
Z2669933772_2,Z2669933772,-10.3,0.381,360.412,3.333,5,2,69.64,2,27,none,none,none,REAL,Cc1cccc([C@H]2C(=O)NCCN2C(=O)c2cc3ccccc3cc2O)c1
Z2640004923_2_T5,Z2640004923,-10.3,0.381,365.392,2.0143,8,3,111.21,3,27,low,none,none,REAL,C[C@@]1(C(=O)Nc2[nH]nc3nc(O)ccc23)CCCN1C(=O)c1ccccc1
Z2598921895_7,Z2598921895,-10.3,0.381,367.491,2.4042,5,2,61.44,2,27,none,none,none,REAL,O=C1Nc2ccccc2[C@@H]1C1CCN([C@H]2C[C@H]3CCCC[C@@H]3NC2=O)CC1
Z2482866668_6,Z2482866668,-10.3,0.381,391.49,0.4642,7,2,110.11,2,27,none,none,none,REAL,N[C@H]1CCO[C@H]([C@H]2CCCCN2S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)C1
Z2407562533_8_T1,Z2407562533,-10.3,0.381,361.44,4.5166,4,0,42.68,2,27,none,none,none,REAL,Cc1cccc2c(C(=O)N3C[C@@H](c4ccccc4)[C@H]4COCC[C@H]43)coc12
Z2278446626_8_T1,Z2278446626,-10.3,0.381,361.483,4.8798,3,0,29.54,2,27,none,none,none,REAL,Cc1ccc(C(=O)N2C[C@@H](c3ccccc3)[C@H]3COCC[C@H]32)c2c1CCC2
Z2277541740_1_T1,Z2277541740,-10.3,0.381,364.491,4.07,5,1,72.11,3,27,none,none,none,REAL,Nc1nccc([C@@H]2CCCN(C(=O)[C@@H]3CCCC[C@@H]3c3ccccc3)C2)n1
Z2229650126_1_T3,Z2229650126,-10.3,0.381,357.372,3.3065,7,3,99.6,3,27,low,none,high,REAL,Cc1ccc2[nH]c(NC(=O)c3c[nH]nc3-c3cc4ccccc4o3)nc2c1
Z2225675857_1_T1,Z2225675857,-10.3,0.381,356.424,2.5924,4,1,41.57,2,27,none,none,none,REAL,O=C1COc2ccc(CN3Cc4ccccc4-c4ccccc4C3)cc2N1
Z2173245386_2_T1,Z2173245386,-10.3,0.381,367.419,3.724,4,0,46.61,2,27,none,none,none,REAL,C[C@H]1CN(C(=O)c2cccc3c2CC(=O)CC3)C[C@H](c2ccc(F)cc2)O1
Z2170082579_1_T1,Z2170082579,-10.3,0.381,358.44,3.7645,4,1,53.17,1,27,none,none,none,REAL,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cccc2c1CC(=O)CC2)CC3
