Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1039095378_1_T3,Z1039095378,-10.8,0.327,482.33,2.577,9,3,113.31,5,33,none,none,none,REAL,C[C@]1(c2cccc(CNc3ccc4nnc(-c5cc(Cl)cc(Cl)c5)n4n3)c2)NC(=O)NC1=O
Z296632530_2_T1,Z296632530,-10.8,0.348,425.415,2.5249,8,1,88.18,2,31,none,none,none,REAL,O=C1C[C@@H](C(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)c2ccc(F)cc2N1
Z2142999535_2_T1,Z2142999535,-10.8,0.338,431.49,2.9894,7,0,70.16,2,32,none,none,none,REAL,Cn1c(C(=O)N2C[C@@H](C(=O)N3CCCCC3)Oc3ccccc32)cc2ccccc2c1=O
Z993686968_4_T5,Z993686968,-10.8,0.36,406.441,1.0827,8,3,107.61,5,30,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)[C@H]3CC(=O)N(c4ccccc4)C3)c2)NC(=O)NC1=O
Z1643054649_1_T3,Z1643054649,-10.8,0.348,406.444,4.2491,6,2,83.45,2,31,none,high,none,REAL,Cc1cc(NC(=O)c2cc(-c3cccc4ccccc34)nc3ccccc23)nc(=O)[nH]1
PV-001955706104_2_T10,PV-001955706104,-10.8,0.348,423.472,1.5689,9,5,132.45,5,31,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)NCc3cc4c(nc3O)CCCC4)c2)NC(=O)NC1=O
PV-001955706104_2_T1,PV-001955706104,-10.8,0.348,423.472,1.5689,9,5,132.45,5,31,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)NCc3cc4c(nc3O)CCCC4)c2)NC(=O)NC1=O
ZINC000003307955_T1,ZINC000003307955,-10.8,0.309,464.463,2.9574,9,1,90.48,2,35,none,none,none,ZINC15,Cc1nn(-c2ccccc2)c2c1[C@]1(c3cc(F)ccc3NC1=O)N1N=NN(c3ccccc3)C1=N2
ZINC000020588479_T2,ZINC000020588479,-10.8,0.292,496.497,2.1523,8,4,114.53,3,37,none,none,none,ZINC15,O=C1Nc2ccccc2[C@]12N[C@@H](Cc1c[nH]c3ccc(O)cc13)[C@@H]1C(=O)N(c3ccc(F)cc3)C(=O)[C@@H]12
ZINC000102877232_T1,ZINC000102877232,-10.8,0.309,486.566,5.9194,5,1,98.74,4,35,none,none,low,ZINC15,CC(C)(C)c1ccc([C@H]2/C(=C(\O)c3ccccc3)C(=O)C(=O)N2c2nc3ccc(F)cc3s2)cc1
ZINC000245247236_T4,ZINC000245247236,-10.8,0.3,480.498,2.498,7,3,94.3,3,36,none,none,none,ZINC15,O=C1Nc2ccccc2[C@]12N[C@@H](Cc1c[nH]c3ccccc13)[C@H]1C(=O)N(c3ccccc3F)C(=O)[C@@H]12
Z1402639786_1,Z1402639786,-10.7,0.334,429.458,2.1733,8,2,83.25,2,32,none,none,none,REAL,Cn1cc(-c2nc3ccccn3c2NC(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)cn1
Z1402639526_1,Z1402639526,-10.7,0.334,445.913,2.6785,8,2,83.25,2,32,none,none,none,REAL,Cn1cc(-c2nc3ccccn3c2NC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cn1
Z1128746843_2_T4,Z1128746843,-10.7,0.306,489.555,3.4439,9,3,154.46,5,35,none,none,none,REAL,Cc1cc(-c2cc(C(=O)NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)s1
Z1128746843_2_T5,Z1128746843,-10.7,0.306,489.555,3.4439,9,3,154.46,5,35,none,none,none,REAL,Cc1cc(-c2cc(C(=O)NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)s1
Z1128746843_1_T1,Z1128746843,-10.7,0.306,489.555,3.4439,9,3,154.46,5,35,none,none,none,REAL,Cc1cc(-c2cc(C(=O)NCc3cccc([C@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)s1
Z1000940198_2_T3,Z1000940198,-10.7,0.306,473.488,2.7378,10,3,139.36,5,35,none,none,none,REAL,Cc1cc(-c2cc(C(=O)NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)o1
Z2157916861_2,Z2157916861,-10.7,0.334,427.463,3.6159,8,3,112.91,3,32,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4cccc5c6c([nH]c45)CCCC6)n3)c2)NC(=O)NC1=O
Z998726482_2_T1,Z998726482,-10.7,0.297,482.518,3.7072,8,3,106.77,4,36,none,none,low,REAL,O=C(Nc1ccc2[nH]c(-c3ccc(F)cc3)nc2c1)[C@H]1CCCN(C(=O)c2ccc3[nH]ncc3c2)C1
Z1007204568_1_T2,Z1007204568,-10.7,0.324,447.45,1.2726,10,4,134.44,5,33,none,none,none,REAL,C[C@]1(c2cccc(CNC(=O)c3c[nH]nc3-c3ccc4c(c3)OCCO4)c2)NC(=O)NC1=O
Z993683084_4_T2,Z993683084,-10.7,0.315,456.501,2.2771,8,3,107.61,5,34,high,high,none,REAL,C[C@@]1(c2cccc(CNC(=O)[C@H]3CC(=O)N(c4cccc5ccccc45)C3)c2)NC(=O)NC1=O
Z1614250722_1_T6,Z1614250722,-10.7,0.324,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1007204568_2_T9,Z1007204568,-10.7,0.324,447.45,1.2726,10,4,134.44,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)c3c[nH]nc3-c3ccc4c(c3)OCCO4)c2)NC(=O)NC1=O
Z1002304178_2_T1,Z1002304178,-10.7,0.334,431.43,1.4658,9,3,113.31,5,32,none,none,none,REAL,C[C@@]1(c2cccc(CNc3ccc4nnc(-c5ccccc5F)n4n3)c2)NC(=O)NC1=O
Z1614250722_2_T6,Z1614250722,-10.7,0.324,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1039095378_1_T4,Z1039095378,-10.7,0.324,482.33,2.577,9,3,113.31,5,33,none,none,none,REAL,C[C@]1(c2cccc(CNc3ccc4nnc(-c5cc(Cl)cc(Cl)c5)n4n3)c2)NC(=O)NC1=O
Z1039095378_2_T3,Z1039095378,-10.7,0.324,482.33,2.577,9,3,113.31,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNc3ccc4nnc(-c5cc(Cl)cc(Cl)c5)n4n3)c2)NC(=O)NC1=O
Z1002304178_1_T2,Z1002304178,-10.7,0.334,431.43,1.4658,9,3,113.31,5,32,none,none,none,REAL,C[C@]1(c2cccc(CNc3ccc4nnc(-c5ccccc5F)n4n3)c2)NC(=O)NC1=O
Z1614250722_1_T9,Z1614250722,-10.7,0.324,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z137249204_1_T1,Z137249204,-10.7,0.334,421.459,3.3259,7,2,86.69,3,32,none,high,high,REAL,Cn1c(NNC(=O)c2cc(-c3ccccc3)nc3ccccc23)nc2ccccc2c1=O
Z1000940282_2_T5,Z1000940282,-10.7,0.306,473.463,2.9081,9,3,126.22,5,35,none,none,none,REAL,Cc1noc2nc(-c3ccc(F)cc3)cc(C(=O)NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c12
Z1039095378_2_T5,Z1039095378,-10.7,0.324,482.33,2.577,9,3,113.31,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNc3ccc4nnc(-c5cc(Cl)cc(Cl)c5)n4n3)c2)NC(=O)NC1=O
Z1942531317_1_T1,Z1942531317,-10.7,0.357,404.512,4.7767,6,2,82.11,3,30,none,none,low,REAL,O=C(c1cc(O)c2ccccc2c1)N1CCC[C@H](c2n[nH]c(C3CCCCC3)n2)C1
Z993687126_1_T3,Z993687126,-10.7,0.315,462.548,2.684,8,3,107.61,5,34,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)NCc3cccc([C@]4(C)NC(=O)NC4=O)c3)C2)c1
PV-001955706148_2_T5,PV-001955706148,-10.7,0.357,411.392,1.2353,9,4,125.36,5,30,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)NCc3noc4cc(F)ccc34)c2)NC(=O)NC1=O
Z993687126_1_T5,Z993687126,-10.7,0.315,462.548,2.684,8,3,107.61,5,34,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)NCc3cccc([C@]4(C)NC(=O)NC4=O)c3)C2)c1
PV-001955706104_2_T4,PV-001955706104,-10.7,0.345,423.472,1.5689,9,5,132.45,5,31,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)NCc3cc4c(nc3O)CCCC4)c2)NC(=O)NC1=O
ZINC000000828265_T1,ZINC000000828265,-10.7,0.306,463.531,5.4495,5,2,79.54,3,35,high,high,none,ZINC15,CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc31)N[C@H]2c1ccc(-c2cccc(C(=O)O)c2)o1
ZINC000004785154_T1,ZINC000004785154,-10.7,0.334,421.499,4.177,5,0,52.98,3,32,none,none,none,ZINC15,Cc1cccc(-n2c(/C=C3/c4ccccc4N(C(C)C)C3=O)nc3ccccc3c2=O)c1
ZINC000006300868_T1,ZINC000006300868,-10.7,0.289,496.657,4.1728,7,1,75.94,5,37,none,none,none,ZINC15,Cc1cc(C)c2[nH]c(=O)c([C@@H](c3nnnn3Cc3ccccc3)N3CCCC4(CCCCC4)C3)cc2c1
ZINC000008790287_T1,ZINC000008790287,-10.7,0.315,451.481,3.8224,7,2,83.66,3,34,none,none,none,ZINC15,O=C(NCc1ccc2c(c1)OCO2)[C@@H]1Cc2c3ccccc3[nH]c2[C@H]2c3ccccc3C(=O)N21
ZINC000009668947_T2,ZINC000009668947,-10.7,0.324,431.458,2.5699,8,2,93.81,1,33,none,none,high,ZINC15,Cc1ccc(NC2=N[C@]3(c4ccccc4NC3=O)n3c(nc4c3=Nc3ccccc3-4)=N2)cc1
ZINC000013593515_T1,ZINC000013593515,-10.7,0.297,488.518,1.8708,8,4,114.53,3,36,none,none,none,ZINC15,O=C1Nc2ccc(F)cc2[C@]12N[C@@H](Cc1c[nH]c3ccc(O)cc13)[C@@H]1C(=O)N(C3CCCC3)C(=O)[C@@H]12
ZINC000014246080_T1,ZINC000014246080,-10.7,0.315,446.473,2.8566,9,1,90.48,2,34,none,none,none,ZINC15,Cc1nn(-c2ccccc2)c2c1[C@]1(c3ccccc3NC1=O)N1N=NN(c3ccccc3)C1=N2
ZINC000017988176_T2,ZINC000017988176,-10.7,0.268,521.571,5.5649,5,0,63.68,4,40,none,none,none,ZINC15,O=C(Oc1ccc2ccccc2c1)c1cccc(N2C(=O)[C@H]3[C@@H](C2=O)C2c4ccccc4C3c3ccccc32)c1
ZINC000034795034_T1,ZINC000034795034,-10.7,0.334,421.499,4.177,5,0,52.98,3,32,none,none,none,ZINC15,Cc1cccc(-n2c(/C=C3\c4ccccc4N(C(C)C)C3=O)nc3ccccc3c2=O)c1
ZINC000085392618_T3,ZINC000085392618,-10.7,0.289,493.569,2.8807,9,3,113.77,4,37,none,none,none,ZINC15,O=C([C@@H]1CC(=O)N(c2nc[nH]n2)C1)N1CCC(c2c[nH]c3ccccc32)(c2c[nH]c3ccccc32)CC1
ZINC000101833415_T4,ZINC000101833415,-10.7,0.306,489.885,3.6848,6,0,80.75,2,35,high,none,high,ZINC15,Cc1ccc(N2C(=O)[C@@H]3[C@@H](c4cccc(F)c4)OC4(C(=O)c5ccccc5C4=O)[C@H]3C2=O)cc1Cl
ZINC000102879694_T1,ZINC000102879694,-10.7,0.315,476.527,5.1081,6,1,111.88,4,34,high,none,none,ZINC15,CC(C)(C)c1ccc([C@H]2/C(=C(\O)c3ccco3)C(=O)C(=O)N2c2nc3ccc(F)cc3s2)cc1
ZINC000195529574_T4,ZINC000195529574,-10.7,0.297,473.483,3.8285,6,0,80.75,2,36,high,high,high,ZINC15,O=C1c2ccccc2C(=O)C12O[C@H](c1ccccc1)[C@H]1C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]12
ZINC000217751255_T1,ZINC000217751255,-10.7,0.306,474.42,3.6682,9,2,120.75,3,35,high,none,high,ZINC15,COc1cc([C@H]2CC(=O)Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c32)cc2c1OCO2
ZINC000229870983_T4,ZINC000229870983,-10.7,0.274,575.461,4.7284,5,1,66.48,4,39,none,none,none,ZINC15,O=C(c1ccccc1)[C@H]1[C@@H](C(=O)c2ccc(Br)cc2)N2c3ccccc3C=C[C@H]2[C@]12C(=O)Nc1ccccc12
ZINC000229980317_T2,ZINC000229980317,-10.7,0.268,529.57,3.9365,6,2,78.51,4,40,none,none,none,ZINC15,O=C(Nc1ccccc1)[C@@H]1[C@H](C(=O)c2ccc(F)cc2)[C@]2(C(=O)Nc3ccccc32)[C@@H]2C=Cc3ccccc3N21
ZINC000253486913_T4,ZINC000253486913,-10.7,0.289,498.488,2.5988,7,3,94.3,3,37,none,none,none,ZINC15,O=C1Nc2ccc(F)cc2[C@]12N[C@@H](Cc1c[nH]c3ccccc13)[C@H]1C(=O)N(c3ccc(F)cc3)C(=O)[C@@H]12
Z2002641727_53,Z2002641727,-10.6,0.342,417.414,3.119,5,2,74.85,3,31,none,none,low,REAL,O=C1[C@@H]2[C@@H]3C[C@H]4[C@@H]2[C@@]2(C(=O)Nc5ccc6[nH]c(-c7cc(F)ccc7F)nc6c5)[C@H]1[C@@H]3[C@@H]42
Z1314080218_9_T5,Z1314080218,-10.6,0.331,440.455,-0.7028,10,3,133.91,5,32,none,none,none,REAL,C[C@H](C(=O)NCc1cccc([C@]2(C)NC(=O)NC2=O)c1)N1C(=O)[C@H]2[C@@H]3CC[C@@H](O3)[C@H]2C1=O
Z1748664410_9_T1,Z1748664410,-10.6,0.342,420.551,4.1539,5,1,60.85,2,31,none,none,none,REAL,C[C@@H]1CN(C(=O)[C@@H]2C[C@@H]3CCCC[C@H]3N2C(=O)c2ccc3ccccc3c2)CC[C@@H]1O
Z1614250722_1_T3,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1614250722_1_T7,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1002304370_2_T1,Z1002304370,-10.6,0.342,413.44,1.365,9,3,113.31,5,31,none,none,none,REAL,C[C@@]1(c2cccc(CNc3ccc4nnc(-c5ccccc5)n4n3)c2)NC(=O)NC1=O
Z1007204568_2_T10,Z1007204568,-10.6,0.321,447.45,1.2726,10,4,134.44,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)c3c[nH]nc3-c3ccc4c(c3)OCCO4)c2)NC(=O)NC1=O
Z1007204568_2_T6,Z1007204568,-10.6,0.321,447.45,1.2726,10,4,134.44,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)c3c[nH]nc3-c3ccc4c(c3)OCCO4)c2)NC(=O)NC1=O
PV-001848284510_1_T2,PV-001848284510,-10.6,0.353,411.465,1.3011,10,3,123.32,4,30,none,none,low,REAL,CN(C)c1n[nH]c(C2CCN(C(=O)c3cccc([C@]4(C)NC(=O)NC4=O)c3)CC2)n1
Z1614250722_2_T15,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1614250722_2_T1,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1007204568_2_T1,Z1007204568,-10.6,0.321,447.45,1.2726,10,4,134.44,5,33,none,none,none,REAL,C[C@@]1(c2cccc(CNC(=O)c3c[nH]nc3-c3ccc4c(c3)OCCO4)c2)NC(=O)NC1=O
Z1614250722_1_T15,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1452314983_2_T5,Z1452314983,-10.6,0.342,418.456,1.8175,9,2,108.7,3,31,none,none,none,REAL,C[C@@]1(c2cccc(C(=O)N3CCC[C@H](c4nnc5ccccn45)C3)c2)NC(=O)NC1=O
Z1614250722_1_T1,Z1614250722,-10.6,0.321,444.494,2.6782,9,3,120.08,4,33,none,none,high,REAL,C[C@]1(c2cccc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2)NC(=O)NC1=O
Z1684582482_3_T1,Z1684582482,-10.6,0.342,421.387,1.1081,9,3,126.22,3,31,none,none,none,REAL,C[C@]1(c2cccc(-c3noc([C@H]4CC(=O)Nc5cc(F)ccc54)n3)c2)NC(=O)NC1=O
Z1470503086_3_T1,Z1470503086,-10.6,0.331,424.459,2.4168,7,2,91.4,4,32,none,none,none,REAL,O=C1C[C@H](c2cccc(N/C=C3\C(=O)N(c4ccccn4)C(=O)c4ccccc43)c2)CN1
