Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
PV-001948009740_2_T2,PV-001948009740,-9.4,0.324,405.375,4.5265,6,2,3,29,70.67,none,none,none,REAL,O=C(Nc1cccc2[nH]c(=O)oc12)N1CCC[C@@H](c2cccc(C(F)(F)F)c2)C1
Z2311242839_8_T1,Z2311242839,-9.4,0.324,398.461,1.6894,8,2,8,29,94.48,none,none,low,REAL,CCOC(=O)c1ccn(-c2cccc(NC(=O)NCC[C@H]3C[C@H]4CC[C@H]3O4)c2)n1
Z2151031713_1_T1,Z2151031713,-9.4,0.313,414.426,4.4563,4,1,3,30,49.41,none,none,none,REAL,Cc1cc(=O)[nH]c2cc(C(=O)N3CCC[C@H](c4cccc(C(F)(F)F)c4)C3)ccc12
PV-001882414886_1_T1,PV-001882414886,-9.4,0.313,447.47,2.2141,9,3,4,30,166.77,none,low,low,REAL,O=C1C[C@H](C(=O)Nc2nnc(NS(=O)(=O)c3ccccc3)s2)c2ccc(F)cc2N1
Z1095049158_1_T3,Z1095049158,-9.4,0.303,413.392,2.4092,9,2,5,31,119.09,none,none,low,REAL,O=C(COc1ccc2ccc(=O)oc2c1)Nc1nc(-c2ccc3ccccc3n2)n[nH]1
Z1523178777_2_T2,Z1523178777,-9.4,0.303,423.472,0.7161,9,2,3,31,111.18,none,none,none,REAL,CC(=O)N1CC[C@@H](NC(=O)[C@@H]2CCCCN2C(=O)c2ccc(=O)[nH]n2)c2ccccc21
PV-001946364913_3_T1,PV-001946364913,-9.4,0.303,422.459,3.9121,7,2,4,31,87.47,none,none,none,REAL,Cc1c(NC(=O)N[C@H](C)C(=O)N2c3ccccc3C[C@H]2C)noc1-c1ccccc1F
Z2077157563_1_T2,Z2077157563,-9.4,0.303,412.408,3.3283,9,3,4,31,121.51,none,none,none,REAL,Cc1noc2nc(-c3ccccc3)cc(C(=O)Nc3cccc(-c4n[nH]c(=O)[nH]4)c3)c12
Z1967731006_11,Z1967731006,-9.4,0.294,435.518,3.4707,6,0,2,32,65.07,none,none,none,REAL,C[C@@H]1C[C@@]2(CCO1)CN(C(=O)c1ccc3c(c1)C[C@@H](c1ccccc1)OC3=O)C[C@@H](C)O2
Z1608788445_1_T1,Z1608788445,-9.4,0.294,430.514,1.6177,9,1,4,32,93.24,none,none,none,REAL,Cc1cc(C)cc(-n2nc(NC(=O)C3CCN(c4ccc5nncn5n4)CC3)cc2C)c1
Z1303089142_4_T3,Z1303089142,-9.4,0.294,433.467,2.1958,9,3,4,32,126.22,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)NC[C@H]3CCC[C@@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z1303089142_4_T4,Z1303089142,-9.4,0.294,433.467,2.1958,9,3,4,32,126.22,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)NC[C@H]3CCC[C@@]34NC(=O)NC4=O)c3c(C)noc3n2)cc1
Z1684581689_4_T5,Z1684581689,-9.4,0.294,439.377,3.2801,9,2,4,32,118.71,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CC(c5cc(F)ccc5F)=NO4)n3)c2)NC(=O)NC1=O
Z1610637700_1_T1,Z1610637700,-9.4,0.294,445.408,1.726,10,2,5,32,119.2,none,none,low,REAL,Cc1cc(C)cc(-n2nc(NC(=O)c3nc(C)n(-c4nnc(C(F)(F)F)[nH]4)n3)cc2C)c1
Z1337005506_1_T2,Z1337005506,-9.4,0.285,446.509,1.5017,9,1,3,33,98.21,none,none,none,REAL,O=C([C@@H]1CCCCN1C(=O)c1ccc(=O)[nH]n1)N1CCN(c2ccc3ccccc3n2)CC1
Z1281111006_3_T1,Z1281111006,-9.4,0.285,443.589,3.787,5,0,3,33,43.86,none,none,none,REAL,O=C([C@@H]1C[C@@]12CCCc1ccccc12)N1CCN(CC(=O)N2CCCc3ccccc32)CC1
ZINC000095474117_T5,ZINC000095474117,-9.4,0.269,468.52,3.109,10,2,1,35,125.18,none,none,none,ZINC,Cc1nn(-c2ncnc3[nH]cnc32)c2c1[C@@]1(CC(O)=N2)c2cccc3c2N(C1=O)C(C)(C)C[C@H]3C
Z1010550230_11_T1,Z1010550230,-9.4,0.261,494.542,2.4301,9,2,7,36,114.4,none,none,none,REAL,C[C@H](OC(=O)[C@H]1C[C@H](O)CN1C(=O)c1ccc2c(c1)CCC2)C(=O)NC[C@H]1COc2ccccc2O1
ZINC000014746024_T1,ZINC000014746024,-9.4,0.261,478.55,3.1545,7,3,5,36,94.3,none,none,none,ZINC,O=C(N[C@H]1C[C@H]2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N2C1)c1ccc(-c2ccccc2)cc1
ZINC000002933884_T1,ZINC000002933884,-9.4,0.254,494.452,5.0599,6,0,4,37,77.32,none,none,none,ZINC,O=c1oc(-c2cccc(F)c2)nc2cc(Cc3ccc4c(=O)oc(-c5cccc(F)c5)nc4c3)ccc12
ZINC000009377815_T2,ZINC000009377815,-9.4,0.254,499.522,3.4742,9,2,6,37,114.04,none,none,none,ZINC,C[C@]1(c2ccc3c(c2)OCCCO3)NC(=O)N(CC(=O)c2ccc(NC(=O)c3ccccc3)cc2)C1=O
ZINC000006161742_T1,ZINC000006161742,-9.4,0.241,536.615,4.687,9,4,6,39,141.27,none,none,none,ZINC,Cc1ccc(-c2nnc(Nc3cccc(O)c3)c3ccccc32)cc1S(=O)(=O)NCc1nc2ccccc2[nH]1
Z2308828546_2_T2,Z2308828546,-9.3,0.344,380.369,2.7201,6,2,4,27,73.8,none,none,none,REAL,O=C(NCc1ccc(=O)[nH]n1)N1CCC[C@@H](c2cccc(C(F)(F)F)c2)C1
Z1948615421_357_T1,Z1948615421,-9.3,0.344,361.444,1.511,5,3,4,27,73.99,none,none,none,REAL,O=C(Cc1c[nH]c2ccccc12)NNC(=O)[C@@H]1[C@@H]2[C@H]3C[C@@H]4[C@@H]5[C@H]3C[C@H]2[C@@H]5[C@H]41
Z1341820887_2_T1,Z1341820887,-9.3,0.332,385.379,0.372,10,4,2,28,136.71,none,none,none,REAL,C[C@@]1(C2CCN(C(=O)Nc3ccc4c(c3)C(=O)NC4=O)CC2)NC(=O)NC1=O
Z292933652_29,Z292933652,-9.3,0.332,403.553,2.3671,8,2,6,28,128.95,none,none,low,REAL,Cc1cc(C)n(-c2nnc(S[C@H](C)C(=O)N[C@H](C)[C@H]3C[C@H]4CC[C@H]3C4)n2N)n1
PV-001962864474_1_T2,PV-001962864474,-9.3,0.321,410.395,1.9506,7,2,4,29,83.03,none,none,none,REAL,CC1(C)CN(C(=O)NCc2ccc(=O)[nH]n2)C[C@H](c2cccc(C(F)(F)F)c2)O1
Z2144773071_2,Z2144773071,-9.3,0.321,390.398,1.3063,8,4,3,29,116.4,none,none,none,REAL,Cc1cc(=O)[nH]c2cc(C(=O)Nc3cccc([C@@]4(C)NC(=O)NC4=O)c3)ccc12
PV-001877208919_1_T5,PV-001877208919,-9.3,0.321,392.458,3.7476,7,3,3,29,100.19,none,none,none,REAL,CC1(C)CCC[C@H](c2cccc(NC(=O)c3cnc4[nH]c(=O)[nH]c(=O)c4c3)c2)C1
PV-001806344665_1_T2,PV-001806344665,-9.3,0.31,415.414,4.22,5,1,3,30,61.77,none,none,none,REAL,Cc1nc2cc(C(=O)N3CCC[C@H](c4cccc(C(F)(F)F)c4)C3)ccc2c(=O)[nH]1
Z1917838623_1_T1,Z1917838623,-9.3,0.31,411.411,2.2719,7,3,4,30,88.05,none,none,none,REAL,C[C@H](NC(=O)Nc1cc(-c2ccc(F)cc2F)nn1C)c1ccc2c(c1)CC(=O)N2
ZINC000013639629_T3,ZINC000013639629,-9.3,0.31,396.405,4.3589,7,1,2,30,88.33,none,low,none,ZINC,O=c1c2c(ncc3c2C[C@@H](c2ccccc2)CC3=O)[nH]n1-c1nc2ccccc2o1
ZINC000067261396_T1,ZINC000067261396,-9.3,0.31,405.382,3.9939,5,1,4,30,55.11,none,none,none,ZINC,Fc1ccc(-c2nnn3c2nc(NCc2ccc(F)cc2F)c2ccccc23)cc1
Z1929431734_1_T3,Z1929431734,-9.3,0.3,421.539,2.73,6,2,2,31,78.51,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@H](CC(C(=O)N5CCC[C@]6(C5)NC(=O)NC6=O)(C4)C2)C3)cc1
Z1929431734_2_T3,Z1929431734,-9.3,0.3,421.539,2.73,6,2,2,31,78.51,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@@H](CC(C(=O)N5CCC[C@]6(C5)NC(=O)NC6=O)(C4)C2)C3)cc1
Z1591928563_2_T2,Z1591928563,-9.3,0.3,439.495,2.2962,9,3,2,31,132.64,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN(S(=O)(=O)c4ccc5[nH]c(=O)[nH]c(=O)c5c4)C3)nc2c1
Z1303091958_4_T3,Z1303091958,-9.3,0.3,418.452,2.3844,8,3,4,31,113.33,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)NC[C@H]3CCC[C@@]34NC(=O)NC4=O)c3ccccc3n2)o1
Z1613247547_1_T1,Z1613247547,-9.3,0.3,411.424,2.5577,9,3,5,31,121.62,high,none,low,REAL,O=C(NCc1nc(-c2ccccc2)n[nH]1)Nc1ccc2nc(-c3ccccn3)oc2c1
Z1684582120_4_T5,Z1684582120,-9.3,0.3,421.387,3.1793,9,2,4,31,118.71,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CC(c5cccc(F)c5)=NO4)n3)c2)NC(=O)NC1=O
Z1095050540_1_T1,Z1095050540,-9.3,0.3,434.479,1.8195,9,2,4,31,129.32,high,none,low,REAL,O=C(Nc1nc(-c2ccc3ccccc3n2)n[nH]1)c1cccc(N2CCCS2(=O)=O)c1
Z1684582120_4_T1,Z1684582120,-9.3,0.3,421.387,3.1793,9,2,4,31,118.71,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CC(c5cccc(F)c5)=NO4)n3)c2)NC(=O)NC1=O
PV-001921651657_7,PV-001921651657,-9.3,0.3,420.555,3.5093,6,2,7,31,79.08,none,none,none,REAL,COc1ccc(-n2c(C)c(C)c(C#N)c2NC(=O)CN[C@H](C)[C@@]23CCCC[C@H]2C3)cc1
ZINC000012525007_T1,ZINC000012525007,-9.3,0.3,410.48,3.758,7,1,3,31,64.82,none,high,none,ZINC,c1ccc2c(c1)cccc2[C@H]1C=C(c2ccc(N3CCOCC3)cc2)N=C2N=NNN21
ZINC000016491517_T1,ZINC000016491517,-9.3,0.3,432.463,2.5212,9,4,4,31,133.49,low,none,none,ZINC,O=c1[nH]c2ccc(Nc3nc4ccccc4nc3NS(=O)(=O)c3ccccc3)cc2[nH]1
Z2192934806_1_T2,Z2192934806,-9.3,0.291,449.868,3.1401,6,1,5,32,79.37,none,none,none,REAL,Cn1c(=O)cc(C(=O)Nc2ncc(Cl)cc2C(=O)Cc2cccc(F)c2)c2ccccc21
Z1634212503_1_T1,Z1634212503,-9.3,0.291,435.418,1.9141,10,2,3,32,122.11,none,none,none,REAL,Cn1c(=O)[nH]c(=O)c2cc(C(=O)N[C@@H]3CCc4nnc(-c5ccc(F)cc5)n4C3)cnc21
Z1623274417_1_T1,Z1623274417,-9.3,0.291,448.869,4.4857,9,3,4,32,124.28,none,high,high,REAL,Nc1nc(Cl)cc(NNC(=O)c2cc(-c3ccc4c(c3)OCCO4)nc3ccccc23)n1
Z729290334_1_T1,Z729290334,-9.3,0.291,420.431,1.5082,8,1,4,32,88.02,none,none,none,REAL,O=c1cc(/C=C/c2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)nc2nc[nH]n12
Z729290334_2_T1,Z729290334,-9.3,0.291,420.431,1.5082,8,1,4,32,88.02,none,none,none,REAL,O=c1cc(/C=C\c2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)nc2nc[nH]n12
Z1684581689_4_T3,Z1684581689,-9.3,0.291,439.377,3.2801,9,2,4,32,118.71,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CC(c5cc(F)ccc5F)=NO4)n3)c2)NC(=O)NC1=O
Z1684581689_4_T4,Z1684581689,-9.3,0.291,439.377,3.2801,9,2,4,32,118.71,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@H]4CC(c5cc(F)ccc5F)=NO4)n3)c2)NC(=O)NC1=O
ZINC000009561375_T1,ZINC000009561375,-9.3,0.291,421.463,3.3939,8,1,3,32,88.31,none,none,none,ZINC,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCc2ccccc2C1
ZINC000002272171_T1,ZINC000002272171,-9.3,0.282,461.545,4.021,8,3,5,33,121.46,low,high,low,ZINC,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C)c(C)c2)cc1
Z1684605096_3_T2,Z1684605096,-9.3,0.282,449.513,1.9648,10,2,5,33,129.9,high,none,low,REAL,C[C@@H]1CC(C)(C)C[C@@]2(C1)NC(=O)N(Cc1nc(Cc3nc(-c4ccccc4)n[nH]3)no1)C2=O
Z1663681893_1_T1,Z1663681893,-9.3,0.282,443.51,4.0654,9,0,5,33,102.83,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@H](c3nnc(Cn4nnc(-c5ccccc5)n4)o3)C2)c1
Z1862836773_1_T2,Z1862836773,-9.3,0.282,439.482,2.6642,10,2,4,33,116.99,none,none,low,REAL,O=C(Nc1ccc2[nH]c(-c3ccccc3)nc2c1)C1CCN(c2ccc3nnnn3n2)CC1
Z1862836773_1_T1,Z1862836773,-9.3,0.282,439.482,2.6642,10,2,4,33,116.99,none,none,low,REAL,O=C(Nc1ccc2[nH]c(-c3ccccc3)nc2c1)C1CCN(c2ccc3nnnn3n2)CC1
ZINC000040484406_T1,ZINC000040484406,-9.3,0.274,452.513,4.1308,7,1,5,34,74.24,none,high,none,ZINC,COc1ccc(-c2cc(=O)n3c4ccccc4n(CC(=O)Nc4ccc(C)cc4C)c3n2)cc1
ZINC000604404113_T1,ZINC000604404113,-9.3,0.274,451.441,2.6437,9,2,3,34,115.73,none,none,none,ZINC,O=C(CN1C(=O)c2ccccc2N2C(=O)c3ccccc3[C@@H]21)Nc1ccc2ncnc(O)c2c1
ZINC000001588362_T1,ZINC000001588362,-9.3,0.274,440.509,5.648,6,2,3,34,103.6,none,none,none,ZINC,Nc1nc(-c2ccc3ccccc3c2)cc(-c2cc(-c3ccc4ccccc4c3)nc(N)n2)n1
ZINC000009369230_T1,ZINC000009369230,-9.3,0.274,455.438,5.7249,4,1,3,34,50.27,high,high,none,ZINC,FC(F)(F)c1cccc(/N=c2\oc3ccc4ccccc4c3cc2-c2nc3ccccc3[nH]2)c1
ZINC000012514899_T1,ZINC000012514899,-9.3,0.274,494.958,4.1954,8,1,4,34,113.78,none,high,none,ZINC,O=C(Nc1nnc(-c2cccc(Cl)c2)o1)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1
ZINC000257357009_T1,ZINC000257357009,-9.3,0.274,452.548,4.4648,4,0,0,34,68.28,none,none,none,ZINC,O=C1[C@@H]2C[C@@H]3C(=O)[C@H]4Cc5ccccc5C[C@H]4C(=O)[C@H]3C[C@H]2C(=O)[C@H]2Cc3ccccc3C[C@@H]12
ZINC000057494737_T1,ZINC000057494737,-9.3,0.266,466.5,2.8191,9,0,4,35,95.14,none,none,none,ZINC,Cc1cccc(-c2noc(-c3cccn4c(=O)n(CC(=O)N5CCCc6ccccc65)nc34)n2)c1
ZINC000095474115_T5,ZINC000095474115,-9.3,0.266,468.52,3.109,10,2,1,35,125.18,none,none,none,ZINC,Cc1nn(-c2ncnc3[nH]cnc32)c2c1[C@@]1(CC(O)=N2)c2cccc3c2N(C1=O)C(C)(C)C[C@@H]3C
ZINC000095474115_T7,ZINC000095474115,-9.3,0.266,468.52,3.109,10,2,1,35,125.18,none,none,none,ZINC,Cc1nn(-c2ncnc3[nH]cnc32)c2c1[C@@]1(CC(O)=N2)c2cccc3c2N(C1=O)C(C)(C)C[C@@H]3C
ZINC000095549603_T1,ZINC000095549603,-9.3,0.266,462.551,4.5653,6,2,4,35,78.09,none,none,high,ZINC,Cc1cccc(C(=O)N2CCc3cc(CNC(=O)c4n[nH]c5c4CCc4ccccc4-5)ccc32)c1
ZINC000002859412_T1,ZINC000002859412,-9.3,0.258,472.499,5.8988,6,1,4,36,81.43,none,none,high,ZINC,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)c1cccc(-c2cc3ccccc3oc2=O)c1
ZINC000008870444_T1,ZINC000008870444,-9.3,0.258,496.586,5.7579,6,1,2,36,88,high,high,none,ZINC,C[C@@H]1CCc2oc3c(cc(NS(=O)(=O)c4ccc5c6c(cccc64)C(=O)N5C)c4ccccc34)c2C1
ZINC000048523764_T1,ZINC000048523764,-9.3,0.258,464.475,4.78,4,0,0,36,68.28,none,none,none,ZINC,O=C1c2ccccc2C(=O)C2=C3C=CC4=CC5=C(C(=O)c6ccccc6C5=O)C5=CC=C(C=C12)[C@@H]3[C@@H]45
ZINC000002908937_T1,ZINC000002908937,-9.3,0.251,494.452,5.0599,6,0,4,37,77.32,none,none,none,ZINC,O=c1oc(-c2cccc(F)c2)nc2cc(Cc3ccc4nc(-c5cccc(F)c5)oc(=O)c4c3)ccc12
ZINC000006161730_T1,ZINC000006161730,-9.3,0.238,555.061,5.6387,8,3,6,39,121.04,none,none,none,ZINC,Cc1ccc(-c2nnc(Nc3cccc(Cl)c3)c3ccccc32)cc1S(=O)(=O)NCc1nc2ccccc2[nH]1
Z2308829654_1_T2,Z2308829654,-9.2,0.354,366.342,2.032,6,3,5,26,82.59,none,none,none,REAL,O=C(NCc1ccc(=O)[nH]n1)NC1(c2cccc(C(F)(F)F)c2)CCC1
PV-001965892100_2_T1,PV-001965892100,-9.2,0.341,378.393,4.2817,4,3,4,27,61.36,none,none,none,REAL,CC(C)(NC(=O)N[C@H]1CCc2ccc(O)cc21)c1cccc(C(F)(F)F)c1
PV-001807541512_15_T1,PV-001807541512,-9.2,0.341,369.547,4.6147,3,1,6,27,38.33,none,none,none,REAL,COc1cccc(C[C@]2(C(=O)NC[C@H]3CCCC3(C)C)C[C@H]3CC[C@H]2C3)c1
PV-001946130439_2_T1,PV-001946130439,-9.2,0.329,390.364,5.0352,6,1,3,28,71.26,high,none,none,REAL,O=C(Nc1cccc2nonc12)N1CCC[C@@H](c2cccc(C(F)(F)F)c2)C1
Z1127362355_1_T3,Z1127362355,-9.2,0.329,378.343,1.0217,9,4,3,28,133.47,none,none,none,REAL,C[C@]1(c2cccc(NC(=O)c3ccc4c(c3)C(=O)NC4=O)c2)NC(=O)NC1=O
Z2634736442_1_T3,Z2634736442,-9.2,0.329,392.482,4.2702,6,1,2,28,113.82,none,none,none,REAL,Cc1ccc2[nH]c([C@@H]3CCCN(C(=O)c4ccc5oc(S)nc5c4)C3)nc2c1
PV-001882415667_2_T1,PV-001882415667,-9.2,0.329,418.472,3.5776,7,2,4,28,137.67,none,low,low,REAL,O=C(Nc1nnc(NS(=O)(=O)c2ccccc2)s1)[C@H]1CCc2cc(F)ccc21
Z1896776640_1_T1,Z1896776640,-9.2,0.329,389.513,2.9665,5,1,7,28,44.81,none,none,none,REAL,COCCN(C(=O)NC[C@@H]1CCN(c2ccc(F)cc2)C1)[C@@H]1C[C@@H]2CC[C@@H]1C2
ZINC000067262664_T1,ZINC000067262664,-9.2,0.317,390.421,2.1554,7,1,3,29,89.41,none,none,none,ZINC,NC(=O)C1CCN(c2nc3c(-c4ccc(F)cc4)nnn3c3ccccc32)CC1
Z2228335002_8_T1,Z2228335002,-9.2,0.317,407.387,3.6609,5,2,4,29,70,none,none,none,REAL,C[C@H]1CO[C@@H](c2cccc(C(F)(F)F)c2)CN1C(=O)/C=C\c1ccc(O)c(O)c1
Z2228335002_4_T1,Z2228335002,-9.2,0.317,407.387,3.6609,5,2,4,29,70,none,none,none,REAL,C[C@H]1CO[C@@H](c2cccc(C(F)(F)F)c2)CN1C(=O)/C=C/c1ccc(O)c(O)c1
Z2625123242_1_T1,Z2625123242,-9.2,0.317,389.497,4.0762,5,2,1,29,61.44,none,none,none,REAL,O=C1NCCc2cc(NC(=O)N3CCC[C@]4(CCCc5ccccc54)C3)ccc21
PV-001877208919_1_T9,PV-001877208919,-9.2,0.317,392.458,3.7476,7,3,3,29,100.19,none,none,none,REAL,CC1(C)CCC[C@H](c2cccc(NC(=O)c3cnc4[nH]c(=O)[nH]c(=O)c4c3)c2)C1
Z770167530_2_T1,Z770167530,-9.2,0.317,387.482,4.129,5,2,2,29,65.2,none,none,none,REAL,O=C1CCCc2cc(C(=O)N3CCC[C@@H](c4cc5ccccc5[nH]4)C3)ccc2N1
Z2142733947_1_T2,Z2142733947,-9.2,0.317,385.426,3.5171,7,3,4,29,95.48,none,none,none,REAL,Cc1cccc(-c2cncc(C(=O)Nc3cc(-c4n[nH]c(=O)[nH]4)ccc3C)c2)c1
PV-001877208919_2_T1,PV-001877208919,-9.2,0.317,392.458,3.7476,7,3,3,29,100.19,none,none,none,REAL,CC1(C)CCC[C@@H](c2cccc(NC(=O)c3cnc4[nH]c(=O)[nH]c(=O)c4c3)c2)C1
Z1743879838_2_T1,Z1743879838,-9.2,0.317,403.363,1.5555,7,2,4,29,86.69,none,none,none,REAL,O=C(N[C@H]1CCN(c2ccccc2C(F)(F)F)C1)c1cc2c(=O)[nH]cnc2cn1
Z2802528018_1_T1,Z2802528018,-9.2,0.317,386.454,3.0289,6,1,2,29,69.3,none,none,none,REAL,Cn1c(C(=O)N2CCC[C@H](c3c[nH]c4ncccc34)C2)cc(=O)c2ccccc21
PV-001957990487_2_T1,PV-001957990487,-9.2,0.317,411.339,0.2233,9,3,3,29,110.85,none,none,none,REAL,O=C1NC(=O)C2(CN(C(=O)N[C@H]3CC(=O)N(c4cccc(C(F)(F)F)c4)C3)C2)N1
