Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1472866131_9_T1,Z1472866131,-12.7,0.374,449.552,4.8027,5,2,71.09,4,34,none,none,high,REAL,O=C(N[C@H]1[C@@H]2CCc3ccccc3[C@@H]21)c1cncc(C(=O)N[C@H]2[C@@H]3CCc4ccccc4[C@@H]32)c1
Z770161618_2_T1,Z770161618,-12.7,0.374,470.548,4.8864,6,1,95.69,2,34,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CCC[C@@H](c4cc5ccccc5[nH]4)C3)ccc21
ZINC000000826899_T1,ZINC000000826899,-12.7,0.353,468.467,5.7068,6,0,74.76,2,36,high,high,none,ZINC,O=C1c2cccc3cccc(c32)C(=O)N1c1ccc(N2C(=O)c3cccc4cccc(c43)C2=O)cc1
ZINC000100414424_T2,ZINC000100414424,-12.7,0.334,499.521,4.2933,6,0,80.75,3,38,high,high,high,ZINC,O=C1c2ccccc2C(=O)C12O[C@@H](c1ccccc1)[C@@H]1C(=O)N(c3ccc(-c4ccccc4)cc3)C(=O)[C@H]12
ZINC000101076130_T2,ZINC000101076130,-12.7,0.334,499.521,4.2933,6,0,80.75,3,38,high,high,high,ZINC,O=C1c2ccccc2C(=O)C12O[C@@H](c1ccccc1)[C@@H]1C(=O)N(c3ccc(-c4ccccc4)cc3)C(=O)[C@@H]12
ZINC000100485510_T6,ZINC000100485510,-12.6,0.394,410.431,5.3836,4,0,58.86,0,32,low,high,none,ZINC,O=C1c2ccc3c4c(ccc(c24)C2=Nc4ccccc4[C@H]21)C1=Nc2ccccc2[C@H]1C3=O
Z1449091221_4_T1,Z1449091221,-12.6,0.382,436.51,5.1013,5,1,66.48,4,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NC[C@H]4[C@H]5Cc6ccccc6[C@H]45)cc3C2=O)c1
Z1024046328_2_T1,Z1024046328,-12.6,0.371,453.54,3.865,6,1,69.72,3,34,high,high,none,REAL,O=C1Nc2ccccc2[C@H]1C1CCN(C(=O)[C@@H]2CC(=O)N(c3cccc4ccccc34)C2)CC1
Z941405732_1_T1,Z941405732,-12.6,0.36,487.622,5.4208,6,0,78.43,2,35,none,high,none,REAL,O=C(C1CCN(C2=NS(=O)(=O)c3ccccc32)CC1)N1CCC(c2cccc3ccccc23)CC1
Z316831980_1_T1,Z316831980,-12.6,0.35,480.566,4.4095,7,0,73.29,2,36,none,high,none,REAL,O=C(c1ccc2c(=O)n3c(nc2c1)CCCCC3)N1CCN(C(=O)c2cccc3ccccc23)CC1
Z165047412_2_T1,Z165047412,-12.6,0.341,487.47,1.9821,8,2,112.65,4,37,low,high,low,REAL,O=C1NC(=O)c2ccccc2/C1=C/NN1C(=O)c2cccc3c(C(=O)c4ccccc4)ccc(c23)C1=O
ZINC000003954537_T1,ZINC000003954537,-12.6,0.341,481.466,5.5419,7,1,106.09,2,37,low,none,none,ZINC,O=C(Nc1cccc2c1C(=O)c1ccccc1C2=O)c1ccc2c3c1ncnc3-c1ccccc1C2=O
ZINC000107765190_T1,ZINC000107765190,-12.6,0.341,480.585,2.5233,3,0,38.02,6,37,low,high,none,ZINC,O=C(/C=C\c1cc[n+](CC(=O)c2ccc3cccc4c3c2CC4)cc1)c1ccc2cccc3c2c1CC3
ZINC000101076136_T4,ZINC000101076136,-12.6,0.332,499.521,4.2933,6,0,80.75,3,38,high,high,high,ZINC,O=C1c2ccccc2C(=O)C12O[C@@H](c1ccccc1)[C@H]1C(=O)N(c3ccc(-c4ccccc4)cc3)C(=O)[C@@H]12
ZINC000016037690_T2,ZINC000016037690,-12.6,0.332,519.987,4.6685,6,1,69.72,3,38,high,high,none,ZINC,O=C(Nc1ccc(Cl)cc1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@H]2c3ccccc3C=CN12
ZINC000004542487_T11,ZINC000004542487,-12.6,0.332,497.553,4.2606,6,0,70.05,4,38,none,none,none,ZINC,O=C(c1ccc(-c2ccccc2)cc1)[C@@H]1[C@@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]2[C@H]2c3ccccc3C=NN12
ZINC000008901217_T1,ZINC000008901217,-12.6,0.332,499.521,5.337,6,1,81.7,4,38,high,high,high,ZINC,Cc1cc(NC(=O)c2cccc(-c3cc4ccccc4oc3=O)c2)ccc1-c1cc2ccccc2oc1=O
ZINC000409337159_T1,ZINC000409337159,-12.6,0.332,494.509,5.7077,7,1,92.26,3,38,high,low,none,ZINC,O=C(Nc1ccc2nc3ccc4ccccc4c3nc2c1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
ZINC000001269423_T1,ZINC000001269423,-12.6,0.323,554.65,3.8463,8,0,120.68,4,39,high,high,none,ZINC,Cc1nc2ccccc2n1S(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)n3c(C)nc4ccccc43)ccc1-2
ZINC000033358359_T1,ZINC000033358359,-12.6,0.3,567.613,5.6592,6,0,53.74,5,42,none,none,high,ZINC,O=C(c1cc2nc3c(c(C(F)(F)F)n2n1)CCc1ccccc1-3)N1CCN(C(c2ccccc2)c2ccccc2)CC1
Z1833542217_1_T4,Z1833542217,-12.5,0.379,442.513,3.9498,6,0,74.76,2,33,none,none,none,REAL,O=C1C[C@H](C(=O)N2C[C@@H]3CCCN(C(=O)[C@@H]4CC(=O)c5ccccc54)[C@@H]3C2)c2ccccc21
Z728494648_1_T1,Z728494648,-12.5,0.379,461.512,4.8966,5,0,79.9,2,33,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CCC(=Cc4cccc(F)c4)CC3)ccc21
Z2008707791_1_T1,Z2008707791,-12.5,0.379,436.518,4.0875,7,1,70.05,3,33,none,high,low,REAL,Cn1c(-c2c[nH]c3ccccc23)nnc1N1CCN(C(=O)c2cccc3ccccc23)CC1
Z2008725225_1_T1,Z2008725225,-12.5,0.379,437.545,4.6444,6,0,54.26,3,33,none,high,low,REAL,Cn1c(-c2cccc3ccccc23)nnc1N1CCC(C(=O)N2CCc3ccccc32)CC1
Z2174372362_1_T1,Z2174372362,-12.5,0.379,432.526,4.6716,5,0,49.33,3,33,high,high,none,REAL,O=C(c1cnnc(-c2ccccc2)c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
ZINC000012847897_T4,ZINC000012847897,-12.5,0.379,436.51,4.798,5,1,66.48,3,33,high,high,none,ZINC,O=C(CN1C(=O)N[C@]2(CCCCc3ccccc32)C1=O)c1ccc2c(c1)-c1ccccc1C2
Z28562030_2_T1,Z28562030,-12.5,0.368,488.587,4.8002,6,0,121.03,2,34,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CCC[C@@H](c4nc5ccccc5s4)C3)ccc21
Z2167429497_1_T1,Z2167429497,-12.5,0.368,448.529,3.9948,7,0,66.62,3,34,none,high,low,REAL,Cn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CC=C(c2cccc3ccccc23)CC1
Z1888493741_1_T2,Z1888493741,-12.5,0.368,447.536,5.4511,5,1,52.65,3,34,none,high,none,REAL,O=C(c1cccc2c(=O)c3ccccc3[nH]c12)N1CCN(Cc2cccc3ccccc23)CC1
ZINC000009389051_T2,ZINC000009389051,-12.5,0.368,448.477,4.4395,6,1,75.71,3,34,high,high,none,ZINC,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(Cc2cc(=O)oc3ccc4ccccc4c23)C1=O
Z26848700_1_T1,Z26848700,-12.5,0.357,467.567,5.1433,6,0,60.93,3,35,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)N4CCN(c5cccc(C)c5C)CC4)cc3C2=O)c1
Z810425188_2_T1,Z810425188,-12.5,0.357,469.539,4.1976,7,1,88.6,4,35,none,none,none,REAL,Cc1cccc(NC(=O)[C@H]2CCCN(C(=O)c3ccc4c(c3)C[C@@H](c3ccccc3)OC4=O)C2)n1
Z920796876_1_T1,Z920796876,-12.5,0.357,485.606,4.6562,6,0,78.43,2,35,none,high,none,REAL,O=C(C1CCN(C2=NS(=O)(=O)c3ccccc32)CC1)N1CC=C(c2cccc3ccccc23)CC1
Z165048186_1_T2,Z165048186,-12.5,0.357,459.46,3.4207,7,2,95.58,3,35,high,high,none,REAL,O=C1NC(=O)c2ccccc2/C1=C\Nc1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1
Z1102068504_1_T2,Z1102068504,-12.5,0.357,463.496,3.4163,8,3,112.55,4,35,none,high,high,REAL,Cc1cc2nc(-c3ccccc3)cc(C(=O)NNC(=O)c3n[nH]c(=O)c4ccccc34)c2cc1C
ZINC000001862466_T1,ZINC000001862466,-12.5,0.357,455.468,5.9223,5,0,65.49,1,35,high,high,none,ZINC,Cc1nc(-c2cc3c(ccc4ccccc43)oc2=O)cc2c1c(=O)oc1ccc3ccccc3c12
ZINC000037246227_T1,ZINC000037246227,-12.5,0.357,465.591,5.8412,4,1,63.24,0,35,none,high,none,ZINC,O=C1c2ccccc2C(=O)c2cc3c(cc21)N[C@H]1CC[C@@H]2[C@@H]4CCCC[C@@H]4C(=O)[C@H]4CC[C@H]3[C@H]1[C@H]24
ZINC000008832077_T1,ZINC000008832077,-12.5,0.347,472.499,5.8988,6,1,81.43,4,36,none,none,high,ZINC,Cc1ccccc1-c1nc2cc(NC(=O)c3cccc(-c4cc5ccccc5oc4=O)c3)ccc2o1
ZINC000009087807_T8,ZINC000009087807,-12.5,0.347,470.527,4.23,5,0,57.69,3,36,high,high,none,ZINC,O=C(c1ccccc1)[C@H]1[C@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@H]2c3ccccc3C=CN12
ZINC000035241256_T8,ZINC000035241256,-12.5,0.347,470.527,4.23,5,0,57.69,3,36,high,high,none,ZINC,O=C(c1ccccc1)[C@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@H]2c3ccccc3C=CN12
Z165047412_1_T1,Z165047412,-12.5,0.338,487.47,1.9821,8,2,112.65,4,37,low,high,low,REAL,O=C1NC(=O)c2ccccc2/C1=C\NN1C(=O)c2cccc3c(C(=O)c4ccccc4)ccc(c23)C1=O
ZINC000008449795_T1,ZINC000008449795,-12.5,0.329,493.561,5.53,4,0,46.61,3,38,none,none,none,ZINC,O=C1[C@@H]2[C@@H](C(=O)N1c1ccc(Oc3ccc4ccccc4c3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000409336230_T4,ZINC000409336230,-12.5,0.329,499.565,5.7579,5,0,63.68,2,38,high,high,high,ZINC,Cc1ccc(N2C(=O)[C@H]3[C@H](C2=O)[C@@H]2C(=O)Oc4ccc5ccccc5c4C2=C[C@H]3c2ccccc2)cc1C
ZINC000029491187_T1,ZINC000029491187,-12.5,0.298,569.629,5.8742,6,0,53.74,6,42,none,none,none,ZINC,Cc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCN(C(c5ccccc5)c5ccccc5)CC4)cc3n2)cc1C
ZINC000229940499_T4,ZINC000229940499,-12.5,0.298,573.09,5.3752,5,1,66.48,4,42,none,none,none,ZINC,Cc1ccc(C(=O)[C@@H]2[C@H](C(=O)c3ccccc3Cl)[C@]3(C(=O)Nc4ccccc43)[C@@H]3C=C(C)c4cc(C)ccc4N32)cc1
Z2085937346_1_T1,Z2085937346,-12.4,0.387,443.522,3.9293,5,0,79.9,1,32,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3Cc4ccccc4C4(CCC4)C3)ccc21
Z1404436268_1_T1,Z1404436268,-12.4,0.387,444.554,5.1384,5,0,75.72,2,32,none,high,none,REAL,CC1(C)CN(C(=O)c2cc(-c3cccc4ccccc34)nc3ccccc23)CCS1(=O)=O
ZINC000002466512_T1,ZINC000002466512,-12.4,0.387,419.483,4.692,5,1,62.3,2,32,none,none,none,ZINC,O=C(Nc1cnc2ccccc2c1)[C@H]1c2ccccc2C(=O)N2CCc3ccccc3[C@H]12
ZINC000100485501_T4,ZINC000100485501,-12.4,0.387,410.431,5.3836,4,0,58.86,0,32,low,high,none,ZINC,O=C1c2ccc3c4c(ccc(c24)C2=Nc4ccccc4[C@H]21)C1=Nc2ccccc2[C@@H]1C3=O
ZINC000216298986_T1,ZINC000216298986,-12.4,0.387,412.487,5.7274,2,0,34.14,1,32,none,none,none,ZINC,O=C1C[C@]2(c3ccccc31)c1ccccc1[C@@]1(c3ccccc3)c3ccccc3C(=O)[C@@H]21
ZINC000216298986_T4,ZINC000216298986,-12.4,0.387,412.487,5.7274,2,0,34.14,1,32,none,none,none,ZINC,O=C1C[C@]2(c3ccccc31)c1ccccc1[C@@]1(c3ccccc3)c3ccccc3C(=O)[C@@H]21
Z1449091221_7_T1,Z1449091221,-12.4,0.376,436.51,5.1013,5,1,66.48,4,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NC[C@@H]4[C@H]5Cc6ccccc6[C@@H]45)cc3C2=O)c1
Z1129794489_1,Z1129794489,-12.4,0.376,442.489,5.5181,5,0,57.69,3,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)N4CC[C@H](c5cccc(F)c5)C4)cc3C2=O)c1
Z2166788972_1_T3,Z2166788972,-12.4,0.376,434.502,3.9771,7,1,75.41,3,33,none,high,low,REAL,Cn1c(-c2n[nH]c(=O)c3ccccc23)nnc1N1CC=C(c2cccc3ccccc23)CC1
Z1626782444_2_T2,Z1626782444,-12.4,0.376,437.498,3.4512,6,1,69.72,3,33,none,high,none,REAL,O=C(CN1C(=O)N[C@@]2(CCc3ccccc32)C1=O)N1CC=C(c2cccc3ccccc23)C1
ZINC000002212711_T1,ZINC000002212711,-12.4,0.376,429.474,5.9184,4,1,55.4,3,33,high,high,high,ZINC,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1cccc(-c2cc3ccccc3oc2=O)c1
Z1095050588_1_T2,Z1095050588,-12.4,0.365,447.457,4.1538,9,2,122.48,4,34,none,none,low,REAL,Cc1noc2nc(-c3ccccc3)cc(C(=O)Nc3nc(-c4ccc5ccccc5n4)n[nH]3)c12
Z367578612_2_T1,Z367578612,-12.4,0.365,472.52,4.6943,7,0,105.93,2,34,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CCC[C@@H](c4nc5ccccc5o4)C3)ccc21
Z1024046034_2_T1,Z1024046034,-12.4,0.365,456.544,3.5092,7,1,82.08,2,34,none,none,none,REAL,O=C1Nc2ccccc2[C@H]1C1CCN(C(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)CC1
Z654041216_1_T1,Z654041216,-12.4,0.365,450.493,4.106,6,2,84.5,5,34,none,low,low,REAL,O=C(Cc1ccc2ccccc2c1)NNC(=O)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
Z1473414262_2_T1,Z1473414262,-12.4,0.365,448.525,4.6022,6,3,83.12,4,34,none,high,high,REAL,O=C(NNC(=O)c1cc(-c2ccccc2)nc2ccccc12)N[C@H]1[C@@H]2CCc3ccccc3[C@@H]21
Z1383816512_1_T1,Z1383816512,-12.4,0.365,453.461,2.7954,10,1,122.45,3,34,high,none,none,REAL,O=C1c2ccccc2C(=O)c2cc(NC(=O)C3CCN(c4ccc5nnnn5n4)CC3)ccc21
ZINC000002294074_T1,ZINC000002294074,-12.4,0.365,446.501,5.8885,4,0,52.6,6,34,none,none,high,ZINC,Cc1c(OCC(=O)c2ccc(-c3ccccc3)cc2)ccc2c(-c3ccccc3)cc(=O)oc12
ZINC000254513605_T1,ZINC000254513605,-12.4,0.365,473.552,5.6976,7,1,99.94,1,34,none,none,none,ZINC,CN1c2ccccc2C(C)(C)[C@]12CC(c1ccc3c(c1)S(=O)(=O)c1ccccc1C3=NO)=NO2
Z298645214_1_T2,Z298645214,-12.4,0.354,464.567,4.3397,6,1,69.3,3,35,none,high,none,REAL,O=C(c1cccc2ccccc12)N1CCC(C(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)CC1
Z1383818315_1_T1,Z1383818315,-12.4,0.354,458.472,5.2872,6,1,83.55,3,35,high,none,none,REAL,O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Z1102068504_1_T1,Z1102068504,-12.4,0.354,463.496,3.4163,8,3,112.55,4,35,none,high,high,REAL,Cc1cc2nc(-c3ccccc3)cc(C(=O)NNC(=O)c3n[nH]c(=O)c4ccccc34)c2cc1C
ZINC000009224387_T1,ZINC000009224387,-12.4,0.354,466.587,3.6818,7,0,67.15,3,35,none,none,low,ZINC,Cc1c2c(nn1-c1ccc(C)cc1)c(N1CCC[C@@H](C(=O)N3CCc4ccccc43)C1)nnc2C
ZINC000037246228_T1,ZINC000037246228,-12.4,0.354,465.591,5.8412,4,1,63.24,0,35,none,high,none,ZINC,O=C1c2ccccc2C(=O)c2cc3c(cc21)N[C@@H]1CC[C@H]2[C@@H]4CCCC[C@@H]4C(=O)[C@H]4CC[C@H]3[C@H]1[C@@H]42
Z2524832653_29_T1,Z2524832653,-12.4,0.344,481.642,4.5918,6,0,54.26,4,36,none,none,none,REAL,Cc1cccc(-c2nnc3n2C[C@@H](C(=O)N2C[C@@H]4CC[C@H]2[C@H]2CN(Cc5ccccc5)C[C@H]42)CC3)c1
Z131821778_1_T2,Z131821778,-12.4,0.344,496.633,4.8927,6,1,93.25,3,36,high,high,none,REAL,O=C(c1ccc2c(c1)-c1ccccc1C2)N1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1
ZINC000009762378_T1,ZINC000009762378,-12.4,0.344,480.475,3.3053,8,0,101.06,4,36,high,high,low,ZINC,CC1=CC(C)(C)N2C(=O)C(=O)c3cc(OC(=O)CN4C(=O)c5cccc6cccc(c65)C4=O)cc1c32
ZINC000254722125_T1,ZINC000254722125,-12.4,0.344,558.411,3.4487,7,0,104.62,1,36,low,low,low,ZINC,O=C(N=C1N=C2C=CC(Br)=CN2Cc2ccccc21)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z652498744_1_T2,Z652498744,-12.4,0.335,495.513,3.8663,8,2,101.9,5,37,low,none,none,REAL,Cc1nn(Cc2ccc(F)cc2)c2[nH]nc(NC(=O)c3ccc4c(c3)C[C@@H](c3ccccc3)OC4=O)c12
Z220408188_1_T1,Z220408188,-12.4,0.335,491.55,4.9555,8,1,95.5,4,37,low,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)Nc4nc5ccccc5nc4N4CCCC4)cc3C2=O)c1
Z791415724_1_T1,Z791415724,-12.4,0.335,494.506,3.6005,9,0,103.62,5,37,none,none,none,REAL,Cc1ccc2c(c1)c(=O)n(C)c1nnc(COC(=O)c3ccc4c(c3)C[C@@H](c3ccccc3)OC4=O)n21
Z998375970_2_T2,Z998375970,-12.4,0.335,495.581,3.6949,8,1,89.61,3,37,none,high,none,REAL,O=C(c1ccc2[nH]ncc2c1)N1CCC[C@@H](C(=O)N2CCN(C(=O)c3cccc4ccccc34)CC2)C1
ZINC000016037828_T8,ZINC000016037828,-12.4,0.335,504.972,4.836,5,0,57.69,3,37,high,high,none,ZINC,O=C(c1ccc(Cl)cc1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@H]2c3ccccc3C=CN12
ZINC000016038169_T8,ZINC000016038169,-12.4,0.335,505.96,4.4018,6,0,70.05,3,37,high,high,none,ZINC,O=C(c1ccc(Cl)cc1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@H]2c3ccccc3C=NN12
ZINC000008792183_T1,ZINC000008792183,-12.4,0.335,486.573,5.8991,6,0,58.44,2,37,low,none,none,ZINC,Cc1cccc(N2CCN(C(=O)c3cc4c5ccccc5n5c4c(n3)c3ccccc3c5=O)CC2)c1C
ZINC000018181101_T4,ZINC000018181101,-12.4,0.335,487.51,4.1724,6,0,80.75,2,37,high,high,high,ZINC,Cc1cccc([C@H]2OC3(C(=O)c4ccccc4C3=O)[C@@H]3C(=O)N(c4cccc5ccccc54)C(=O)[C@H]32)c1
ZINC000107765190_T2,ZINC000107765190,-12.4,0.335,480.585,2.5233,3,0,38.02,6,37,low,high,none,ZINC,O=C(/C=C\c1cc[n+](CC(=O)c2ccc3cccc4c3c2CC4)cc1)c1ccc2cccc3c2c1CC3
ZINC000008449797_T1,ZINC000008449797,-12.4,0.326,493.561,5.53,4,0,46.61,3,38,none,none,none,ZINC,O=C1[C@H]2[C@H](C(=O)N1c1ccc(Oc3ccc4ccccc4c3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000008449797_T3,ZINC000008449797,-12.4,0.326,493.561,5.53,4,0,46.61,3,38,none,none,none,ZINC,O=C1[C@H]2[C@H](C(=O)N1c1ccc(Oc3ccc4ccccc4c3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000020759059_T1,ZINC000020759059,-12.4,0.326,498.584,5.8954,6,0,58.44,4,38,low,none,none,ZINC,O=C(c1cc2c3ccccc3n3c2c(n1)c1ccccc1c3=O)N1CCN(C/C=C/c2ccccc2)CC1
ZINC000408686155_T3,ZINC000408686155,-12.4,0.326,498.58,4.7753,5,1,66.48,3,38,none,none,none,ZINC,Cc1cc(C)cc(NC(=O)c2ccc(N3C(=O)[C@@H]4[C@@H](C3=O)C3c5ccccc5C4c4ccccc43)cc2)c1
ZINC000002865873_T1,ZINC000002865873,-12.4,0.318,515.52,4.9231,7,1,90.93,5,39,none,none,high,ZINC,COc1ccc(-c2cc3ccccc3oc2=O)cc1NC(=O)c1cccc(-c2cc3ccccc3oc2=O)c1
ZINC000029748612_T1,ZINC000029748612,-12.4,0.318,560.65,5.5425,8,0,117.8,2,39,none,none,none,ZINC,C[C@@H]1CN(S(=O)(=O)c2ccc3oc4ccccc4c3c2)CCN1S(=O)(=O)c1ccc2oc3ccccc3c2c1
