Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z654034888_1_T1,Z654034888,-9.3,0.258,499.59,3.7687,7,2,103.96,5,36,none,none,none,REAL,O=C(Cc1ccc2ccccc2c1)NNC(=O)c1cccc(S(=O)(=O)N2CCCc3ccccc32)c1
Z397589568_1_T1,Z397589568,-9.3,0.258,498.605,4.2225,7,0,82.2,3,36,none,none,none,REAL,O=C(c1cccc(S(=O)(=O)N2CCc3ccccc32)c1)N1CCN(c2ccc3ccccc3n2)CC1
Z29403053_1_T1,Z29403053,-9.3,0.258,499.59,4.6542,7,1,95.17,4,36,none,none,none,REAL,O=C(Nc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1)c1ccccc1
Z226874468_9_T1,Z226874468,-9.3,0.258,499.996,3.422,6,1,73.48,3,36,none,none,high,REAL,C[C@@H]1c2[nH]c3ccccc3c2[C@H](c2ccccc2Cl)CN1C(=O)CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O
Z226874468_10_T1,Z226874468,-9.3,0.258,499.996,3.422,6,1,73.48,3,36,none,none,high,REAL,C[C@H]1c2[nH]c3ccccc3c2[C@H](c2ccccc2Cl)CN1C(=O)CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O
ZINC000952856206_T1,ZINC000952856206,-9.3,0.251,499.609,5.048,7,2,91.76,2,37,none,none,none,ZINC,CC(C)c1ccc(C(=O)N2CCC3(CC2)Cc2cccc(c2)Oc2cccc(c2)CCNC3=O)c(O)n1
ZINC000408733646_T2,ZINC000408733646,-9.3,0.251,485.538,5.414,5,0,63.68,2,37,low,high,high,ZINC,Cc1ccc2c(c1)OC(=O)[C@@H]1C2=C[C@H](c2ccccc2)[C@H]2C(=O)N(c3ccc4ccccc4c3)C(=O)[C@H]21
ZINC000229863492_T6,ZINC000229863492,-9.3,0.251,567.36,4.7487,5,0,57.69,4,37,none,none,none,ZINC,O=C(c1ccc(Br)cc1)[C@@H]1[C@@H]2C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)[C@@H]2[C@@H]2C=Cc3ccccc3N21
Z2902673259_2_T1,Z2902673259,-9.3,0.251,490.526,4.773,10,1,118.62,4,37,none,none,none,REAL,O=C(c1ccc2[nH]ncc2c1)N1CCC[C@@H](c2nc(-c3ccc(-n4cnc5ccccc54)nc3)no2)C1
Z286954404_1_T1,Z286954404,-9.3,0.251,490.569,4.5254,9,1,101.2,5,37,none,none,none,REAL,Cc1ccc(-c2cc(NC(=O)C3CCN(c4ccc5nnnn5n4)CC3)nc(-c3ccccc3)c2)cc1
Z2524818882_16_T1,Z2524818882,-9.3,0.251,491.589,4.5788,6,0,60.93,4,37,none,none,none,REAL,O=C1c2ccccc2C(=O)N1c1cccc(C(=O)N2C[C@H]3CC[C@H]2[C@H]2CN(Cc4ccccc4)C[C@H]32)c1
Z1023504634_1_T1,Z1023504634,-9.3,0.251,496.497,4.9914,8,0,96.61,4,37,none,none,none,REAL,O=C(c1cccc(N2C(=O)c3ccccc3C2=O)c1)N1CCC[C@H](c2nc(-c3cccc(F)c3)no2)C1
ZINC000008449795_T1,ZINC000008449795,-9.3,0.245,493.561,5.53,4,0,46.61,3,38,none,none,none,ZINC,O=C1[C@@H]2[C@@H](C(=O)N1c1ccc(Oc3ccc4ccccc4c3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000008901217_T1,ZINC000008901217,-9.3,0.245,499.521,5.337,6,1,81.7,4,38,high,high,high,ZINC,Cc1cc(NC(=O)c2cccc(-c3cc4ccccc4oc3=O)c2)ccc1-c1cc2ccccc2oc1=O
PV-001865661451_3,PV-001865661451,-9.2,0.354,411.298,4.3382,4,1,49.41,2,26,none,none,none,REAL,C[C@@H]1C[C@@H](c2ccc(Br)cc2)CN1C(=O)c1cc2ccccc2c(=O)[nH]1
