Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1890147949_2_T1,Z1890147949,-8.7,0.29,401.381,2.0562,9,3,126.22,3,30,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4cc5ccccc5c(=O)[nH]4)n3)c2)NC(=O)NC1=O
Z1902954093_1_T2,Z1902954093,-8.7,0.29,400.368,3.7062,7,2,95.16,3,30,none,none,high,REAL,O=C(Nc1nc2ccc(F)cc2[nH]1)c1cccc(N2C(=O)c3ccccc3C2=O)c1
Z2008325782_2_T3,Z2008325782,-8.7,0.29,406.42,2.2559,8,1,84.64,3,30,none,none,low,REAL,Cn1c(-c2n[nH]c(=O)c3ccccc23)nnc1N1CCO[C@@H](c2cccc(F)c2)C1
Z2093514648_4_T5,Z2093514648,-8.7,0.29,405.496,4.1353,6,2,78.51,4,30,none,none,none,REAL,CCc1ccc([C@H]2CCCN(C(=O)c3cccc([C@@]4(C)NC(=O)NC4=O)c3)C2)cc1
Z2157918268_1_T5,Z2157918268,-8.7,0.29,399.409,3.0256,8,2,110.01,3,30,none,none,none,REAL,Cc1ccnc2ccc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)cc12
Z2157919613_1_T2,Z2157919613,-8.7,0.29,404.425,3.0401,8,2,106.35,3,30,none,none,none,REAL,Cc1ccc2c(c1)CC[C@@H](c1nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no1)O2
Z2158387502_1_T2,Z2158387502,-8.7,0.29,395.377,3.5192,8,3,109.15,2,30,none,none,none,REAL,O=c1[nH]c2ccc(-c3noc(-c4ccc5[nH]c6ccccc6c(=O)c5c4)n3)cc2[nH]1
Z2160285048_1_T1,Z2160285048,-8.7,0.29,402.409,1.1343,8,2,114.19,2,30,none,none,none,REAL,CC1(C)CC(=O)c2cc(-c3nc(-c4cc(=O)[nH]c5ccccc45)no3)c(=O)[nH]c2C1
Z2171932713_2_T2,Z2171932713,-8.7,0.29,401.508,5.0233,5,1,66.06,2,30,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN(C(=O)c4ccc5c(c4)CCCCC5=O)C3)nc2c1
Z2171932713_2_T3,Z2171932713,-8.7,0.29,401.508,5.0233,5,1,66.06,2,30,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN(C(=O)c4ccc5c(c4)CCCCC5=O)C3)nc2c1
Z2171979271_1_T5,Z2171979271,-8.7,0.29,404.425,3.0425,8,2,106.35,3,30,none,none,none,REAL,CC1(C)COc2ccc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)cc21
Z2171979271_2_T5,Z2171979271,-8.7,0.29,404.425,3.0425,8,2,106.35,3,30,none,none,none,REAL,CC1(C)COc2ccc(-c3nc(-c4cccc([C@@]5(C)NC(=O)NC5=O)c4)no3)cc21
Z2188556212_1_T6,Z2188556212,-8.7,0.29,435.466,3.2266,8,2,176.21,3,30,low,none,low,REAL,Fc1cc(-c2nc(-c3ccc4[nH]c(-c5cscn5)nc4c3)no2)c2nc(S)[nH]c2c1
Z2903520995_1_T1,Z2903520995,-8.7,0.29,400.397,1.8843,9,2,117.01,3,30,none,none,none,REAL,Cc1c(-c2noc(-c3cc(-c4ccc5ccccc5c4)[nH]n3)n2)c(=O)[nH]c(=O)n1C
Z2903521826_1_T3,Z2903521826,-8.7,0.29,419.318,2.0549,9,1,114.36,4,30,none,none,none,REAL,Cc1c(-c2noc(-c3cc(-c4ccccc4C(F)(F)F)on3)n2)c(=O)[nH]c(=O)n1C
Z365461054_1_T2,Z365461054,-8.7,0.29,400.481,3.1752,6,2,77.56,3,30,none,none,none,REAL,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccc2[nH]c3c(c2c1)CCCCC3
Z379756690_2_T1,Z379756690,-8.7,0.29,401.465,3.7422,6,2,83.55,4,30,none,none,none,REAL,C[C@@H](OC(=O)c1ccc2[nH]c3c(c2c1)CCCCC3)c1nc2ccccc2c(=O)[nH]1
Z424333556_1_T5,Z424333556,-8.7,0.29,417.488,4.1783,6,3,115.54,3,30,none,none,high,REAL,C[C@]1(c2cccc(NC(=O)c3cc4c(s3)-c3ccccc3CC4)c2)NC(=O)NC1=O
Z745826058_2_T1,Z745826058,-8.7,0.29,409.445,1.7579,9,3,112.66,3,30,none,none,none,REAL,Cc1cccc(NC(=O)[C@H]2CCCN(C(=O)Nc3ccc4c(c3)NC(=O)CO4)C2)n1
ZINC000008550799_T1,ZINC000008550799,-8.7,0.29,392.461,5.5302,5,2,70.67,3,30,none,none,high,ZINC,Cc1ccc(-c2cc(C(=O)Nc3nc4ccccc4[nH]3)c3ccccc3n2)cc1C
ZINC000013639687_T1,ZINC000013639687,-8.7,0.29,401.425,3.5314,8,2,108.31,2,30,none,low,none,ZINC,Cc1cccc([C@@H]2CC(=O)c3cnc4[nH]n(-c5nc(C)cc(O)n5)c(=O)c4c3C2)c1
ZINC000100671103_T1,ZINC000100671103,-8.7,0.29,461.358,5.7965,4,1,45.06,1,30,high,none,none,ZINC,OC1=C[C@]2(CCC1)Oc1ccc(Br)cc1[C@@H]1CC(c3ccc4ccccc4c3)=NN12
ZINC000257315696_T10,ZINC000257315696,-8.7,0.29,407.429,2.5443,9,3,124.46,2,30,none,none,none,ZINC,O=C(c1cc(-c2ccccc2)n[nH]1)N1CCC[C@@]2(Cc3c(nc(O)nc3O)O2)CC1
ZINC000023444528_T2,ZINC000023444528,-8.7,0.29,413.907,4.8788,4,1,48.99,3,30,none,none,none,ZINC,O=C(c1ccc(-c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1)N1CCc2ccccc2C1
PV-001807914527_2_T1,PV-001807914527,-8.7,0.281,430.429,4.4276,6,1,69.04,5,31,none,none,none,REAL,COc1ccc(NC(=O)[C@H]2CCc3nnc(-c4cccc(C)c4)n3C2)c(C(F)(F)F)c1
PV-001824399538_4_T1,PV-001824399538,-8.7,0.281,431.369,2.8324,7,3,96.53,4,31,none,none,low,REAL,C[C@@]1(c2ccc(NC(=O)C3=Cc4ccccc4O[C@H]3C(F)(F)F)cc2)NC(=O)NC1=O
PV-001845082765_1_T1,PV-001845082765,-8.7,0.281,418.46,2.2745,10,3,117.07,4,31,high,high,none,REAL,CC1=C(C(=O)NNC(=O)Nc2ccc(-c3ccccc3)cc2)[C@H](C)n2nnnc2N1C
PV-001850780461_2_T1,PV-001850780461,-8.7,0.281,422.371,0.7924,9,4,137.49,3,31,none,high,high,REAL,Cc1cc(F)c2nc(O)cc(C(=O)NNC(=O)[C@H]3C(=O)Nc4ccccc4C3=O)c2c1
PV-001862206281_4_T1,PV-001862206281,-8.7,0.281,431.369,2.7818,7,3,96.53,4,31,none,none,low,REAL,O=C1C[C@@H](c2ccc(NC(=O)C3=Cc4ccccc4O[C@H]3C(F)(F)F)cc2)NC(=O)N1
