Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1244070312_1_T1,Z1244070312,-9.2,0.287,431.47,3.4178,7,3,102.04,5,32,none,high,none,REAL,Cc1cc(-c2nc3cc(F)ccc3n2C)ccc1NC(=O)NCc1cccc(C(N)=O)c1
Z1663726628_1_T1,Z1663726628,-9.2,0.279,435.45,3.0875,10,0,112.71,5,33,none,none,none,REAL,Cc1nnc2ccc(-c3nnc(-c4ccc(Cn5nnc(-c6ccccc6)n5)cc4)o3)cn12
Z1663728550_1_T1,Z1663728550,-9.2,0.279,434.462,3.798,9,0,99.82,5,33,none,none,none,REAL,Cc1c(-c2nnc(-c3ccc(Cn4nnc(-c5ccccc5)n4)cc3)o2)ccc2cncn12
Z1663726895_1_T1,Z1663726895,-9.2,0.279,434.462,4.0343,9,0,100.34,5,33,none,none,none,REAL,Cn1cnc2cc(-c3nnc(-c4ccc(Cn5nnc(-c6ccccc6)n5)cc4)o3)ccc21
Z685870398_1_T1,Z685870398,-9.2,0.279,434.462,3.6793,9,0,99.82,5,33,none,none,none,REAL,Cc1ccn2cc(-c3nnc(-c4ccc(Cn5nnc(-c6ccccc6)n5)cc4)o3)nc2c1
Z1684581770_1_T5,Z1684581770,-9.2,0.279,441.45,2.8156,10,3,134.93,5,33,none,none,none,REAL,Cc1ccc(Nc2cccc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)c2)nn1
Z1685223609_1_T1,Z1685223609,-9.2,0.279,438.446,3.0326,9,3,118.11,6,33,none,none,none,REAL,O=c1[nH]c2ccc(NCc3ccc(-c4noc(Cc5noc6ccccc56)n4)cc3)cc2[nH]1
Z1663725968_1_T1,Z1663725968,-9.2,0.279,436.474,4.06,8,0,91.75,5,33,none,none,none,REAL,c1ccc(-c2nnn(Cc3ccc(-c4nnc([C@@H]5CCOc6ccccc65)o4)cc3)n2)cc1
Z2193901914_2_T1,Z2193901914,-9.2,0.279,434.458,4.1448,8,1,100.8,3,33,high,high,none,REAL,O=C1C[C@@H](c2nc(-c3ccc4[nH]nnc4c3)no2)CN1c1ccc2c(c1)Cc1ccccc1-2
Z1162537090_2_T1,Z1162537090,-9.2,0.279,436.47,3.4391,7,2,90.87,2,33,high,high,none,REAL,O=C(Nc1nc2ccccc2c(=O)[nH]1)[C@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1
Z806433234_1_T1,Z806433234,-9.2,0.271,451.529,3.9083,7,1,75.52,5,34,none,none,none,REAL,O=C(c1ccc(OCc2cn3ccccc3n2)cc1)N1CCC(c2c[nH]c3ncccc23)CC1
Z1155217220_2_T1,Z1155217220,-9.2,0.271,463.526,3.7284,5,2,75.43,7,34,none,none,none,REAL,NC(=O)[C@H]1CCCN(Cc2cccc(CNC(=O)c3ccc(-c4ccc(F)cc4)cc3F)c2)C1
Z1158447919_4_T1,Z1158447919,-9.2,0.263,468.551,4.3209,6,1,75.71,4,35,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)[C@H]4C[C@@H]4c4ccc5ccccc5c4)CC3)cc2NC1=O
Z288540894_1_T1,Z288540894,-9.2,0.263,484.579,3.8241,7,1,110.32,3,35,none,none,none,REAL,Cc1c(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)cccc1C(=O)N1CCc2sccc2C1
Z615610854_1_T1,Z615610854,-9.2,0.263,491.523,2.6734,9,3,139.05,4,35,none,none,none,REAL,O=C1CCc2cc(S(=O)(=O)NC(=O)c3cccc(NC(=O)[C@@H]4Cc5ccccc5O4)c3)ccc2N1
Z2902665079_2_T3,Z2902665079,-9.2,0.263,464.484,3.4556,9,2,114.94,5,35,none,none,none,REAL,C[C@@]1(c2ccc(-c3nc(-c4ccc(Cn5cnc6ccccc65)cc4)no3)cc2)NC(=O)NC1=O
Z2902665187_1_T5,Z2902665187,-9.2,0.263,464.484,3.4556,9,2,114.94,5,35,none,none,none,REAL,C[C@]1(c2cccc(-c3nc(-c4ccc(Cn5cnc6ccccc65)cc4)no3)c2)NC(=O)NC1=O
Z770162890_1_T1,Z770162890,-9.2,0.263,463.536,5.0878,6,1,73.48,4,35,none,none,none,REAL,O=C(c1cccc(CN2C(=O)c3ccccc3C2=O)c1)N1CCC[C@H](c2cc3ccccc3[nH]2)C1
Z954163544_1_T2,Z954163544,-9.2,0.263,469.5,2.2683,9,3,112.13,5,35,none,none,none,REAL,Cn1nc(C(=O)NNC(=O)NCc2ccc(-c3ccc4c(c3)CCO4)cc2)c2ccccc2c1=O
Z828027642_1_T2,Z828027642,-9.2,0.263,467.528,3.8471,8,3,107.19,5,35,none,none,none,REAL,O=C(Nc1cccc(C(=O)NC2CCN(C(=O)c3ccccc3)CC2)c1)c1ccc2[nH]cnc2c1
Z183399140_2_T1,Z183399140,-9.2,0.263,495.602,2.5518,9,2,123.74,4,35,none,none,none,REAL,O=C(NC[C@H]1COc2ccccc2O1)N1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1
Z1103945698_1_T1,Z1103945698,-9.2,0.263,498.44,3.9885,8,2,130.26,4,35,low,low,low,REAL,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2)n[nH]1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z1037996148_2_T1,Z1037996148,-9.2,0.263,485.421,2.9569,9,1,108.64,5,35,none,none,none,REAL,C[C@@]12CCC(=O)N1c1ccccc1C(=O)N2CC(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1
ZINC000021171142_T3,ZINC000021171142,-9.2,0.263,492.922,2.7672,10,1,110.94,4,35,none,none,none,ZINC,O=C(c1ccc2c(c1)OCO2)N1CCC(c2nc3c(nnn3Cc3cccc(Cl)c3)c(=O)[nH]2)CC1
Z606625330_1_T2,Z606625330,-9.2,0.256,478.515,3.0469,10,3,130.48,7,36,none,none,none,REAL,Cc1[nH]c(-c2ccccc2)nc1C(=O)NNC(=O)c1ccc(Cn2nnc(-c3ccccc3)n2)cc1
Z1119585351_1_T1,Z1119585351,-9.2,0.256,483.531,2.5768,10,2,126.14,6,36,none,none,none,REAL,Cc1ccc(-c2nnc(-c3ccc(C(=O)NNC(=O)C4CCN(c5ncccn5)CC4)cc3)o2)cc1
Z1161075056_1_T1,Z1161075056,-9.2,0.256,499.59,4.4472,7,0,107.52,4,36,none,none,none,REAL,O=C(Oc1ccc(C(=O)N2CCc3sccc3C2)cc1)c1ccc2c(=O)n3c(nc2c1)CCCCC3
Z751929890_1_T3,Z751929890,-9.2,0.256,476.495,2.5992,9,3,120.08,5,36,high,high,none,REAL,Cc1[nH]nc2ncc(C(=O)NNC(=O)c3ccc(CN4C(=O)c5cccc6cccc4c56)cc3)cc12
Z920795534_1_T1,Z920795534,-9.2,0.256,475.551,3.4691,7,1,79.59,5,36,none,high,none,REAL,O=C(CCc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)N1CC=C(c2cccc3ccccc23)CC1
ZINC000065113760_T1,ZINC000065113760,-9.2,0.256,480.566,5.2622,7,1,88.33,6,36,none,none,none,ZINC,Cc1ccc(C(=O)N2CCC(c3nc(-c4ccc(C(=O)NCc5ccccc5)cc4)no3)CC2)cc1
ZINC000065113778_T1,ZINC000065113778,-9.2,0.256,484.53,5.0191,7,1,88.33,6,36,none,none,none,ZINC,O=C(NCc1ccccc1)c1ccc(-c2noc(C3CCN(C(=O)c4ccc(F)cc4)CC3)n2)cc1
Z1067526278_2_T1,Z1067526278,-9.2,0.249,497.593,4.4815,7,1,82.86,4,37,high,high,none,REAL,Cc1cc(C(=O)NC2CCN(C(=O)[C@H]3CC(=O)N(c4ccc5c(c4)Cc4ccccc4-5)C3)CC2)c(C)o1
ZINC000004804591_T1,ZINC000004804591,-9.2,0.249,499.649,4.3878,5,0,71.52,2,37,none,none,high,ZINC,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C[C@H]1[C@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]3CC(=O)[C@@H]12
Z1663726902_2_T1,Z1663726902,-9.1,0.303,398.469,4.6508,7,0,82.52,5,30,none,none,none,REAL,c1ccc(-c2nnn(Cc3ccc(-c4nnc([C@H]5CC56CCCC6)o4)cc3)n2)cc1
Z2902677365_2_T1,Z2902677365,-9.1,0.294,408.46,4.561,6,0,65.97,5,31,none,none,none,REAL,c1cc(Cn2cnc3ccccc32)cc(-c2noc(C[C@H]3Cc4ccccc4O3)n2)c1
Z1733398265_1_T1,Z1733398265,-9.1,0.294,419.488,1.5635,9,0,88.75,2,31,none,none,none,REAL,O=C(C1CCN(c2ccc3nnnn3n2)CC1)N1CCC[C@]2(C1)OCc1ccccc12
Z1936480527_2_T1,Z1936480527,-9.1,0.294,421.471,2.9382,6,1,69.72,4,31,none,none,none,REAL,C[C@@H](C(=O)NC1CCN(C(=O)c2ccccc2F)CC1)n1ccc2ccccc2c1=O
Z2041545958_1_T2,Z2041545958,-9.1,0.284,448.506,3.5323,9,1,125.72,2,32,none,none,none,REAL,Cc1nc2c(-c3noc(C4CCN(C5=NS(=O)(=O)c6ccccc65)CC4)n3)cccc2[nH]1
Z685869690_1_T1,Z685869690,-9.1,0.284,422.447,4.5277,8,0,91.75,5,32,none,none,none,REAL,c1ccc(-c2nnn(Cc3ccc(-c4nnc(-c5ccc6c(c5)CCO6)o4)cc3)n2)cc1
Z1663729930_1_T1,Z1663729930,-9.1,0.284,422.447,3.1857,8,0,91.75,5,32,none,none,none,REAL,c1ccc(-c2nnn(Cc3ccc(-c4nnc(-c5ccc6c(c5)COC6)o4)cc3)n2)cc1
Z198667882_1_T3,Z198667882,-9.1,0.284,462.553,5.1544,7,2,137.14,4,32,none,none,none,REAL,CCc1ccc2nc(NC(=O)c3ccc(NC4=NS(=O)(=O)c5ccccc54)cc3)sc2c1
PV-001941100205_2_T2,PV-001941100205,-9.1,0.284,454.553,3.7852,9,3,124.7,4,32,none,low,none,REAL,C[C@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(NC(=O)NNc3cnc4ccccc4n3)cc2)C1
Z1703807856_1_T3,Z1703807856,-9.1,0.284,449.465,3.7952,8,2,113.83,3,32,none,none,high,REAL,Cn1c(NC(=O)c2ccc(NC3=NS(=O)(=O)c4ccccc43)cc2)nc2ccc(F)cc21
Z1276059047_1_T1,Z1276059047,-9.1,0.284,449.465,3.7952,8,2,113.83,3,32,none,none,high,REAL,Cn1c(NC(=O)c2ccc(NC3=NS(=O)(=O)c4ccccc43)cc2)nc2cc(F)ccc21
Z1663728246_2_T1,Z1663728246,-9.1,0.284,429.483,3.6873,9,0,102.83,5,32,none,none,none,REAL,CC(=O)N1CCC[C@@H](c2nnc(-c3ccc(Cn4nnc(-c5ccccc5)n4)cc3)o2)C1
Z2156411824_1_T2,Z2156411824,-9.1,0.284,420.431,3.9236,8,1,98.73,4,32,none,none,none,REAL,O=c1c2ccccc2[nH]c2ccc(-c3nc(-c4ccc(Cn5cncn5)cc4)no3)cc12
Z2107458903_1_T1,Z2107458903,-9.1,0.284,428.47,2.9512,7,2,76.25,4,32,none,high,none,REAL,Cc1cc(-c2nc3cc(F)ccc3n2C)ccc1NC(=O)NCc1cnn2ccccc12
Z1092439300_1_T1,Z1092439300,-9.1,0.284,426.431,4.8519,8,2,106.35,5,32,none,low,low,REAL,O=C(NNc1nc(-c2ccccc2)no1)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
Z2180030189_1,Z2180030189,-9.1,0.284,432.454,4.1231,7,2,87.47,3,32,none,none,none,REAL,O=C(NNC(=O)N1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1
Z2159873762_1_T2,Z2159873762,-9.1,0.284,444.877,4.335,7,2,97.12,5,32,none,none,none,REAL,O=C(Cc1noc(-c2ccc3[nH]c4ccccc4c(=O)c3c2)n1)NCc1cccc(Cl)c1
Z1197754175_1_T1,Z1197754175,-9.1,0.276,436.474,3.8611,8,1,89.08,5,33,none,none,none,REAL,O=C1NCCN1c1ccc(-c2nc(-c3ccc(Cn4cnc5ccccc54)cc3)no2)cc1
Z1632303440_4_T3,Z1632303440,-9.1,0.276,447.473,2.8844,9,2,112.83,5,33,none,none,low,REAL,C[C@@H](NC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)n[nH]1)c1nc(-c2cccc(F)c2)no1
Z685869976_1_T1,Z685869976,-9.1,0.276,434.458,4.2076,8,0,91.75,5,33,none,none,none,REAL,C1=C(c2nnc(-c3ccc(Cn4nnc(-c5ccccc5)n4)cc3)o2)COc2ccccc21
Z1170158405_1_T1,Z1170158405,-9.1,0.276,435.442,3.6561,8,0,94.12,4,33,none,none,none,REAL,CN1C(=O)c2ccc(-c3nc(-c4ccc(Cn5cnc6ccccc65)cc4)no3)cc2C1=O
Z1416535113_1_T2,Z1416535113,-9.1,0.276,433.474,3.9684,8,1,98.31,5,33,none,none,none,REAL,Cc1nnc(-c2ccc(-c3nc(-c4cccc(Cn5cnc6ccccc65)c4)no3)cc2)[nH]1
ZINC000013735971_T1,ZINC000013735971,-9.1,0.276,460.411,2.8233,8,1,87.76,3,33,none,none,none,ZINC,O=C(c1ccc2nc(C(F)(F)F)[nH]c2c1)N1CCN(C(=O)[C@@H]2COc3ccccc3O2)CC1
Z2902950191_2_T1,Z2902950191,-9.1,0.276,435.482,5.392,6,0,68.46,3,33,high,high,none,REAL,O=C1C[C@@H](c2nc(-c3ccc4c(c3)CCO4)no2)CN1c1ccc2c(c1)Cc1ccccc1-2
Z1240805966_1_T1,Z1240805966,-9.1,0.276,446.445,2.6525,10,2,127.41,6,33,none,high,none,REAL,Cc1cc(-c2nc3cc(F)ccc3n2C)ccc1NC(=O)CCc1nc(-c2nnc[nH]2)no1
Z1685223316_1_T2,Z1685223316,-9.1,0.276,437.462,2.5159,9,4,120.76,6,33,none,none,none,REAL,O=c1[nH]c2ccc(NCc3ccc(-c4noc(Cc5n[nH]c6ccccc56)n4)cc3)cc2[nH]1
Z1099420375_4_T1,Z1099420375,-9.1,0.276,466.967,3.3015,7,2,81.75,3,33,none,none,none,REAL,C[C@@H](NC(=O)N1CCC([C@H]2C(=O)Nc3cc(Cl)ccc32)CC1)c1ccc2c(c1)CC(=O)N2C
Z1663730093_2_T1,Z1663730093,-9.1,0.276,440.506,4.5642,8,0,99.59,5,33,none,none,none,REAL,O=C1[C@H]2CCC[C@@H]1CC(c1nnc(-c3ccc(Cn4nnc(-c5ccccc5)n4)cc3)o1)C2
Z982689964_1_T1,Z982689964,-9.1,0.276,440.462,3.184,9,2,111.03,6,33,none,none,none,REAL,O=C1COc2ccc(C(=O)Nc3ccc(CCn4nnc(-c5ccccc5)n4)cc3)cc2N1
Z2158784959_1_T2,Z2158784959,-9.1,0.276,442.449,4.3973,7,1,80.49,3,33,none,none,none,REAL,O=c1c2ccccc2[nH]c2ccc(-c3nc(-c4ccc(N5CCOCC5)c(F)c4)no3)cc12
PV-001806848564_4_T1,PV-001806848564,-9.1,0.276,455.503,3.5094,6,1,69.72,4,33,none,none,none,REAL,C[C@@H](NC(=O)C1CCN(C(=O)c2ccc(F)cc2F)CC1)C(=O)N1c2ccccc2C[C@H]1C
Z604030594_2_T1,Z604030594,-9.1,0.276,445.565,4.8883,7,2,81.33,3,33,none,none,none,REAL,C[C@H]1CCCCN1C(=O)c1ccc(NC(=O)N2CCC[C@H](c3nc4ccccc4[nH]3)C2)cc1
Z2157310224_1_T2,Z2157310224,-9.1,0.276,437.458,3.5868,8,2,100.36,3,33,none,none,none,REAL,O=C1CN(c2ccc(-c3noc(-c4ccc5[nH]c6ccccc6c(=O)c5c4)n3)cc2)CCN1
Z1565301025_1_T1,Z1565301025,-9.1,0.276,442.497,4.4881,7,1,75.94,5,33,none,none,none,REAL,O=C(Nc1ccc(CCn2nnc(-c3ccccc3)n2)cc1)N1CCc2cc(F)ccc2C1
