Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1069481916_2_T1,Z1069481916,-9.5,0.306,421.452,1.5951,8,2,118.8,4,31,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)c4cccc(C(N)=O)c4)CC3)cc2NC1=O
Z1645881379_2_T1,Z1645881379,-9.5,0.306,422.39,3.1994,7,0,75.2,3,31,none,none,low,REAL,Fc1ccc(-n2nc(-c3nnc([C@H]4COc5ccccc5O4)o3)c3c2CCC3)cc1F
Z2077109315_1_T2,Z2077109315,-9.5,0.306,422.394,2.4642,8,3,100.41,4,31,none,none,none,REAL,O=C(Nc1cccc(-c2n[nH]c(=O)[nH]2)c1)c1nn(-c2ccc(F)c(F)c2)c2c1CCC2
Z1092426574_1_T1,Z1092426574,-9.5,0.306,423.382,2.8483,9,2,110.76,5,31,none,none,none,REAL,O=C(NNc1nc(-c2cccnc2)no1)c1nn(-c2ccc(F)c(F)c2)c2c1CCC2
Z1421180911_1_T1,Z1421180911,-9.5,0.306,423.422,3.4012,7,1,93.8,4,31,high,none,none,REAL,Cc1cc(-c2noc([C@H](C)NC(=O)c3cc(F)cc4nc(C)c(C)nc34)n2)ccc1F
Z1396986190_2_T4,Z1396986190,-9.5,0.306,423.447,1.7552,8,4,111.69,5,31,none,none,none,REAL,O=C(NNC(=O)c1n[nH]c(=O)c2ccccc12)N[C@@H](c1ccccc1F)C1CCCC1
Z1529790701_1_T2,Z1529790701,-9.5,0.306,423.447,1.2475,8,4,108.28,6,31,none,none,none,REAL,Cc1cc([C@H](NC(=O)NNC(=O)c2nn(-c3ccccc3)cc2O)C2CC2)ccc1F
Z1577764283_3_T1,Z1577764283,-9.5,0.306,423.599,4.3341,5,1,52.65,2,31,none,none,none,REAL,CC1(C)CC[C@H](NC(=O)N2CCC3(CC2)C[C@H]3C(=O)N2CCCCC2)c2ccccc21
PV-001859779222_4_T1,PV-001859779222,-9.5,0.306,424.475,2.2809,7,2,81.75,2,31,none,none,none,REAL,C[C@H]1C(=O)Nc2ccccc2CN1C(=O)[C@H]1CCCN(C(=O)Nc2ccccc2F)C1
Z366740516_1,Z366740516,-9.5,0.306,430.487,4.0298,7,3,111.8,3,31,low,none,none,REAL,Cc1cc2cc(NC(=O)c3ccc(NC4=NS(=O)(=O)c5ccccc54)cc3)ccc2[nH]1
Z2228601617_1_T1,Z2228601617,-9.5,0.306,433.942,3.9164,6,1,61.36,4,31,none,none,none,REAL,O=C(Nc1ccnc(N2CCc3ccccc3C2)c1)c1cc(Cl)nc(N2CCCC2)c1
PV-001826894489_2_T1,PV-001826894489,-9.5,0.306,434.558,4.5334,5,2,83.65,4,31,none,none,none,REAL,Cc1ccc2c(c1)CC[C@H]2NC(=O)c1ccccc1NS(=O)(=O)c1cc(C)ccc1C
PV-001800844697_2_T1,PV-001800844697,-9.5,0.306,436.942,3.9673,6,1,67.23,4,31,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@@H](C(=O)Nc3ccn(-c4ccccc4Cl)n3)C2)c1
Z1211685514_3_T2,Z1211685514,-9.5,0.306,439.858,0.722,9,3,119.97,4,31,none,none,none,REAL,CN1C(=O)C[C@H](C(=O)NNC(=O)c2n[nH]c(=O)c3ccccc23)[C@H]1c1cccc(Cl)c1
PV-001861009702_2_T1,PV-001861009702,-9.5,0.306,440.464,3.0304,7,2,81.75,4,31,none,none,none,REAL,CNC(=O)Nc1cccc(C(=O)N2CCC([C@H]3CCCN(C(=O)C(F)(F)F)C3)CC2)c1
ZINC000049947088_T1,ZINC000049947088,-9.5,0.306,446.336,5.1229,4,2,44.37,2,31,high,high,none,ZINC,O=C1N(Cc2c(Cl)cccc2Cl)c2ccccc2C12Nc1cccc3cccc(c31)N2
ZINC000033696361_T1,ZINC000033696361,-9.5,0.306,450.989,5.164,4,2,66.58,3,31,none,none,none,ZINC,Cc1cccc(NS(=O)(=O)c2ccc3c(c2)[C@@H]2C=CC[C@H]2[C@H](c2cccc(Cl)c2)N3)c1
ZINC000002915234_T1,ZINC000002915234,-9.5,0.297,426.45,3.1386,6,1,58.45,3,32,none,none,none,ZINC,COc1cccc([C@H]2C3=C(N=C4N=CNN42)c2ccccc2O[C@H]3c2ccc(F)cc2)c1
ZINC000009128819_T1,ZINC000009128819,-9.5,0.297,443.841,4.863,6,0,66.35,2,32,none,none,none,ZINC,O=C1OC(c2ccccc2Cl)=N/C1=C1/C=C(c2ccc3c(c2)OCO3)Oc2ccccc21
ZINC000019926202_T4,ZINC000019926202,-9.5,0.297,412.487,5.7274,2,0,34.14,1,32,none,none,none,ZINC,O=C1C[C@]2(c3ccccc31)c1ccccc1[C@]1(c3ccccc3)c3ccccc3C(=O)[C@H]21
Z1739343976_1_T2,Z1739343976,-9.5,0.297,420.431,3.7764,8,1,97.04,3,32,low,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(-c4nc(-c5nccc6ccccc56)no4)c3)cc21
Z1739733200_1_T1,Z1739733200,-9.5,0.297,420.431,3.6854,8,1,97.04,3,32,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(-c4nc(-c5cccc6cnccc56)no4)c3)cc21
Z2041558328_1_T1,Z2041558328,-9.5,0.297,420.431,3.8079,8,1,97.04,3,32,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(-c4nc(-c5cccc6ncccc56)no4)c3)cc21
Z1480905407_1_T3,Z1480905407,-9.5,0.297,420.475,3.5033,7,1,85.06,4,32,none,none,none,REAL,Cc1cc(C)cc(-c2ccc(/C=C/c3nc4c(cnn4-c4ncccn4)c(=O)[nH]3)cc2)c1
Z1082363028_2_T1,Z1082363028,-9.5,0.297,421.499,4.5412,5,1,76.29,3,32,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)N3C[C@@H](C(N)=O)Cc4ccccc43)c3ccccc3n2)cc1
Z1957119577_1_T1,Z1957119577,-9.5,0.297,422.443,4.0492,7,1,87.8,3,32,low,none,none,REAL,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1ccc2nc(-c3ccccc3)oc2c1
ZINC000035538889_T4,ZINC000035538889,-9.5,0.297,422.443,2.9419,7,3,94.3,2,32,none,none,none,ZINC,CN1c2ccccc2[C@H](c2c(-c3ccc4ccccc4c3)[nH]c3[nH]c(=O)[nH]c(=O)c32)C1=O
ZINC000023458822_T1,ZINC000023458822,-9.5,0.297,422.483,5.6293,5,1,60.45,4,32,none,none,none,ZINC,Cc1ccccc1C(=O)Nc1cccc(-c2cccc(-c3ccc4c(c3)OCCO4)n2)c1
Z1579619214_1_T1,Z1579619214,-9.5,0.297,423.471,4.2794,6,1,71,3,32,none,none,none,REAL,O=C(Nc1cccc(-c2ccc3c(c2)CCO3)c1)c1ccc2c(=O)n3c(nc2c1)CCC3
Z1420929299_1,Z1420929299,-9.5,0.297,424.499,4.5168,5,1,66.48,4,32,high,high,none,REAL,O=C1C[C@H](Cc2ccc(C(=O)N3CCCc4cc(-c5ccccc5)ccc43)cc2)C(=O)N1
ZINC000035829315_T2,ZINC000035829315,-9.5,0.297,424.503,4.4326,6,2,73.8,3,32,high,high,none,ZINC,CCc1ccc(-c2nc3c(c(=O)[nH]2)CN(C(=O)Nc2cccc4ccccc42)CC3)cc1
