Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1742390315_2_T1,Z1742390315,-10.2,0.329,411.46,2.2724,6,1,69.72,2,31,low,high,none,REAL,O=C1C[C@@H](N2CC[C@]3(C2)C(=O)Nc2ccccc23)C(=O)N1c1ccc2ccccc2c1
Z2198667042_1_T3,Z2198667042,-10.2,0.319,433.377,2.2791,9,4,128.45,4,32,none,none,none,REAL,O=C(Nc1n[nH]c2cc(F)ccc12)c1cncc(C(=O)Nc2n[nH]c3cc(F)ccc23)c1
Z2495736500_1_T1,Z2495736500,-10.2,0.392,349.433,2.3153,5,2,61.44,2,26,none,none,none,REAL,O=C1CN(C(=O)NC[C@@H]2CCc3ccccc3C2)Cc2ccccc2N1
ZINC000002250011_T1,ZINC000002250011,-10.2,0.309,459.911,5.2345,6,2,72.58,4,33,none,none,high,ZINC,O/C(Cc1ccccc1)=N\C1=NN2C(=NC(c3ccc(Cl)cc3)=C[C@H]2c2ccc(F)cc2)N1
ZINC000408668686_T1,ZINC000408668686,-10.2,0.276,484.554,3.8964,5,1,66.48,4,37,high,high,none,ZINC,O=C(CN1C(=O)[C@@H]2[C@@H](C1=O)C1c3ccccc3C2c2ccccc21)Nc1ccc(-c2ccccc2)cc1
Z1025125890_1_T1,Z1025125890,-10.1,0.316,428.491,3.2367,7,3,90.54,3,32,none,none,none,REAL,O=C(NNC(=O)N1CCC([C@@H]2C(=O)Nc3ccccc32)CC1)c1ccc2ccccc2c1
PV-001957989977_2_T1,PV-001957989977,-10.1,0.326,432.401,1.7369,7,2,81.75,3,31,none,none,none,REAL,O=C1CN(C(=O)N[C@H]2CC(=O)N(c3cccc(C(F)(F)F)c3)C2)Cc2ccccc2N1
PV-001958169076_3_T1,PV-001958169076,-10.1,0.337,400.481,2.4883,6,2,74.33,3,30,none,none,none,REAL,C[C@H](NC(=O)N1Cc2ccccc2NC(=O)[C@H]1C)c1ccc(-c2ccncc2)cc1
PV-001959107578_2_T1,PV-001959107578,-10.1,0.337,403.456,3.2653,5,2,61.44,3,30,none,none,none,REAL,C[C@@H](NC(=O)N1CC(=O)Nc2ccccc2C1)c1ccc(-c2ccc(F)cc2)cc1
PV-001960283614_1_T1,PV-001960283614,-10.1,0.361,377.486,2.9868,5,2,61.44,2,28,none,none,none,REAL,C[C@@H]1C(=O)Nc2ccccc2CN1C(=O)N[C@H](C)c1ccc2c(c1)CCCC2
PV-001960695773_3_T1,PV-001960695773,-10.1,0.374,379.483,2.7512,5,2,89.68,2,27,none,none,none,REAL,C[C@H](NC(=O)N1Cc2ccccc2NC(=O)[C@H]1C)c1cc2ccccc2s1
Z1014269000_7_T1,Z1014269000,-10.1,0.281,481.594,4.5164,6,1,69.72,4,36,none,none,none,REAL,O=C(NCC(=O)N1CCc2ccccc21)[C@@H]1C[C@H]2CCCC[C@H]2N1C(=O)c1ccc2ccccc2c1
Z1217455627_1_T2,Z1217455627,-10.1,0.306,443.506,2.4945,8,2,104.29,4,33,none,none,none,REAL,Cc1ncc2c(n1)CCC[C@@H]2NC(=O)CN1C(=O)N[C@](C)(c2ccc3ccccc3c2)C1=O
Z1217455627_1_T1,Z1217455627,-10.1,0.306,443.506,2.4945,8,2,104.29,4,33,none,none,none,REAL,Cc1ncc2c(n1)CCC[C@@H]2NC(=O)CN1C(=O)N[C@](C)(c2ccc3ccccc3c2)C1=O
Z1383818315_1_T1,Z1383818315,-10.1,0.289,458.472,5.2872,6,1,83.55,3,35,high,none,none,REAL,O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Z1411891150_4_T1,Z1411891150,-10.1,0.326,434.417,2.5097,7,1,82.08,3,31,none,none,none,REAL,Cc1cc(=O)c(C(=O)N2CC(=O)N[C@H]3CCCC[C@H]32)nn1-c1cccc(C(F)(F)F)c1
Z1472861059_1_T2,Z1472861059,-10.1,0.306,439.514,3.9573,6,2,78.51,4,33,none,none,high,REAL,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N[C@@H]2[C@@H]3CCc4ccccc4[C@@H]32)C1=O
Z1688896240_1_T2,Z1688896240,-10.1,0.337,413.354,4.3213,6,2,88.25,5,30,none,none,none,REAL,O=C(Cc1noc(-c2cc3ccccc3cc2O)n1)Nc1cccc(C(F)(F)F)c1
Z2008725225_1_T1,Z2008725225,-10.1,0.306,437.545,4.6444,6,0,54.26,3,33,none,high,low,REAL,Cn1c(-c2cccc3ccccc23)nnc1N1CCC(C(=O)N2CCc3ccccc32)CC1
Z2154912715_2_T4,Z2154912715,-10.1,0.374,358.396,3.6877,5,1,58.64,2,27,none,none,none,REAL,C[C@H]1Oc2ccccc2[C@@H]1N1C(=O)N[C@H](c2ccc3ccccc3c2)C1=O
Z2500778670_1_T1,Z2500778670,-10.1,0.374,360.412,2.7798,5,1,62.55,2,27,none,none,none,REAL,O=C1CN(C(=O)Cc2coc3cc4c(cc23)CCC4)Cc2ccccc2N1
ZINC000034757525_T1,ZINC000034757525,-10.1,0.266,509.583,5.1386,7,1,70.59,4,38,none,none,none,ZINC,Cc1ccc(NC(=O)N2CCc3nc(N4CCc5ccccc5C4)nc(Oc4cccc(F)c4)c3C2)cc1
ZINC000040374174_T1,ZINC000040374174,-10.1,0.297,470.595,4.4179,6,0,74.78,3,34,none,none,none,ZINC,O=S(=O)(c1ccc2ccccc2c1)N1CCc2nc(-c3ccccc3)nc(N3CCCC3)c2C1
ZINC000408760211_T2,ZINC000408760211,-10.1,0.289,455.512,4.1829,4,0,54.45,3,35,none,none,high,ZINC,O=CC12c3ccccc3C(c3ccccc31)[C@@H]1C(=O)N(c3ccccc3-c3ccccc3)C(=O)[C@H]12
ZINC000408760214_T2,ZINC000408760214,-10.1,0.289,455.512,4.1829,4,0,54.45,3,35,none,none,high,ZINC,O=CC12c3ccccc3C(c3ccccc31)[C@@H]1C(=O)N(c3ccccc3-c3ccccc3)C(=O)[C@@H]12
PV-001918438386_2_T1,PV-001918438386,-10,0.323,413.519,4.1604,5,2,61.44,4,31,none,high,none,REAL,Cc1ccc(NC(=O)NC(=O)CN2Cc3ccccc3C[C@H]2c2ccccc2)cc1C
PV-001960283431_1_T1,PV-001960283431,-10,0.37,363.46,2.6621,5,2,61.44,2,27,none,none,none,REAL,C[C@@H](NC(=O)N1CC(=O)Nc2ccccc2C1)c1ccc2c(c1)CCCC2
PV-001960567229_1_T1,PV-001960567229,-10,0.303,463.474,3.5514,5,2,61.44,5,33,none,none,none,REAL,CN1C(=O)C[C@H](NC(=O)NCC2(c3cccc(F)c3F)CCCC2)[C@H]1c1ccc(F)c(F)c1
Z1020941934_1,Z1020941934,-10,0.303,443.545,3.4854,6,1,69.72,3,33,none,none,none,REAL,O=C1Nc2ccccc2[C@@H]1C1CCN(C(=O)[C@@H]2CC(=O)N(c3ccc4c(c3)CCC4)C2)CC1
Z1070219674_2_T1,Z1070219674,-10,0.278,499.953,4.6731,7,1,86.79,3,36,none,none,none,REAL,O=C1Nc2cc(Cl)ccc2[C@H]1C1CCN(C(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)CC1
Z1117336200_4_T5,Z1117336200,-10,0.294,461.564,2.8565,8,3,93.78,4,34,none,none,none,REAL,C[C@H]1Cc2ccccc2N1C1CCN(C(=O)NCc2ccc([C@@]3(C)NC(=O)NC3=O)cc2)CC1
Z1192942893_2_T1,Z1192942893,-10,0.313,427.463,1.8868,8,2,94.11,3,32,high,high,none,REAL,Cn1c(NNC(=O)[C@H]2CC(=O)N(c3cccc4ccccc34)C2)nc2ccccc2c1=O
Z14134091_1_T2,Z14134091,-10,0.294,449.509,4.692,6,2,78.51,5,34,none,none,none,REAL,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C1=O
Z1473414262_8_T1,Z1473414262,-10,0.294,448.525,4.6022,6,3,83.12,4,34,none,high,high,REAL,O=C(NNC(=O)c1cc(-c2ccccc2)nc2ccccc12)N[C@H]1[C@H]2CCc3ccccc3[C@H]21
Z1507813901_1_T1,Z1507813901,-10,0.333,394.473,4.8429,4,0,42.43,1,30,high,high,none,REAL,O=C(c1cc2ccccc2c2cccnc12)N1CCO[C@]2(CCc3ccccc32)C1
Z1580995160_1_T1,Z1580995160,-10,0.345,386.45,4.5107,5,1,50.8,2,29,none,none,none,REAL,O=C(Nc1cccc(-c2ccc3c(c2)CCO3)c1)N1CCOc2ccccc2C1
Z1581009374_1_T1,Z1581009374,-10,0.303,447.577,4.9923,6,1,61.88,3,33,none,none,none,REAL,CC1CCN(C(=O)C2CCN(C(=O)Nc3cccc(-c4ccc5c(c4)CCO5)c3)CC2)CC1
Z1620029751_1_T5,Z1620029751,-10,0.313,431.47,4.3111,7,2,95,3,32,none,none,high,REAL,Cc1cc(F)c2nc(O)cc(C(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)c2c1
Z1742966054_3_T1,Z1742966054,-10,0.357,373.455,2.8277,5,2,61.44,2,28,none,none,none,REAL,O=C(NC[C@@H]1[C@H]2Cc3ccccc3[C@H]12)N1CC[C@]2(C1)C(=O)Nc1ccccc12
Z1903496763_1_T1,Z1903496763,-10,0.303,441.529,4.6849,6,1,61.88,3,33,high,high,none,REAL,Cc1ccc(NC(=O)N(C)C2c3ccccc3-c3ccccc32)cc1C(=O)N1CCOCC1
Z1983282088_32_T1,Z1983282088,-10,0.313,435.479,1.6683,8,1,103.86,5,32,high,none,none,REAL,O=C(CCN1C(=O)c2ccccc2C1=O)CN1C(=O)N[C@@]2(C[C@H]3C[C@H]2[C@H]2CCC[C@H]32)C1=O
Z2008683668_1_T1,Z2008683668,-10,0.303,436.518,4.1415,7,1,70.05,3,33,none,high,low,REAL,Cn1c(-c2cccc3ccccc23)nnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
Z2016870234_1_T1,Z2016870234,-10,0.345,394.449,3.3324,6,1,59.39,2,29,none,none,none,REAL,Cc1cc(C)cc(-n2nc(NC(=O)N3CCOc4cccc(F)c4C3)cc2C)c1
Z2109647986_11_T1,Z2109647986,-10,0.345,390.525,4.9308,4,1,41.57,3,29,none,none,none,REAL,O=C(NC[C@@H]1CCCc2ccccc21)N1C[C@@H](c2ccccc2)[C@@H]2COCC[C@H]21
Z2175485383_2_T1,Z2175485383,-10,0.313,435.425,4.327,5,1,64.63,3,32,none,none,none,REAL,O=C(N[C@H]1COc2c(F)cc(F)cc2C1)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
Z2231284919_1_T1,Z2231284919,-10,0.313,448.415,3.0262,5,1,58.64,3,32,none,none,none,REAL,CC1(C)CN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)C[C@H](c2cccc(C(F)(F)F)c2)O1
Z284415450_1_T1,Z284415450,-10,0.286,491.546,4.0621,8,1,105.57,4,35,high,high,none,REAL,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1cc(-c2nnc3n2CCCCC3)ccc1F
Z289110610_1_T1,Z289110610,-10,0.286,487.583,4.3052,8,1,105.57,4,35,high,high,none,REAL,Cc1ccc(-c2nnc3n2CCCCC3)cc1NC(=O)CN1c2cccc3cccc(c23)S1(=O)=O
Z3045322725_26,Z3045322725,-10,0.345,389.497,3.58,5,3,62.39,2,29,none,none,high,REAL,O=C(N[C@H]1C[C@]2(CCNC2)Oc2ccccc21)N[C@@H]1[C@H]2CCc3ccccc3[C@H]21
Z736933500_1_T2,Z736933500,-10,0.286,491.567,2.7636,8,1,112.24,4,35,none,none,none,REAL,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N2CCCc3cc(S(C)(=O)=O)ccc32)C1=O
Z804128572_2_T2,Z804128572,-10,0.278,496.59,3.552,7,1,110.32,3,36,high,high,none,REAL,O=C(Nn1cnc2sc3c(c2c1=O)CCCC3)[C@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1
Z992474436_1_T1,Z992474436,-10,0.323,411.504,5.1122,5,2,61.44,3,31,high,high,none,REAL,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)N[C@@H]1CCCN(C(=O)c2ccccc2)C1
Z999727030_1_T1,Z999727030,-10,0.278,481.554,2.8273,8,1,99.84,4,36,high,high,none,REAL,NC(=O)c1cccnc1N1CCN(C(=O)[C@@H]2CC(=O)N(c3ccc4c(c3)Cc3ccccc3-4)C2)CC1
ZINC000000781557_T1,ZINC000000781557,-10,0.286,482.515,4.4357,7,4,124.11,3,35,high,high,none,ZINC,O=C1Nc2ccc(S(=O)(=O)Nc3ccc(O)c(-c4c(O)ccc5ccccc54)c3)c3cccc1c23
ZINC000005604654_T1,ZINC000005604654,-10,0.323,398.464,5.2551,3,0,38.92,2,31,high,high,none,ZINC,c1ccc2c(c1)-c1ccccc1C2c1nnc(C2c3ccccc3-c3ccccc32)o1
ZINC000008815915_T1,ZINC000008815915,-10,0.303,439.557,5.5962,5,3,70.23,4,33,high,high,none,ZINC,O=C(Nc1cccc(NC(=O)C23CC4CC(CC(C4)C2)C3)c1)Nc1cccc2ccccc21
ZINC000008918388_T1,ZINC000008918388,-10,0.278,498.969,4.5964,7,2,85.51,4,36,high,none,none,ZINC,C[C@]12C(=O)N(c3cccc(C(=O)NCc4ccccc4Cl)c3)C(=O)N1CCc1c3ccccc3[nH]c12
ZINC000008990006_T1,ZINC000008990006,-10,0.294,456.524,5.6985,4,0,91.22,3,34,high,high,none,ZINC,N#C/C(=C/c1cccc2ccccc12)c1nc(-c2cc3c(ccc4ccccc43)oc2=O)cs1
ZINC000012100055_T2,ZINC000012100055,-10,0.286,468.555,3.898,7,1,82.61,3,35,none,none,none,ZINC,C[C@@]1(C2CCN(C(=O)c3ccc4ccccc4n3)CC2)NC(=O)N(C2Cc3ccccc3C2)C1=O
ZINC000043214914_T10,ZINC000043214914,-10,0.294,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@H]2C[C@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@H]3C[C@@H]12
ZINC000059796308_T2,ZINC000059796308,-10,0.256,513.595,3.7401,6,2,78.51,2,39,none,none,none,ZINC,Cc1cccc2c1NC(=O)[C@@]21N2CCC[C@@H]2[C@@H](C(=O)c2ccc3ccccc3c2)[C@]12c1ccccc1NC2=O
ZINC000059932650_T1,ZINC000059932650,-10,0.25,527.622,4.084,6,2,78.51,2,40,none,none,none,ZINC,Cc1ccc2c(c1C)NC(=O)[C@@]21N2CCC[C@@H]2[C@@H](C(=O)c2ccc3ccccc3c2)[C@]12c1ccccc1NC2=O
ZINC000096116418_T2,ZINC000096116418,-10,0.27,491.498,5.0641,7,1,93.14,2,37,high,none,none,ZINC,O=c1cc(-c2ccccc2)oc2c1c(O)cc1c2[C@@H](c2cc3cccc4c3n(c2=O)CCC4)CC(=O)O1
ZINC000100505727_T16,ZINC000100505727,-10,0.27,488.542,3.5099,6,0,74.76,2,37,high,high,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1c1ccc2c(c1)-c1cc(N3C(=O)[C@H]4[C@H]5C=C[C@H](C5)[C@@H]4C3=O)ccc1C2
ZINC000253623870_T1,ZINC000253623870,-10,0.27,488.498,4.7579,7,1,90.65,2,37,none,none,none,ZINC,Cn1cc(/C=C2/Oc3c(ccc4c3[C@@H](c3cc5ccccc5nc3O)CC(=O)O4)C2=O)c2ccccc21
ZINC000263586231_T1,ZINC000263586231,-10,0.27,488.498,4.7579,7,1,90.65,2,37,none,none,none,ZINC,Cn1cc(/C=C2\Oc3c(ccc4c3[C@@H](c3cc5ccccc5nc3O)CC(=O)O4)C2=O)c2ccccc21
Z1147996353_3_T1,Z1147996353,-9.9,0.319,415.463,5.297,4,0,46.61,3,31,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CC[C@@H](c4ccccc4F)C3)ccc21
Z1151714823_2_T2,Z1151714823,-9.9,0.3,439.514,3.6013,6,1,69.72,4,33,none,none,none,REAL,Cc1cccc(N2C(=O)N[C@@H](CCC(=O)N3Cc4ccccc4-c4ccccc4C3)C2=O)c1
Z1157915550_3_T1,Z1157915550,-9.9,0.33,394.473,4.6232,4,2,58.2,5,30,none,high,none,REAL,O=C(Cc1cccc2ccccc12)NNC(=O)[C@@H]1C[C@H]1c1ccc2ccccc2c1
Z1239253310_1_T1,Z1239253310,-9.9,0.3,442.445,3.0144,6,1,75.71,4,33,none,none,none,REAL,O=C(Oc1cccc(C(=O)N2CCc3ccccc3C2)c1)c1cc(=O)[nH]c2ccc(F)cc12
Z1313928483_1,Z1313928483,-9.9,0.3,441.529,1.817,6,3,81.67,5,33,none,none,none,REAL,O=C(NNC(=O)C1(O)Cc2ccccc2C1)[C@@H]1Cc2ccccc2CN1Cc1ccccc1
Z1391613386_1_T1,Z1391613386,-9.9,0.3,439.514,5.0149,6,1,75.44,4,33,none,none,none,REAL,Cc1ccc(-c2ocnc2C(=O)N2CCC[C@H](NC(=O)c3ccc4ccccc4c3)C2)cc1
Z1392038003_1_T1,Z1392038003,-9.9,0.309,426.439,2.4858,10,2,118.58,4,32,none,none,none,REAL,Cc1ccn2c(NC(=O)c3cccc(C(=O)Nc4nnc5cc(C)ccn45)c3)nnc2c1
Z1471726242_2_T1,Z1471726242,-9.9,0.291,449.552,4.8698,5,0,52.98,3,34,none,none,none,REAL,Cc1cc(=O)c(C(=O)N2CCc3ccccc3[C@@H](c3ccccc3)[C@@H]2C)nn1-c1ccccc1
Z1572375518_4,Z1572375518,-9.9,0.396,341.453,2.4539,5,2,61.44,2,25,none,none,none,REAL,CC1(CNC(=O)N2CC(=O)N[C@H]3CCCC[C@H]32)Cc2ccccc2C1
Z1581473271_8,Z1581473271,-9.9,0.3,440.585,3.9691,4,1,49.41,4,33,none,none,none,REAL,O=C(NC[C@H]1CCCN1C(=O)[C@H]1C[C@@]12CCc1ccccc12)[C@H]1C[C@]12CCc1ccccc12
Z1626782290_2,Z1626782290,-9.9,0.319,411.46,3.4636,6,2,78.51,3,31,none,high,none,REAL,C[C@@]1(c2ccc(C(=O)N3CC=C(c4cccc5ccccc45)C3)cc2)NC(=O)NC1=O
Z1688127865_1_T1,Z1688127865,-9.9,0.3,436.514,4.291,6,3,83.12,4,33,none,high,high,REAL,Cc1ccc(-c2cc(C(=O)NNC(=O)NC3Cc4ccccc4C3)c3ccccc3n2)cc1
Z1688207416_1,Z1688207416,-9.9,0.3,442.474,2.583,8,2,98.82,3,33,none,none,none,REAL,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N2CCNC(=O)c3ccccc32)C1=O
Z1715941472_2_T1,Z1715941472,-9.9,0.3,443.477,4.7718,6,1,75.44,4,33,none,none,none,REAL,O=C(N[C@H]1CCCN(C(=O)c2ncoc2-c2ccc(F)cc2)C1)c1ccc2ccccc2c1
Z1741002788_8_T1,Z1741002788,-9.9,0.309,431.578,5.1719,5,1,52.65,3,32,none,none,none,REAL,O=C(c1ccccc1)N1CCC(NC(=O)N2C[C@@H](c3ccccc3)[C@H]3CCCC[C@H]32)CC1
Z1766471540_2_T2,Z1766471540,-9.9,0.341,387.482,3.7181,5,1,58.22,2,29,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)N3CCO[C@@]4(CCc5ccccc54)C3)[nH]n2)cc1C
Z1869176890_2_T2,Z1869176890,-9.9,0.33,399.449,2.7119,6,1,69.72,3,30,none,none,none,REAL,O=C(CN1C(=O)N[C@@H](c2ccc3ccccc3c2)C1=O)N1CCc2ccccc2C1
Z1905093647_1_T1,Z1905093647,-9.9,0.319,411.456,4.3575,5,0,63.68,5,31,high,high,none,REAL,CN1C[C@H](C(=O)OCC(=O)c2ccc3c(c2)Cc2ccccc2-3)c2ccccc2C1=O
Z1906392261_2_T1,Z1906392261,-9.9,0.309,428.466,4.0182,6,1,71.26,4,32,none,none,none,REAL,O=C(NCc1nc(-c2cccc(F)c2)no1)N1Cc2ccccc2C[C@H]1c1ccccc1
Z2090589879_24_T1,Z2090589879,-9.9,0.354,373.494,4.2016,3,0,29.54,2,28,none,none,none,REAL,O=C([C@H]1C[C@@]12CCc1ccccc12)N1C[C@@H](c2ccccc2)[C@@H]2COCC[C@H]21
Z2180030269_2_T1,Z2180030269,-9.9,0.319,415.492,3.371,6,3,79.46,3,31,none,none,none,REAL,O=C(NNC(=O)c1ccc2ccccc2c1)N[C@H]1c2ccccc2CC12CCOCC2
Z218028876_1_T1,Z218028876,-9.9,0.283,466.496,2.874,8,2,100.63,5,35,none,high,high,REAL,C[C@@H]1Oc2ccccc2N(CC(=O)NNC(=O)c2cc(-c3ccccc3)nc3ccccc23)C1=O
Z2187138452_7_T1,Z2187138452,-9.9,0.309,438.541,3.9326,5,1,50.8,3,32,none,none,none,REAL,CN(C(=O)N[C@@H]1c2ccccc2CC12CCOCC2)[C@H]1CCO[C@@H](c2ccc(F)cc2)C1
Z2231283323_1_T1,Z2231283323,-9.9,0.309,448.415,3.0262,5,1,58.64,3,32,none,none,none,REAL,CC1(C)CN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)C[C@H](c2cccc(C(F)(F)F)c2)O1
Z2233376677_2_T1,Z2233376677,-9.9,0.319,410.476,3.796,6,1,75.19,3,31,none,none,none,REAL,C[C@@]1(NC(=O)c2ccc3ccccc3n2)CCN(C(=O)c2ccc3ccccc3n2)C1
Z2495480410_1_T1,Z2495480410,-9.9,0.396,335.406,2.0334,5,2,61.44,2,25,none,none,none,REAL,O=C1CN(C(=O)NCc2ccc3c(c2)CCC3)Cc2ccccc2N1
Z2712646699_6_T1,Z2712646699,-9.9,0.354,375.51,4.7278,3,0,29.54,2,28,none,none,none,REAL,O=C(C1CCc2ccccc2CC1)N1C[C@@H](c2ccccc2)[C@@H]2COCC[C@H]21
Z2852204389_4_T1,Z2852204389,-9.9,0.341,393.481,3.624,5,1,56.79,2,29,none,none,none,REAL,Cc1cc2c(cc1C)O[C@@H](C(=O)N[C@H]1CC3(CCOCC3)Oc3ccccc31)C2
Z2878463306_2_T1,Z2878463306,-9.9,0.341,391.445,3.6168,5,0,59.23,3,29,none,none,none,REAL,CN1C(=O)C[C@H](c2nc([C@H]3CCCc4ccccc43)no2)[C@H]1c1ccc(F)cc1
Z2920380486_2,Z2920380486,-9.9,0.341,397.449,2.1339,6,2,70.67,2,29,none,none,none,REAL,C[C@H]1C(=O)Nc2ccccc2CN1C(=O)N[C@@H]1CCO[C@H](c2ccc(F)cc2)C1
Z2940921742_1_T1,Z2940921742,-9.9,0.283,468.512,2.7631,8,2,100.46,6,35,high,high,none,REAL,O=C(NCc1ccc(C(=O)N2CCc3nc[nH]c3C2)o1)OCC1c2ccccc2-c2ccccc21
Z29554437_2_T1,Z29554437,-9.9,0.283,469.5,1.7134,9,2,111.18,5,35,high,high,none,REAL,CCn1nc(C(=O)NNC(=O)[C@H]2CC(=O)N(c3cccc4ccccc34)C2)c2ccccc2c1=O
Z3046166282_3_T1,Z3046166282,-9.9,0.341,392.501,1.826,6,4,74.42,3,29,none,none,none,REAL,O=C(NC[C@@H]1Cc2ccccc2CN1)N[C@H]1C[C@]2(CCNC2)Oc2ccccc21
Z3093345685_4_T1,Z3093345685,-9.9,0.354,379.455,3.282,5,1,56.79,2,28,none,none,none,REAL,Cc1cc2c(cc1C)O[C@@H](C(=O)N[C@H]1C[C@]3(CCOC3)Oc3ccccc31)C2
Z31939470_1_T1,Z31939470,-9.9,0.3,466.56,2.9279,8,0,98.74,2,33,none,none,none,REAL,O=C(c1ccccc1)N1CCN(C(=O)C2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)CC1
Z365661428_1_T1,Z365661428,-9.9,0.275,499.467,4.3435,7,0,75.36,5,36,none,none,none,REAL,Cc1cc(C(=O)N2CCN(Cc3nc(-c4cccc(C(F)(F)F)c4)no3)CC2)c2ccc(F)cc2n1
Z804800684_2_T1,Z804800684,-9.9,0.291,455.488,3.8102,6,2,78.51,3,34,high,high,none,REAL,O=C1CCc2cc(F)c(NC(=O)[C@H]3CC(=O)N(c4ccc5c(c4)Cc4ccccc4-5)C3)cc2N1
