Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000035375709_T3,ZINC000035375709,-13.2,0.357,490.561,3.085,7,3,94.3,37,3,none,none,none,ZINC,Cc1cc(C)cc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H](Cc2c[nH]c4ccccc24)N[C@@]32C(=O)Nc3ccccc32)c1
Z357611466_1_T1,Z357611466,-13.2,0.357,492.577,4.4785,7,0,79.54,37,3,none,none,none,REAL,C[C@@H]1C/C(=C\c2ccco2)c2nc3ccccc3c(C(=O)N3CCN(C(=O)c4ccccn4)CC3)c2C1
Z324699944_2_T1,Z324699944,-13.2,0.357,499.54,4.4116,7,1,86.79,37,4,low,none,none,REAL,C[C@@H](C(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O)N1CCCN(C(=O)c2cccc(F)c2)CC1
Z29578336_1_T2,Z29578336,-13.2,0.357,485.502,3.9229,8,3,112.55,37,4,none,high,high,REAL,O=C(NNC(=O)c1n[nH]c(=O)c2ccccc12)c1cc(-c2cccc3ccccc23)nc2ccccc12
Z260722184_1_T1,Z260722184,-13.2,0.357,492.53,4.6835,7,1,88.7,37,5,none,none,none,REAL,Cc1c(-c2ccccc2)oc2c(C(=O)OCC(=O)N3CCc4[nH]c5ccccc5c4C3)cccc2c1=O
Z119680042_1_T1,Z119680042,-13.2,0.357,497.525,4.3515,7,0,71.97,37,3,none,none,none,REAL,O=C([C@@H]1CN(C(=O)c2cc(-c3ccc(F)cc3)nc3ccccc23)c2ccccc2O1)N1CCOCC1
Z1083439990_1_T1,Z1083439990,-13.2,0.357,498.56,4.2787,8,1,93.01,37,4,none,none,none,REAL,Cc1nnnn1-c1cc(NC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)c2ccc3ccccc3c2)ccc1F
Z1015592432_1_T1,Z1015592432,-13.2,0.357,487.561,4.6369,7,1,92.42,37,4,none,high,none,REAL,NC(=O)c1cccnc1N1CCN(C(=O)c2cc(-c3cccc4ccccc34)nc3ccccc23)CC1
ZINC000408732827_T4,ZINC000408732827,-13.2,0.357,485.538,5.414,5,0,63.68,37,2,high,high,high,ZINC,Cc1ccccc1N1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C(=O)Oc3ccc4ccccc4c3C1=C[C@H]2c1ccccc1
ZINC000001789604_T1,ZINC000001789604,-13.2,0.338,532.666,5.4003,6,1,99.43,39,4,none,none,high,ZINC,O=c1[nH]c(CSc2nc3ccccc3c(=O)n2-c2ccccc2)nc2c1C1(CCCCC1)Cc1ccccc1-2
Z1460191452_1_T8,Z1460191452,-13.1,0.468,370.415,2.9607,7,2,83.67,28,2,high,high,none,REAL,C/C(=N\Nc1nc2c(cnn2C)c(=O)[nH]1)c1ccc2c(c1)Cc1ccccc1-2
Z1460191452_2_T8,Z1460191452,-13.1,0.468,370.415,2.9607,7,2,83.67,28,2,high,high,none,REAL,C/C(=N/Nc1nc2c(cnn2C)c(=O)[nH]1)c1ccc2c(c1)Cc1ccccc1-2
Z1744193725_7_T1,Z1744193725,-13.1,0.452,382.462,3.8697,4,1,49.41,29,2,none,high,none,REAL,O=C([C@@H]1C[C@H]1c1cccc2ccccc12)N1CC[C@@]2(C1)C(=O)Nc1ccccc12
ZINC000100504092_T1,ZINC000100504092,-13.1,0.423,404.512,5.0853,3,0,23.55,31,2,high,high,none,ZINC,O=c1cccc2n1C[C@H]1C[C@H]2CN(Cc2ccc3ccc4cccc5ccc2c3c45)C1
Z1888636115_1_T2,Z1888636115,-13.1,0.423,411.46,4.4692,6,2,78.51,31,3,none,none,none,REAL,O=C(Nc1cccc(N2CCCCC2=O)c1)c1cccc2c(=O)c3ccccc3[nH]c12
Z1335516349_1_T1,Z1335516349,-13.1,0.423,438.507,2.1728,8,0,98.74,31,1,none,none,none,REAL,CN1C(=O)CN(C(=O)C2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)c2ccccc21
Z1088277222_1_T1,Z1088277222,-13.1,0.423,421.446,4.8065,5,1,52.65,31,2,high,high,none,REAL,O=C(Nc1ccc2c3c(cccc13)CC2)N1CCN(C(=O)c2c(F)cccc2F)CC1
PV-001878938316_1_T1,PV-001878938316,-13.1,0.423,412.496,3.5398,7,3,95.59,31,6,none,none,none,REAL,Cc1cccc(-c2c(C)n[nH]c2NC(=O)c2cccc(CNc3ccnc(C)n3)c2)c1
ZINC000008832384_T1,ZINC000008832384,-13.1,0.423,470.321,5.8197,4,1,55.4,31,3,none,high,high,ZINC,O=C(Nc1cccc(-c2cc3ccccc3oc2=O)c1)c1cccc2c(Br)cccc12
Z995643820_6_T1,Z995643820,-13.1,0.409,433.55,3.3319,6,1,83.71,32,3,none,none,none,REAL,NC(=O)C1CCN(C(=O)[C@H]2C[C@@H]3CCCC[C@H]3N2C(=O)c2ccc3ccccc3c2)CC1
Z1891946723_1_T2,Z1891946723,-13.1,0.409,423.471,4.1653,6,1,69.72,32,2,none,none,none,REAL,O=C(c1cccc(N2C(=O)N[C@]3(CCc4ccccc43)C2=O)c1)N1CCc2ccccc21
Z1785158108_1_T1,Z1785158108,-13.1,0.409,421.459,4.1114,7,1,77.9,32,2,none,high,none,REAL,O=C(c1cc(-c2cccc3ccccc23)nc2ccccc12)N1CCn2c(n[nH]c2=O)C1
Z1229898813_1_T1,Z1229898813,-13.1,0.409,445.542,5.1433,6,0,90.98,32,3,none,none,none,REAL,Cc1cnc(N2CCN(C(=O)c3cccc4c(=O)c(C)c(-c5ccccc5)oc34)CC2)s1
PV-001844864463_2_T1,PV-001844864463,-13.1,0.409,430.506,2.794,7,2,91.4,32,4,none,high,high,REAL,Cc1cc(C(=O)NNC(=O)[C@H]2CCC(=O)N(c3ccc(C)c(C)c3)C2)c2ccccc2n1
ZINC000012436788_T4,ZINC000012436788,-13.1,0.397,431.446,4.7572,5,1,80.31,33,2,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000100737708_T7,ZINC000100737708,-13.1,0.397,431.446,4.7572,5,1,80.31,33,2,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
