Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000002859412_T1,ZINC000002859412,-9.6,0.267,472.499,5.8988,6,1,81.43,4,36,none,none,high,ZINC,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)c1cccc(-c2cc3ccccc3oc2=O)c1
Z1024047020_3_T1,Z1024047020,-9.5,0.271,466.535,4.5338,6,1,75.71,3,35,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CCC([C@H]4C(=O)Nc5ccccc54)CC3)ccc21
ZINC000008427408_T1,ZINC000008427408,-9.5,0.279,448.477,4.2118,6,0,77.32,4,34,none,none,none,ZINC,Cc1ccc(/C=C2/N=C(c3cccc(C4=N/C(=C\c5ccc(C)cc5)C(=O)O4)c3)OC2=O)cc1
Z2002423492_37,Z2002423492,-9.4,0.294,425.483,3.177,5,0,63.68,4,32,none,none,none,REAL,O=C1[C@@H]2[C@@H]3C[C@H]4[C@@H]2[C@]2(C(=O)Oc5cccc(C(=O)N6CCc7ccccc7C6)c5)[C@H]1[C@@H]3[C@@H]42
Z2524819091_16_T1,Z2524819091,-9.4,0.276,477.671,4.1668,5,1,77.95,7,34,none,none,none,REAL,CC(C)NC(=O)CSc1ccccc1C(=O)N1C[C@H]2CC[C@H]1[C@H]1CN(Cc3ccccc3)C[C@H]21
Z298644866_1_T2,Z298644866,-9.4,0.276,449.509,4.095,6,1,75.29,3,34,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CC=C(c4c[nH]c5ncccc45)CC3)ccc21
ZINC000888090785_T1,ZINC000888090785,-9.4,0.261,482.557,3.7799,6,1,57.58,5,36,none,none,none,ZINC,CN1c2ccccc2C(=O)N2CCc3c4ccccc4n(CCC(=O)NCc4ccccc4F)c3[C@@H]12
Z113628018_1_T1,Z113628018,-9.3,0.266,470.48,3.0435,8,1,102.01,5,35,none,none,none,REAL,C[C@H](OC(=O)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O)C(=O)N1CC(=O)Nc2ccccc21
Z225722736_1_T1,Z225722736,-9.3,0.258,482.582,4.8887,7,2,91.4,3,36,none,none,none,REAL,O=C1NC(=O)C2(CCN(C(=O)c3cc(-c4ccc(C5CCCCC5)cc4)nc4ccccc34)CC2)N1
ZINC000001588362_T1,ZINC000001588362,-9.3,0.274,440.509,5.648,6,2,103.6,3,34,none,none,none,ZINC,Nc1nc(-c2ccc3ccccc3c2)cc(-c2cc(-c3ccc4ccccc4c3)nc(N)n2)n1
Z1103001100_1_T1,Z1103001100,-9.2,0.271,446.513,4.2292,7,1,75.42,5,34,none,none,none,REAL,O=C(Cc1ccc(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1)N1CCc2ccccc21
Z1549426862_2_T2,Z1549426862,-9.2,0.287,424.459,3.3875,7,3,96.11,5,32,none,none,none,REAL,O=C(Nc1c[nH]nc1-c1ccccc1)c1cccc(NC(=O)[C@H]2Cc3ccccc3O2)c1
Z1943429978_2_T1,Z1943429978,-9.2,0.287,424.459,3.7358,7,2,85.25,5,32,none,none,none,REAL,O=C(Nc1nccn1-c1ccccc1)c1cccc(NC(=O)[C@H]2Cc3ccccc3O2)c1
Z401414116_1_T1,Z401414116,-9.2,0.279,460.596,4.9614,5,1,67.02,2,33,high,high,none,REAL,CN1CCC2(CC1)C[C@H](NS(=O)(=O)c1ccc3c(c1)Cc1ccccc1-3)c1ccccc1O2
Z607062516_2_T1,Z607062516,-9.2,0.279,437.498,3.9088,6,2,74.43,3,33,none,none,none,REAL,O=C(Nc1cccc(C(=O)N2CCc3[nH]c4ccccc4c3C2)c1)[C@H]1Cc2ccccc2O1
Z95872423_1_T1,Z95872423,-9.2,0.271,452.513,3.9799,7,0,76.8,3,34,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CCC(c4nnc5ccccn45)CC3)ccc21
ZINC000033284240_T1,ZINC000033284240,-9.2,0.249,491.55,3.5716,8,1,101.22,5,37,none,high,none,ZINC,Cc1cccc(-c2noc(-c3cn(CC(=O)N[C@H]4CCc5ccccc54)c4nc(C)ccc4c3=O)n2)c1
ZINC000033770468_T1,ZINC000033770468,-9.2,0.271,448.477,4.2118,6,0,77.32,4,34,none,none,none,ZINC,Cc1ccc(/C=C2\N=C(c3cccc(C4=N/C(=C\c5ccc(C)cc5)C(=O)O4)c3)OC2=O)cc1
ZINC000408718372_T1,ZINC000408718372,-9.2,0.271,456.403,3.7256,6,0,77.32,4,34,none,high,none,ZINC,O=C1OC(c2ccc(F)cc2)=N/C1=C\c1ccc(/C=C2\N=C(c3ccc(F)cc3)OC2=O)cc1
Z1023496434_2_T1,Z1023496434,-9.1,0.26,475.522,4.8844,8,0,88.5,4,35,none,none,none,REAL,O=C(C1CCN(c2nc3ccccc3o2)CC1)N1CCC[C@@H](c2nc(-c3ccc(F)cc3)no2)C1
Z1023508440_2_T1,Z1023508440,-9.1,0.284,434.47,3.9555,7,1,88.33,3,32,none,none,none,REAL,O=C1CCCc2cc(C(=O)N3CCC[C@@H](c4nc(-c5cccc(F)c5)no4)C3)ccc2N1
Z1069484738_3_T2,Z1069484738,-9.1,0.253,485.582,4.0273,7,2,91.5,3,36,none,none,none,REAL,C[C@@H]1CCc2[nH]c3ccc(C(=O)N4CCC(C(=O)c5ccc6c(c5)NC(=O)[C@H](C)O6)CC4)cc3c2C1
Z1128906577_8_T1,Z1128906577,-9.1,0.253,482.538,5.3817,8,2,100.1,4,36,none,none,none,REAL,O=C(Nc1cccc(-c2noc(=O)[nH]2)c1)[C@H]1C[C@H]2CCCC[C@H]2N1C(=O)c1ccc2ccccc2c1
Z1451907667_1_T1,Z1451907667,-9.1,0.276,445.472,3.8899,6,1,63.05,4,33,none,none,none,REAL,O=C(Nc1cccc(-c2cn(Cc3ccccc3)nn2)c1)N1CCc2ccc(F)c(F)c2C1
Z1452691933_2,Z1452691933,-9.1,0.276,445.493,3.8376,6,3,79.46,7,33,none,none,none,REAL,O=C(NC[C@H]1[C@@H]2Cc3ccccc3[C@H]12)NNC(=O)c1ccccc1OCc1ccc(F)cc1
Z1453804507_55_T1,Z1453804507,-9.1,0.268,449.552,4.5621,5,2,71.09,6,34,none,none,none,REAL,O=C(NC[C@@H]1[C@H]2Cc3ccccc3[C@@H]12)c1ccnc(C(=O)NC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)c1
Z1466232523_1_T1,Z1466232523,-9.1,0.284,427.482,3.7891,6,1,63.05,4,32,none,none,none,REAL,O=C(Nc1cccc(-c2cn(Cc3ccccc3)nn2)c1)N1CCc2ccc(F)cc2C1
Z1549426862_1_T2,Z1549426862,-9.1,0.284,424.459,3.3875,7,3,96.11,5,32,none,none,none,REAL,O=C(Nc1c[nH]nc1-c1ccccc1)c1cccc(NC(=O)[C@@H]2Cc3ccccc3O2)c1
Z1549426862_2_T1,Z1549426862,-9.1,0.284,424.459,3.3875,7,3,96.11,5,32,none,none,none,REAL,O=C(Nc1c[nH]nc1-c1ccccc1)c1cccc(NC(=O)[C@H]2Cc3ccccc3O2)c1
Z1664063609_1_T1,Z1664063609,-9.1,0.276,439.405,4.1187,8,0,97.62,3,33,none,none,low,REAL,Cn1nc(-c2nnc(-c3ccc4noc(-c5ccc(F)cc5)c4c3)o2)c2ccccc2c1=O
Z1684606061_1_T2,Z1684606061,-9.1,0.268,449.469,3.8929,8,1,106.79,5,34,none,none,low,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(-c3nc(Cc4nc(-c5ccccc5)n[nH]4)no3)ccc21
Z1723433445_1_T2,Z1723433445,-9.1,0.26,464.528,3.8656,8,1,81.67,3,35,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4CCN(c5ccc6ccccc6n5)CC4)c3)cc21
Z1744199641_4_T1,Z1744199641,-9.1,0.276,438.482,3.3525,6,1,75.71,2,33,none,none,none,REAL,O=C1O[C@@H](c2ccccc2)Cc2cc(C(=O)N3CC[C@@]4(C3)C(=O)Nc3ccccc34)ccc21
Z1907680588_446_T1,Z1907680588,-9.1,0.294,421.579,3.4534,4,2,58.56,7,31,none,none,none,REAL,CC(C)COc1ccc(C2(C(=O)NC[C@@]3(O)[C@@H]4[C@H]5C[C@H]6[C@H]7[C@H]5C[C@@H]4[C@H]7[C@H]63)CCC2)cc1
