Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000019897806_T2,ZINC000019897806,-9.7,0.285,452.556,4.2732,6,2,72.46,5,34,none,none,none,ZINC,Cc1ccc(-c2cc(C(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)[nH]n2)c(O)c1
ZINC000001099270_T1,ZINC000001099270,-9.7,0.285,449.417,3.0093,7,1,108.82,2,34,none,none,none,ZINC,O=C(O)c1ccc(N2C(=O)c3cc4oc5ccccc5c5ccccc5oc4cc3C2=O)cc1
ZINC000004235306_T1,ZINC000004235306,-9.7,0.285,459.528,5.639,5,1,99.66,3,34,low,none,none,ZINC,O=C1c2ccccc2C(=O)c2c3nc(-c4cccc(/N=C/Nc5ccccc5)c4)sc3ccc21
ZINC000011665525_T1,ZINC000011665525,-9.7,0.285,443.469,3.1728,8,1,97.96,4,34,none,none,none,ZINC,O=C(Nc1ccc(-c2ccc3nnc(-c4ccccn4)n3n2)cc1)c1ccc2ccccc2n1
ZINC000020179479_T1,ZINC000020179479,-9.7,0.285,472.583,4.9725,4,0,65.92,4,34,none,none,none,ZINC,O=C(c1ccc(/C=C2\Sc3ccccc3N(Cc3ccccc3F)C2=O)cc1)N1CCCCC1
ZINC000028206706_T1,ZINC000028206706,-9.7,0.285,468.576,5.4532,5,1,74.86,5,34,none,none,none,ZINC,O=C(c1ccccc1)N1CCc2cc(S(=O)(=O)NC(c3ccccc3)c3ccccc3)ccc21
ZINC000043214914_T5,ZINC000043214914,-9.7,0.285,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@H]2C[C@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@H]3C[C@@H]12
ZINC000064891305_T1,ZINC000064891305,-9.7,0.285,457.532,4.2994,8,1,91.57,4,34,none,high,none,ZINC,Cc1ccc(N2C[C@H](c3nc(-c4ccc5c(c4)[nH]c(=O)n5C4CCCC4)no3)CC2=O)cc1C
ZINC000095627599_T1,ZINC000095627599,-9.7,0.285,451.521,5.007,5,1,66.84,7,34,high,high,high,ZINC,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@H](Cc1ccc2ccccc2c1)C(=O)O
ZINC000100005067_T1,ZINC000100005067,-9.7,0.285,442.429,5.824,6,2,92.34,0,34,low,none,none,ZINC,O=c1c2ccccc2c(=O)c2c1ccc1[nH]c3c(ccc4c(=O)c5ccccc5c(=O)c43)[nH]c12
