Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000012100057_T2,ZINC000012100057,-12.6,0.36,468.555,3.898,7,1,82.61,3,35,none,none,none,ZINC,C[C@]1(C2CCN(C(=O)c3ccc4ccccc4n3)CC2)NC(=O)N(C2Cc3ccccc3C2)C1=O
Z1682390709_2_T1,Z1682390709,-12.6,0.434,391.361,2.5969,8,3,112.91,3,29,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc5cc(F)ccc5[nH]4)n3)cc2)NC(=O)NC1=O
PV-001943222490_2_T1,PV-001943222490,-12.6,0.434,411.46,2.5936,7,2,115.46,3,29,none,none,none,REAL,C[C@H]1C(=O)Nc2ccccc2CN1C(=O)Nc1nnc(Cc2ccc(F)cc2)s1
Z2155695547_198_T4,Z2155695547,-12.6,0.42,402.453,2.7046,7,2,97.12,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@@H]4[C@H]5[C@@H]6C[C@@H]7[C@@H]8[C@H]6C[C@H]5[C@@H]8[C@@H]74)n3)cc2)NC(=O)NC1=O
Z2155695547_198_T3,Z2155695547,-12.6,0.42,402.453,2.7046,7,2,97.12,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@@H]4[C@H]5[C@@H]6C[C@@H]7[C@@H]8[C@H]6C[C@H]5[C@@H]8[C@@H]74)n3)cc2)NC(=O)NC1=O
Z1682391166_1_T4,Z1682391166,-12.6,0.42,399.409,3.1166,8,2,110.01,3,30,none,none,none,REAL,Cc1cc(-c2nc(-c3ccc([C@]4(C)NC(=O)NC4=O)cc3)no2)nc2ccccc12
Z1682392301_2_T11,Z1682392301,-12.6,0.406,434.838,3.8204,8,3,117.35,3,31,none,high,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc(Cl)c5ccccc5c4O)n3)cc2)NC(=O)NC1=O
Z1497615927_2_T1,Z1497615927,-12.6,0.406,421.543,3.2766,7,1,80.12,4,31,none,none,none,REAL,C[C@@H](N[C@@H]1CCCC[C@H](N2C(=O)c3ccccc3C2=O)C1)c1nnc2n1CCCCC2
Z803556816_1_T1,Z803556816,-12.6,0.394,429.45,3.1694,6,2,78.51,4,32,high,high,none,REAL,O=C(NNC(=O)[C@@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1)c1ccccc1F
Z1682390335_2_T4,Z1682390335,-12.6,0.394,438.486,2.5376,10,2,120.67,3,32,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(C4CCN(C(=O)N5CCCC5)CC4)n3)cc2)NC(=O)NC1=O
Z1684063173_1_T1,Z1684063173,-12.6,0.394,430.467,2.5039,9,1,103.93,4,32,none,none,none,REAL,Cc1cccc(N2N=C(c3nc(-c4ccc(N5CCNC(=O)C5)cc4)no3)CCC2=O)c1
Z1682390413_2_T5,Z1682390413,-12.6,0.382,440.458,3.8359,8,3,117.35,5,33,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc(Cc5ccccc5)ccc4O)n3)cc2)NC(=O)NC1=O
Z1069482964_2_T2,Z1069482964,-12.6,0.382,445.517,3.289,7,2,91.5,3,33,none,none,none,REAL,Cc1[nH]c2ccc(C(=O)N3CCC(C(=O)c4ccc5c(c4)NC(=O)[C@H](C)O5)CC3)cc2c1C
Z1448270388_1_T1,Z1448270388,-12.6,0.382,445.493,3.8465,6,2,78.51,3,33,none,none,none,REAL,O=C1CCc2cc(C(=O)N3CCC[C@H](NC(=O)c4ccc5ccccc5c4)C3)c(F)cc2N1
Z2182937357_1_T2,Z2182937357,-12.6,0.371,448.529,4.2019,7,1,75.41,5,34,none,none,low,REAL,CN(c1nnc(-c2n[nH]c(=O)c3ccccc23)n1Cc1ccccc1)C1Cc2ccccc2C1
Z980288212_4_T1,Z980288212,-12.6,0.36,469.539,2.7472,7,1,86.79,5,35,none,none,high,REAL,O=C(CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O)Nc1ccc(CC(=O)N2CCCc3ccccc32)cc1
Z1054483432_1_T1,Z1054483432,-12.6,0.36,487.535,2.8611,8,1,113.52,5,35,high,high,none,REAL,O=C(OCC1=Nc2ccccc2S(=O)(=O)N1)[C@@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1
Z364958852_1_T1,Z364958852,-12.6,0.36,483.591,4.9905,6,0,78.96,2,35,high,high,none,REAL,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)c4ccc5c(c4)-c4ccccc4C5)CC3)cccc2c1
Z735270840_2_T3,Z735270840,-12.6,0.36,467.524,3.1634,7,1,78.95,4,35,none,none,none,REAL,Cc1ccc(N2C(=O)/C(=C\Nc3cccc(C(=O)N4CCOCC4)c3)c3ccccc3C2=O)cc1
Z2902676334_1_T5,Z2902676334,-12.6,0.36,464.484,3.4556,9,2,114.94,5,35,none,none,none,REAL,C[C@]1(c2ccc(-c3nc(-c4cccc(Cn5cnc6ccccc65)c4)no3)cc2)NC(=O)NC1=O
Z1101835780_1_T1,Z1101835780,-12.6,0.35,478.507,3.9076,8,1,99.15,3,36,high,high,none,REAL,O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc2c(=O)n3c(nc2c1)CCCCC3
ZINC000253396823_T1,ZINC000253396823,-12.6,0.394,419.435,3.9257,5,0,65.49,2,32,none,none,none,ZINC,O=C1C[C@@H](c2ccnc3ccccc32)c2c(ccc3c(=O)c(-c4ccccc4)coc32)O1
Z1224678717_7_T1,Z1224678717,-12.5,0.431,393.485,2.1759,6,2,80.32,7,29,none,none,none,REAL,COc1cccc(C[C@]2(C(=O)NNC(=O)Cc3ccccn3)C[C@H]3CC[C@H]2C3)c1
Z1682390709_2_T4,Z1682390709,-12.5,0.431,391.361,2.5969,8,3,112.91,3,29,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc5cc(F)ccc5[nH]4)n3)cc2)NC(=O)NC1=O
Z2155693156_2_T1,Z2155693156,-12.5,0.431,386.41,3.3587,7,2,97.12,3,29,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4ccc5c(c4)CCC=C5)n3)cc2)NC(=O)NC1=O
Z1682391564_2,Z1682391564,-12.5,0.431,384.394,3.5601,7,2,97.12,3,29,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4ccc5ccccc5c4)n3)cc2)NC(=O)NC1=O
Z1682391561_2_T1,Z1682391561,-12.5,0.431,385.382,2.7727,8,2,110.01,3,29,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4ccc5ccccc5n4)n3)cc2)NC(=O)NC1=O
Z2155695547_824,Z2155695547,-12.5,0.417,402.453,2.7046,7,2,97.12,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@H]4[C@H]5[C@@H]6C[C@H]7[C@H]8[C@@H]6C[C@@H]5[C@H]8[C@H]74)n3)cc2)NC(=O)NC1=O
Z2155695080_296_T4,Z2155695080,-12.5,0.417,402.409,1.1569,8,2,114.19,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@@]45[C@H]6C(=O)[C@@H]7[C@@H]8C[C@@H]([C@@H]74)[C@@H]5[C@H]86)n3)cc2)NC(=O)NC1=O
Z2155695080_296_T3,Z2155695080,-12.5,0.417,402.409,1.1569,8,2,114.19,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@@]45[C@H]6C(=O)[C@@H]7[C@@H]8C[C@@H]([C@@H]74)[C@@H]5[C@H]86)n3)cc2)NC(=O)NC1=O
Z2155695080_194_T5,Z2155695080,-12.5,0.417,402.409,1.1569,8,2,114.19,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@]45[C@@H]6C(=O)[C@@H]7[C@@H]8C[C@H]([C@H]74)[C@H]5[C@@H]86)n3)cc2)NC(=O)NC1=O
Z2155695547_206_T1,Z2155695547,-12.5,0.417,402.453,2.7046,7,2,97.12,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@@H]4[C@H]5[C@H]6C[C@@H]7[C@@H]8[C@H]6C[C@H]5[C@@H]8[C@@H]74)n3)cc2)NC(=O)NC1=O
Z417128784_1_T1,Z417128784,-12.5,0.403,447.554,1.9838,8,1,119.77,9,31,none,none,none,REAL,CCOc1ccc(-c2noc(CS(=O)(=O)CC(=O)N[C@H](C)[C@@H]3C[C@@H]4CC[C@@H]3C4)n2)cc1
Z2188051281_3,Z2188051281,-12.5,0.403,416.48,3.5452,7,2,91.4,4,31,none,low,high,REAL,O=C(Nc1cc2c(cn1)CCCC2)c1cccc(NN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)c1
Z2089217145_5_T1,Z2089217145,-12.5,0.403,408.504,4.196,5,0,50.5,3,31,none,none,none,REAL,O=C(c1cnn2c(-c3ccccc3)ccnc12)N1C[C@H](c2ccccc2)[C@@H]2CCC[C@H]21
Z2155693869_4_T1,Z2155693869,-12.5,0.403,438.463,0.9117,9,2,139.64,3,31,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc([C@H]4CCS(=O)(=O)c5ccccc54)n3)cc2)NC(=O)NC1=O
Z1095049546_1_T4,Z1095049546,-12.5,0.403,416.415,2.53,8,2,103.87,4,31,none,none,low,REAL,O=C(Nc1nc(-c2ccc3ccccc3n2)n[nH]1)[C@@H]1CC(=O)N(c2ccccc2F)C1
Z1890645172_1_T1,Z1890645172,-12.5,0.403,414.464,3.4024,7,1,88.33,3,31,none,high,none,REAL,Cc1ccc(-c2noc(C3CCN(C(=O)c4cccc5ccccc45)CC3)n2)c(=O)[nH]1
PV-001828571480_1_T1,PV-001828571480,-12.5,0.403,423.559,3.9339,7,2,90.98,5,31,none,none,none,REAL,CC1CCC(N2C[C@H](C(=O)Nc3nnc(-c4ccc(C(C)(C)C)cc4)[nH]3)CC2=O)CC1
Z1682392301_2_T2,Z1682392301,-12.5,0.403,434.838,3.8204,8,3,117.35,3,31,none,high,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc(Cl)c5ccccc5c4O)n3)cc2)NC(=O)NC1=O
Z2155695127_1_T1,Z2155695127,-12.5,0.403,415.408,1.8435,9,2,117.43,3,31,none,none,low,REAL,Cn1cc(-c2nc(-c3ccc([C@]4(C)NC(=O)NC4=O)cc3)no2)c2ccccc2c1=O
Z744862882_1_T1,Z744862882,-12.5,0.403,411.464,2.7979,7,3,90.12,3,31,none,none,none,REAL,O=C(NNC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1)c1ccc2ccccc2c1
Z1766440663_1_T4,Z1766440663,-12.5,0.403,422.365,5.0198,6,3,86.88,3,31,low,none,high,REAL,O=C(Nc1nc2cc(C(F)(F)F)ccc2[nH]1)c1ccc2[nH]c3ccccc3c(=O)c2c1
Z1504184600_3_T4,Z1504184600,-12.5,0.403,415.452,3.1808,8,2,103.23,2,31,none,none,none,REAL,O=C1c2ccccc2C(=O)N1[C@@H]1CCCC/C(=N/Nc2nc3ccccc3c(=O)[nH]2)C1
Z2157387828_2_T1,Z2157387828,-12.5,0.391,425.447,3.5024,8,2,104.12,4,32,high,low,high,REAL,O=C1[C@H]2CC=CC[C@@H]2C(=O)N1Nc1cccc(-c2nc(-c3ccc4cc[nH]c4c3)no2)c1
Z803315646_1_T1,Z803315646,-12.5,0.391,445.905,3.6746,6,2,78.51,4,32,high,high,none,REAL,O=C(NNC(=O)[C@@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1)c1ccccc1Cl
Z1095049928_1,Z1095049928,-12.5,0.391,434.405,2.6308,8,2,103.87,4,32,none,none,low,REAL,O=C(Nc1nc(-c2ccc3ccccc3n2)n[nH]1)[C@@H]1CC(=O)N(c2ccc(F)cc2F)C1
Z1682390335_2_T2,Z1682390335,-12.5,0.391,438.486,2.5376,10,2,120.67,3,32,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(C4CCN(C(=O)N5CCCC5)CC4)n3)cc2)NC(=O)NC1=O
PV-001828571388_1_T1,PV-001828571388,-12.5,0.391,431.538,4.2919,7,2,90.98,5,32,none,high,none,REAL,Cc1ccc(N2C[C@H](C(=O)Nc3nnc(-c4ccc(C(C)(C)C)cc4)[nH]3)CC2=O)cc1C
Z245217624_1_T3,Z245217624,-12.5,0.391,448.55,3.6925,8,3,140.37,5,32,none,none,none,REAL,Cc1ccc(-c2nnc(NC(=O)CCc3nc4sc5c(c4c(=O)[nH]3)CC[C@@H](C)C5)[nH]2)cc1
Z1452691933_2,Z1452691933,-12.5,0.379,445.493,3.8376,6,3,79.46,7,33,none,none,none,REAL,O=C(NC[C@H]1[C@@H]2Cc3ccccc3[C@H]12)NNC(=O)c1ccccc1OCc1ccc(F)cc1
Z2159473541_2_T1,Z2159473541,-12.5,0.379,440.458,4.3495,8,1,101.47,4,33,none,low,high,REAL,Cc1c(-c2noc(-c3cccc(NN4C(=O)[C@H]5CC=CC[C@@H]5C4=O)c3)n2)oc2ccccc12
Z2158627109_2_T1,Z2158627109,-12.5,0.379,441.49,3.7639,8,1,101.22,4,33,none,low,high,REAL,O=C1[C@H]2CC=CC[C@@H]2C(=O)N1Nc1cccc(-c2nc(-c3ccc4c(n3)CCCC4)no2)c1
Z2166176296_1_T1,Z2166176296,-12.5,0.379,436.518,4.2303,7,1,75.41,5,33,none,none,low,REAL,C[C@H](c1ccc(-c2ccccc2)cc1)N(C)c1nnc(-c2n[nH]c(=O)c3ccccc23)n1C
Z1682390413_2_T1,Z1682390413,-12.5,0.379,440.458,3.8359,8,3,117.35,5,33,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cc(Cc5ccccc5)ccc4O)n3)cc2)NC(=O)NC1=O
Z1622690677_2_T1,Z1622690677,-12.5,0.379,445.521,2.6926,8,5,115.12,4,33,none,none,none,REAL,Cc1ccc2[nH]c3c(c2c1)C[C@@H](NC(=O)NCc1cccc([C@]2(C)NC(=O)NC2=O)c1)CC3
Z1331817052_2_T3,Z1331817052,-12.5,0.379,442.517,3.1893,7,2,81.75,4,33,none,high,none,REAL,C[C@@]1(c2ccc(C(=O)N3CCN(Cc4cccc5ccccc45)CC3)cc2)NC(=O)NC1=O
Z1101972428_1_T1,Z1101972428,-12.5,0.379,441.529,4.141,6,2,78.51,3,33,none,high,none,REAL,O=C1CCCc2cc(NC(=O)[C@@H]3CCCN(C(=O)c4cccc5ccccc45)C3)ccc2N1
Z2220064481_1_T2,Z2220064481,-12.5,0.379,443.502,3.2217,7,1,88.6,3,33,none,none,none,REAL,Cc1ccc2nc(C(=O)N3CCC(C(=O)c4ccc5c(c4)NC(=O)[C@@H](C)O5)CC3)ccc2c1
Z822869632_1_T1,Z822869632,-12.5,0.357,465.508,2.9393,7,0,79.28,5,35,high,high,none,REAL,Cc1ccc2nc(COC(=O)[C@@H]3CC(=O)N(c4ccc5c(c4)Cc4ccccc4-5)C3)cc(=O)n2c1
Z132927986_2_T6,Z132927986,-12.5,0.357,478.433,2.5759,8,1,92.49,4,35,none,none,none,REAL,Cc1ccc(N2C(=O)/C(=C\Nc3cc(C)n4nc(C(F)(F)F)nc4n3)c3ccccc3C2=O)cc1
Z2940819846_1_T1,Z2940819846,-12.5,0.357,462.508,3.2751,7,1,84.3,4,35,low,none,none,REAL,O=C(CN1CCc2c(ncn2-c2ccccc2)C1)Nc1cccc2c1C(=O)c1ccccc1C2=O
Z1028449292_1_T1,Z1028449292,-12.5,0.357,467.567,4.8262,6,2,70.67,4,35,none,none,none,REAL,O=C1Nc2ccccc2[C@@H]1C1CCN(C(=O)NCc2ccc(-c3ccc4c(c3)CCO4)cc2)CC1
Z132927926_1_T5,Z132927926,-12.5,0.347,492.46,2.9198,8,1,92.49,4,36,none,high,none,REAL,Cc1ccc(N2C(=O)/C(=C/Nc3cc(C)n4nc(C(F)(F)F)nc4n3)c3ccccc3C2=O)cc1C
Z1010365726_8_T1,Z1010365726,-12.5,0.338,495.577,3.7271,7,0,79.28,5,37,none,none,none,REAL,Cc1ccn2c(=O)cc(COC(=O)[C@H]3C[C@H]4CCCC[C@H]4N3C(=O)c3ccc4ccccc4c3)nc2c1
Z685909856_1_T1,Z685909856,-12.5,0.338,488.506,3.5459,9,0,104.26,4,37,none,none,low,REAL,O=c1c2ccccc2c(-c2nnc(-c3ccc4c(=O)n5c(nc4c3)CCC5)o2)nn1Cc1ccccc1
ZINC000253405232_T1,ZINC000253405232,-12.5,0.391,422.435,4.8715,5,0,61.83,2,32,none,none,none,ZINC,O=C1C[C@@H](C2=Cc3ccccc3OC2)c2c(ccc3c(=O)c(-c4ccccc4)coc32)O1
ZINC000002780891_T1,ZINC000002780891,-12.5,0.357,472.469,5.2682,5,0,50.5,3,35,none,high,none,ZINC,C[C@@H]1Cc2ccccc2N1C(=O)c1cnn2c1nc(-c1cccc3ccccc31)cc2C(F)(F)F
ZINC000006610219_T1,ZINC000006610219,-12.5,0.403,401.468,4.9316,4,1,46.39,3,31,none,high,none,ZINC,O=c1[nH]c(-c2cn(Cc3cccc4ccccc43)c3ccccc23)nc2ccccc12
ZINC000007063806_T16,ZINC000007063806,-12.5,0.403,410.436,2.5037,8,2,103.87,3,31,none,high,none,ZINC,Cc1ccc(N2C(=O)c3ccccc3/C(=C/Nc3ncnc4[nH]cnc43)C2=O)cc1C
ZINC000105321466_T16,ZINC000105321466,-12.5,0.403,410.436,2.5037,8,2,103.87,3,31,none,high,none,ZINC,Cc1ccc(N2C(=O)c3ccccc3/C(=C\Nc3ncnc4[nH]cnc43)C2=O)cc1C
ZINC000065113794_T1,ZINC000065113794,-12.5,0.338,498.556,5.9975,7,1,88.33,5,37,none,none,none,ZINC,Cc1ccc(NC(=O)c2ccc(-c3noc(C4CCN(C(=O)c5ccccc5C)CC4)n3)cc2)cc1F
ZINC000012100057_T1,ZINC000012100057,-12.4,0.354,468.555,3.898,7,1,82.61,3,35,none,none,none,ZINC,C[C@]1(C2CCN(C(=O)c3ccc4ccccc4n3)CC2)NC(=O)N(C2Cc3ccccc3C2)C1=O
Z2785110607_153_T2,Z2785110607,-12.4,0.459,365.428,1.7167,5,1,72.47,7,27,none,none,none,REAL,CCCOc1ccccc1C(=O)CNC(=O)[C@]12[C@@H]3C(=O)[C@@H]4[C@H]5C[C@@H]([C@@H]41)[C@@H]2[C@H]53
