Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1852536067_2_T2,Z1852536067,-8.6,0.307,378.431,3.0212,7,3,103.68,3,28,none,none,none,REAL,Cc1cc(C(=O)N[C@H]2CCC[C@H](c3ccccc3)C2)nc2nc(O)[nH]c(=O)c12
Z1834416322_2_T10,Z1834416322,-8.6,0.261,448.457,2.5375,9,3,123.57,3,33,none,none,none,REAL,Cc1cc(C(=O)N2CCCC[C@H]2c2nc(-c3cccc(F)c3)c[nH]2)nc2nc(O)[nH]c(=O)c12
Z1752153169_1_T1,Z1752153169,-8.6,0.269,433.51,2.009,8,4,102.57,4,32,none,none,none,REAL,C[C@H](NC(=O)N1CC[C@]2(C1)C(=O)Nc1ccccc12)c1ccc(NC(=O)NC2CC2)cc1
Z1720488958_1_T1,Z1720488958,-8.6,0.287,411.407,2.8128,6,2,78.51,3,30,none,none,none,REAL,C[C@]1(c2cccc(C(=O)N3CC=C(c4c(F)cccc4F)CC3)c2)NC(=O)NC1=O
Z1684582157_1_T5,Z1684582157,-8.6,0.269,432.479,2.9164,8,2,106.35,4,32,none,none,none,REAL,Cc1ccccc1C1(c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)CCOCC1
Z1684580686_2_T2,Z1684580686,-8.6,0.277,417.424,2.2189,9,2,117.43,3,31,none,none,none,REAL,CC(=O)N1c2ccccc2C[C@H]1c1nc(-c2cccc([C@@]3(C)NC(=O)NC3=O)c2)no1
Z1684579932_1_T11,Z1684579932,-8.6,0.287,400.393,3.2144,8,3,117.35,3,30,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4cc5ccccc5cc4O)n3)c2)NC(=O)NC1=O
Z1684579693_1_T11,Z1684579693,-8.6,0.287,404.425,3.1768,8,3,117.35,3,30,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4cc5c(cc4O)CCCC5)n3)c2)NC(=O)NC1=O
Z1682711662_1_T2,Z1682711662,-8.6,0.319,362.344,2.599,8,1,97.56,3,27,none,none,none,REAL,O=C1CCCN1c1ccc(-c2noc(-c3cccc4[nH]c(=O)oc34)n2)cc1
Z1669361714_1_T1,Z1669361714,-8.6,0.319,363.456,3.7601,4,1,49.77,1,27,none,none,none,REAL,O=C(c1ccc2c(c1O)CCCC2)N1CCC2(CC1)OCc1ccccc12
Z1667075702_2_T1,Z1667075702,-8.6,0.277,410.476,3.8424,6,0,69.9,5,31,none,none,none,REAL,Cn1ncnc1COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2
Z1576137061_1_T3,Z1576137061,-8.6,0.261,437.458,3.737,8,2,108.05,4,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccccc4-c4nnc[nH]4)cc3C2=O)c1
Z1552640130_2,Z1552640130,-8.6,0.277,419.48,2.7758,7,2,95.58,4,31,none,none,low,REAL,CNC(=O)[C@H]1CCC[C@@H]1NC(=O)c1ccc2c(c1)C(=O)N(c1cc(C)ccc1C)C2=O
Z1552640130_1,Z1552640130,-8.6,0.277,419.48,2.7758,7,2,95.58,4,31,none,none,low,REAL,CNC(=O)[C@@H]1CCC[C@@H]1NC(=O)c1ccc2c(c1)C(=O)N(c1cc(C)ccc1C)C2=O
Z1531873572_1_T1,Z1531873572,-8.6,0.277,440.519,2.4295,7,2,131.78,3,31,low,low,low,REAL,CC1(C)CCC(NC(=O)c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)(C(N)=O)CC1
Z1521921304_1_T2,Z1521921304,-8.6,0.269,435.429,3.5108,6,3,87.3,5,32,none,none,none,REAL,C[C@]1(c2cccc(CNC(=O)c3cccc(-c4c(F)cccc4F)c3)c2)NC(=O)NC1=O
