Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1744518572_2_T1,Z1744518572,-11,0.344,423.471,3.1629,6,1,69.72,2,32,none,none,none,REAL,O=C(Cn1c2ccccc2c(=O)c2ccccc21)N1CC[C@@]2(C1)C(=O)Nc1ccccc12
Z1280745057_7_T1,Z1280745057,-10.8,0.36,400.52,4.0604,4,1,49.41,2,30,none,none,none,REAL,O=C1Nc2ccccc2[C@@H]1C1CCN(C(=O)[C@H]2C[C@@]23CCCc2ccccc23)CC1
Z1752022802_3_T1,Z1752022802,-10.8,0.318,449.552,3.0846,5,2,61.44,2,34,none,none,none,REAL,O=C(NC[C@@H]1CC2c3ccccc3C1c1ccccc12)N1CC[C@@]2(C1)C(=O)Nc1ccccc12
ZINC000003174011_T1,ZINC000003174011,-10.7,0.345,443.521,5.3872,3,0,94.77,2,31,high,high,none,ZINC,O=C(c1ccc(F)cc1)N1C(=O)/C(=C/c2c3ccccc3cc3ccccc32)SC1=S
ZINC000002212711_T1,ZINC000002212711,-10.7,0.324,429.474,5.9184,4,1,55.4,3,33,high,high,high,ZINC,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1cccc(-c2cc3ccccc3oc2=O)c1
ZINC000409330857_T1,ZINC000409330857,-10.6,0.342,459.976,5.8924,3,0,94.77,2,31,high,high,none,ZINC,O=C(c1ccccc1Cl)N1C(=O)/C(=C/c2c3ccccc3cc3ccccc32)SC1=S
ZINC000016525756_T1,ZINC000016525756,-10.6,0.342,443.521,5.3872,3,0,94.77,2,31,high,high,none,ZINC,O=C(c1ccccc1F)N1C(=O)/C(=C/c2c3ccccc3cc3ccccc32)SC1=S
Z1024053346_1_T1,Z1024053346,-10.6,0.312,459.588,4.2719,6,1,69.72,3,34,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)N3CCC([C@@H]4C(=O)Nc5ccccc54)CC3)C2)c1
Z1070217002_1_T1,Z1070217002,-10.6,0.303,485.97,4.9502,6,1,69.72,3,35,none,none,none,REAL,O=C1Nc2cc(Cl)ccc2[C@@H]1C1CCN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1
PV-001818621876_2_T1,PV-001818621876,-10.5,0.35,441.361,4.6488,2,0,20.31,1,30,none,none,none,REAL,O=C(C1CCc2ccccc2CC1)N1C[C@H]2[C@H](C1)C(F)(F)C(F)(F)C(F)(F)C2(F)F
PV-001953052764_5_T1,PV-001953052764,-10.5,0.339,456.376,4.8518,3,1,32.34,2,31,none,none,none,REAL,O=C(NC[C@@H]1CCCc2ccccc21)N1C[C@@H]2[C@@H](C1)C(F)(F)C(F)(F)C(F)(F)C2(F)F
PV-001953052764_3_T1,PV-001953052764,-10.5,0.339,456.376,4.8518,3,1,32.34,2,31,none,none,none,REAL,O=C(NC[C@@H]1CCCc2ccccc21)N1C[C@H]2[C@H](C1)C(F)(F)C(F)(F)C(F)(F)C2(F)F
PV-001969885760_4_T1,PV-001969885760,-10.5,0.339,456.376,4.5894,3,1,32.34,1,31,none,none,none,REAL,O=C(N[C@H]1CCCc2ccccc2C1)N1C[C@H]2[C@H](C1)C(F)(F)C(F)(F)C(F)(F)C2(F)F
Z1500120620_1_T1,Z1500120620,-10.5,0.318,437.541,4.9241,5,1,52.65,4,33,high,high,none,REAL,CC(=O)N/C(=C/c1ccccc1)C(=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1
Z2233376534_6_T4,Z2233376534,-10.5,0.318,444.529,4.1032,6,1,83.55,3,33,none,none,none,REAL,C[C@@]1(NC(=O)[C@@H]2CCC(=O)c3ccccc32)CCN(C(=O)[C@H]2CCC(=O)c3ccccc32)C1
Z995754372_5_T1,Z995754372,-10.5,0.292,481.594,4.6686,6,2,78.51,5,36,none,none,none,REAL,O=C1Nc2ccccc2[C@@H]1CCNC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1ccc2ccccc2c1
Z126939246_1_T2,Z126939246,-10.5,0.284,497.553,3.1369,9,2,102.06,4,37,none,none,none,REAL,C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)C1=O
Z995656030_3_T1,Z995656030,-10.5,0.284,499.565,3.3985,8,2,96.97,4,37,none,none,none,REAL,O=C(NNC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1ccc2ccccc2c1)[C@@H]1COc2ccccc2O1
Z2495882389_14_T1,Z2495882389,-10.4,0.385,361.444,2.9734,5,3,70.23,2,27,none,none,high,REAL,O=C(N[C@H]1CCc2ccccc2NC1=O)N[C@@H]1[C@H]2CCc3ccccc3[C@H]21
Z2183256228_7,Z2183256228,-10.4,0.371,373.498,4.2714,4,1,35.58,1,28,none,none,high,REAL,O=C(N[C@@H]1[C@H]2CCc3ccccc3[C@H]21)N1CCCN2c3ccccc3C[C@@H]2C1
Z1734853615_15,Z1734853615,-10.4,0.371,374.482,3.8674,4,1,41.57,1,28,none,none,high,REAL,O=C(N[C@@H]1[C@H]2CCc3ccccc3[C@H]21)N1CCC[C@@]2(C1)OCc1ccccc12
Z228329578_3,Z228329578,-10.4,0.359,394.557,3.6278,4,1,49.41,4,29,none,none,none,REAL,Cc1ccc(C23C[C@H]4C[C@@H](CC(C(=O)NCC(=O)N5CCCC5)(C4)C2)C3)cc1C
Z2767460673_3_T1,Z2767460673,-10.4,0.359,394.513,3.3592,5,1,66.48,2,29,none,none,none,REAL,O=C1[C@H]2CCCC[C@H]1CC(C(=O)N1CCC([C@@H]3C(=O)Nc4ccccc43)CC1)C2
Z1743907853_2_T1,Z1743907853,-10.4,0.347,392.461,3.7994,5,1,58.12,2,30,none,high,none,REAL,O=C1Nc2ccccc2[C@@]12CCN(c1nc(-c3ccccc3)nc3ccccc13)C2
PV-001953052764_4_T1,PV-001953052764,-10.4,0.335,456.376,4.8518,3,1,32.34,2,31,none,none,none,REAL,O=C(NC[C@H]1CCCc2ccccc21)N1C[C@H]2[C@H](C1)C(F)(F)C(F)(F)C(F)(F)C2(F)F
Z1658286589_10_T3,Z1658286589,-10.4,0.335,413.523,4.4631,6,2,73.91,3,31,none,none,high,REAL,O=C(N[C@H]1[C@@H]2CCc3ccccc3[C@@H]21)N1CCC[C@@H](c2n[nH]c(-c3ccccc3)n2)C1
Z225653128_2_T1,Z225653128,-10.4,0.335,409.488,3.5993,5,1,56.41,2,31,high,high,none,REAL,O=C([C@H]1CC(=O)N(c2cccc3ccccc23)C1)N1CCc2[nH]c3ccccc3c2C1
Z1500120620_2_T1,Z1500120620,-10.4,0.315,437.541,4.9241,5,1,52.65,4,33,high,high,none,REAL,CC(=O)N/C(=C\c1ccccc1)C(=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1
Z1720538465_12_T1,Z1720538465,-10.4,0.315,444.573,3.8742,5,0,49.85,2,33,none,none,none,REAL,C[C@H]1Cc2ccccc2N1C(=O)[C@H]1CCCC[C@@H]1C(=O)N1CC[C@@]2(C1)OCc1ccccc12
Z1507808000_1_T1,Z1507808000,-10.4,0.315,439.514,4.8337,6,0,68.46,2,33,none,none,none,REAL,Cc1ccc(-c2cc(C(=O)N3CCO[C@]4(CCc5ccccc54)C3)c3c(C)noc3n2)cc1
