Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z901882444_1_T2,Z901882444,-10.5,0.309,462.43,3.9939,6,1,74.13,34,5,high,high,none,REAL,O=c1[nH]c(CCn2cnc3ccccc3c2=O)nc2ccc(-c3cccc(C(F)(F)F)c3)cc12
PV-000960238301_7_T1,PV-000960238301,-10.4,0.433,336.474,1.2015,5,2,59.59,24,9,low,none,none,REAL,C=CCOCCNCC1(NC(=O)[C@@H]2C[C@H]3CC[C@H]2C3)CCOCC1
Z1983290694_31_T1,Z1983290694,-10.4,0.359,392.458,2.2831,7,1,88.33,29,4,high,none,none,REAL,O=C1N[C@]2(C[C@H]3C[C@H]2[C@H]2CCC[C@H]32)C(=O)N1Cc1nc(Cc2ccccc2)no1
Z1685794424_2_T1,Z1685794424,-10.4,0.315,446.505,2.9232,8,1,105.4,33,3,none,none,none,REAL,C[C@H]1CCCN1C(=O)c1ccc(-c2noc(-c3cc4c([nH]c3=O)CC(C)(C)CC4=O)n2)cc1
Z966276628_1_T1,Z966276628,-10.4,0.289,473.535,4.3601,7,1,80.12,36,5,none,none,none,REAL,O=C(Nc1ccc(C(=O)N2CCc3ccccc32)cc1)c1cnc2c(cnn2Cc2ccccc2)c1
ZINC000002935991_T1,ZINC000002935991,-10.4,0.289,480.425,4.9032,6,0,77.32,36,3,high,high,none,ZINC,O=c1oc(-c2cccc(F)c2)nc2ccc(-c3ccc4nc(-c5cccc(F)c5)oc(=O)c4c3)cc21
ZINC000195528747_T10,ZINC000195528747,-10.4,0.289,476.531,3.1508,6,0,74.76,36,3,high,high,high,ZINC,O=C1[C@@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1c1ccc(-c2ccc(N3C(=O)[C@@H]4[C@@H]5C=C[C@@H](C5)[C@@H]4C3=O)cc2)cc1
Z1727132737_4_T1,Z1727132737,-10.3,0.355,391.517,4.2503,6,1,63.05,29,3,none,none,none,REAL,O=C(NC[C@H]1[C@H]2Cc3ccccc3[C@H]12)N1CCC(c2nnc3n2CCCC3)CC1
Z1907686599_348_T1,Z1907686599,-10.3,0.343,430.567,1.9652,6,2,95.09,30,5,none,none,none,REAL,CC(C)N(C)S(=O)(=O)c1ccc(C(=O)NC[C@@]2(O)[C@H]3[C@@H]4C[C@H]5[C@H]6[C@@H]4C[C@H]3[C@@H]6[C@H]52)cc1
Z1940864458_6_T1,Z1940864458,-10.3,0.343,414.5,1.3631,7,1,84.94,30,9,none,none,none,REAL,COCCC[C@@H](Cc1ccccc1)NC(=O)[C@H](C)N1C(=O)[C@H]2[C@@H]3CC[C@H](O3)[C@@H]2C1=O
Z2158178895_167_T1,Z2158178895,-10.3,0.332,406.444,3.266,6,1,84.67,31,3,none,none,none,REAL,O=C1[C@@H]2[C@H]3C[C@H]4[C@@H]2[C@]2(c5nc(-c6ccc(-c7nc8ccccc8[nH]7)cc6)no5)[C@H]1[C@@H]3[C@H]42
Z2158178895_183_T1,Z2158178895,-10.3,0.332,406.444,3.266,6,1,84.67,31,3,none,none,none,REAL,O=C1[C@@H]2[C@H]3C[C@H]4[C@@H]2[C@@]2(c5nc(-c6ccc(-c7nc8ccccc8[nH]7)cc6)no5)[C@H]1[C@@H]3[C@H]42
ZINC000245245776_T3,ZINC000245245776,-10.3,0.322,424.499,3.3937,5,0,57.69,32,3,none,none,high,ZINC,O=C(c1cccc(N2C(=O)[C@@H]3[C@H]4C=C[C@@H](C4)[C@H]3C2=O)c1)N1CC=C(c2ccccc2)CC1
Z1952918807_3_T1,Z1952918807,-10.3,0.312,440.498,2.5884,6,1,67.87,33,4,none,none,none,REAL,O=C(NCc1ccc2c(c1)CN(C(=O)[C@@H]1Cc3ccccc3O1)C2)[C@H]1Cc2ccccc2O1
Z1728627739_1_T1,Z1728627739,-10.3,0.303,448.477,3.639,6,2,92.34,34,2,none,none,none,REAL,O=C1C/C(=C\c2cccc(/C=C3\CC(=O)Nc4ccccc4C3=O)c2)C(=O)c2ccccc2N1
ZINC000009427922_T1,ZINC000009427922,-10.3,0.294,494.614,4.9039,8,1,113.78,35,4,none,high,none,ZINC,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(-c4ccc5c(c4)CCCC5)o3)cc2)C1
Z753588730_1_T1,Z753588730,-10.3,0.286,492.568,4.5442,6,1,55.89,36,4,none,high,none,REAL,O=C(NC1CCN(Cc2ccc(F)c(F)c2)CC1)N1CCN(C(=O)c2cccc3ccccc23)CC1
ZINC000014272522_T1,ZINC000014272522,-10.3,0.286,472.499,5.8988,6,1,81.43,36,4,none,none,high,ZINC,Cc1ccc(-c2nc3cc(NC(=O)c4cccc(-c5cc6ccccc6oc5=O)c4)ccc3o2)cc1
ZINC000408682918_T4,ZINC000408682918,-10.3,0.278,493.561,4.7513,7,2,95.58,37,5,high,high,high,ZINC,Cc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(N4C(=O)[C@@H]5CC=C(C)C[C@H]5C4=O)cc3)cc2)cc1
ZINC000014278977_T1,ZINC000014278977,-10.3,0.271,499.521,5.337,6,1,81.7,38,4,high,high,high,ZINC,Cc1cc(NC(=O)c2ccc(-c3cc4ccccc4oc3=O)cc2)ccc1-c1cc2ccccc2oc1=O
ZINC000409173886_T1,ZINC000409173886,-10.3,0.257,549.693,5.8824,6,3,95.68,40,5,none,none,none,ZINC,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc2c(c1)[C@@H]1[C@H]3CC[C@@H](C3)[C@@H]1[C@@H](c1ccccc1)N2
Z2003510133_109,Z2003510133,-10.2,0.352,383.446,3.5598,4,1,55.4,29,3,none,none,none,REAL,O=C1[C@@H]2[C@@H]3C[C@H]4[C@H]2[C@]2(C(=O)Nc5cccc(-c6ccc7c(c6)CCO7)c5)[C@H]1[C@H]3[C@@H]42
Z2476264366_13,Z2476264366,-10.2,0.34,397.437,3.0283,7,2,96.7,30,3,none,none,none,REAL,O=C1N[C@]2(c3nc(-c4ccc(-c5nc6ccccc6[nH]5)cc4)no3)C[C@@H]3C[C@H]1[C@H]2C3
Z2041378968_58_T1,Z2041378968,-10.2,0.34,401.396,2.8703,6,0,78.11,30,4,none,none,none,REAL,O=C1[C@H]2[C@@H]3C[C@@H]4[C@H]2[C@@]2(c5nc(-c6ccc(Oc7ccc(F)cc7)nc6)no5)[C@H]1[C@@H]3[C@@H]42
Z2041378968_185_T1,Z2041378968,-10.2,0.34,401.396,2.8703,6,0,78.11,30,4,none,none,none,REAL,O=C1[C@@H]2[C@@H]3C[C@@H]4[C@H]2[C@@]2(c5nc(-c6ccc(Oc7ccc(F)cc7)nc6)no5)[C@H]1[C@@H]3[C@H]42
ZINC000002053169_T1,ZINC000002053169,-10.2,0.34,391.425,5.0945,4,1,55.4,30,3,none,none,high,ZINC,O=C(Nc1cccc(-c2cc3ccccc3oc2=O)c1)c1ccc2ccccc2c1
Z1314609893_1_T2,Z1314609893,-10.2,0.329,413.411,4.209,7,2,96.7,31,4,low,none,none,REAL,Cc1nnc(-c2ccc(C(=O)Nc3ccc(-c4nc5c(F)cccc5[nH]4)cc3)cc2)o1
Z1314536557_1_T6,Z1314536557,-10.2,0.329,412.427,3.7968,7,3,99.35,31,4,low,none,none,REAL,Cc1nnc(-c2ccc(C(=O)Nc3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)cc2)[nH]1
ZINC000006792372_T1,ZINC000006792372,-10.2,0.329,407.476,4.5833,6,1,72.18,31,4,none,none,none,ZINC,Cc1nnc2c(Nc3cc(C)cc(C)c3)nc3ccc(C(=O)c4ccccc4)cc3n12
Z1683033219_1_T1,Z1683033219,-10.2,0.319,423.431,3.1628,8,3,109.15,32,4,none,none,none,REAL,O=C(Nc1ccccc1)Nc1ccc(-c2noc(-c3cc4ccccc4[nH]c3=O)n2)cc1
Z1335294199_2_T5,Z1335294199,-10.2,0.319,429.45,4.0874,6,2,78.51,32,3,high,high,none,REAL,C[C@@]1(c2ccc(C(=O)N3CCc4cc(-c5cccc(F)c5)ccc43)cc2)NC(=O)NC1=O
Z1685363160_3,Z1685363160,-10.2,0.309,442.517,4.5516,7,0,79.54,33,3,high,high,none,REAL,CC(=O)N1CCC[C@H](c2noc([C@H]3CC(=O)N(c4ccc5c(c4)Cc4ccccc4-5)C3)n2)C1
Z1297309213_1,Z1297309213,-10.2,0.309,438.461,3.601,6,0,57.91,33,2,high,high,none,REAL,Cn1c(C(=O)N2CCc3cc(-c4cccc(F)c4)ccc32)cc2c(=O)n3ccccc3nc21
Z907864316_1_T1,Z907864316,-10.2,0.309,438.49,2.7175,8,2,97.72,33,5,none,none,low,REAL,O=C(Nc1ccc2[nH]c([C@@H]3CCCO3)nc2c1)c1cnc2c(cnn2Cc2ccccc2)c1
Z2002848514_234,Z2002848514,-10.2,0.309,438.525,3.5492,5,1,66.48,33,4,none,none,none,REAL,O=C1[C@H]2[C@@H]3C[C@@H]4[C@H]2[C@]2(C(=O)Nc5ccc(CC(=O)N6CCCc7ccccc76)cc5)[C@H]1[C@H]3[C@H]42
Z1523624492_1_T1,Z1523624492,-10.2,0.309,446.481,4.0625,7,3,90.54,33,4,none,none,none,REAL,CC(=O)N1CC[C@H](NC(=O)Nc2cccc(C(=O)Nc3cccc(F)c3)c2)c2ccccc21
Z2079983063_1_T1,Z2079983063,-10.2,0.309,436.47,4.3523,7,1,88.33,33,4,none,high,none,REAL,Cc1cccc(-c2nnc(-c3ccc(C(=O)Nc4ccc5ccn(C)c(=O)c5c4)cc3)o2)c1
ZINC000002956437_T4,ZINC000002956437,-10.2,0.3,441.529,5.3219,3,0,37.38,34,2,high,high,high,ZINC,CC12c3ccccc3C(c3ccccc31)[C@@H]1C(=O)N(c3ccc(-c4ccccc4)cc3)C(=O)[C@H]12
Z192487054_1_T1,Z192487054,-10.2,0.3,456.461,1.6361,10,5,137.38,34,6,none,none,none,REAL,O=C(Nc1ccccc1)Nc1ccc(C(=O)NNC(=O)c2nn(-c3ccccc3)cc2O)cc1
Z654035428_1_T1,Z654035428,-10.2,0.291,484.535,3.5955,8,3,125.11,35,5,none,none,none,REAL,O=C(Cc1ccc2ccccc2c1)NNC(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z413443986_32_T1,Z413443986,-10.2,0.291,474.607,3.2221,8,2,90.46,35,5,none,none,none,REAL,O=C(Nc1ccc(CC(=O)N2CCN(c3ncccn3)CC2)cc1)N[C@H]1C[C@H]2C[C@H]1[C@H]1CCC[C@H]21
ZINC000010220594_T1,ZINC000010220594,-10.2,0.291,488.567,4.2772,8,1,113.78,35,4,none,high,none,ZINC,Cc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)o2)cc1C
ZINC000008832077_T1,ZINC000008832077,-10.2,0.283,472.499,5.8988,6,1,81.43,36,4,none,none,high,ZINC,Cc1ccccc1-c1nc2cc(NC(=O)c3cccc(-c4cc5ccccc5oc4=O)c3)ccc2o1
Z1023507394_3_T1,Z1023507394,-10.2,0.283,491.565,4.8462,8,1,91.57,36,4,none,none,none,REAL,Cc1cccc(NC(=O)N2CCC[C@H](C(=O)N3CCC[C@@H](c4nc(-c5cccc(F)c5)no4)C3)C2)c1
Z1723444417_1_T2,Z1723444417,-10.2,0.283,477.523,3.9237,8,3,103.43,36,6,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4cccc(C(=O)NCc5ccccc5)c4)c3)cc21
Z73254763_1_T1,Z73254763,-10.2,0.276,492.49,2.5711,9,3,116.84,37,5,high,high,none,REAL,O=C1COc2cc(C(=O)NNC(=O)c3ccc(CN4C(=O)c5cccc6cccc4c56)cc3)ccc2N1
ZINC000002412360_T1,ZINC000002412360,-10.2,0.276,485.494,4.9931,6,1,81.7,37,4,high,high,high,ZINC,O=C(Nc1ccc(-c2cc3ccccc3oc2=O)cc1)c1cccc(-c2cc3ccccc3oc2=O)c1
ZINC000239339157_T6,ZINC000239339157,-10.2,0.276,490.557,3.3075,6,0,74.76,37,4,high,low,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc(Cc2ccc(N3C(=O)[C@@H]4[C@H]5C=C[C@@H](C5)[C@H]4C3=O)cc2)cc1
ZINC000240824835_T23,ZINC000240824835,-10.2,0.262,516.556,2.7342,8,1,103.44,39,3,none,none,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc2nc(-c3ccc(N4C(=O)[C@@H]5[C@H]6C=C[C@@H](C6)[C@@H]5C4=O)cc3)[nH]c2c1
Z2157032951_411_T1,Z2157032951,-10.1,0.374,361.444,3.2764,5,0,59.23,27,3,none,none,none,REAL,CN(C)C(=O)c1cccc(-c2noc([C@@H]3[C@H]4[C@@H]5C[C@H]6[C@H]7[C@@H]5C[C@@H]4[C@H]7[C@H]63)n2)c1
Z2002795192_230_T1,Z2002795192,-10.1,0.374,387.862,2.5246,5,1,64.63,27,7,none,none,high,REAL,CCOCCOc1c(Cl)cccc1NC(=O)[C@@]12[C@@H]3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]41)[C@H]2[C@H]53
Z2098403929_1_T1,Z2098403929,-10.1,0.361,374.37,4.3959,5,1,58.64,28,2,high,high,none,REAL,O=C(c1ccc2oc(=O)[nH]c2c1)N1CCc2cc(-c3cccc(F)c3)ccc21
PV-001806072119_1_T1,PV-001806072119,-10.1,0.361,424.37,3.1366,5,1,52.65,28,5,none,none,none,REAL,CN(C)C(=O)CN1[C@@H]2CC[C@@H]1CC(NC(=O)[C@@H]1C[C@H]1c1ccc(Cl)c(Cl)c1)C2
Z325118426_3,Z325118426,-10.1,0.348,395.497,2.9753,5,0,63.68,29,6,none,none,none,REAL,Cc1ccc(C23C[C@H]4C[C@@H](CC(C(=O)OCCN5C(=O)CCC5=O)(C4)C2)C3)cc1
ZINC000002861242_T1,ZINC000002861242,-10.1,0.337,432.886,5.3085,5,1,96.53,30,3,none,none,high,ZINC,O=C(Nc1nc2c(cccc2Cl)s1)c1ccc(-c2cc3ccccc3oc2=O)cc1
Z1443315028_2_T1,Z1443315028,-10.1,0.337,424.52,2.1543,6,0,83.14,30,3,high,high,none,REAL,O=C([C@H]1CC(=O)N([C@@H]2CCS(=O)(=O)C2)C1)N1CCc2cc(-c3ccccc3)ccc21
Z2041378968_233_T1,Z2041378968,-10.1,0.337,401.396,2.8703,6,0,78.11,30,4,none,none,none,REAL,O=C1[C@@H]2[C@@H]3C[C@@H]4[C@H]2[C@]2(c5nc(-c6ccc(Oc7ccc(F)cc7)nc6)no5)[C@H]1[C@H]3[C@H]42
Z2299370866_1_T1,Z2299370866,-10.1,0.337,395.501,5.6928,3,0,29.54,30,1,high,high,none,REAL,O=C(c1ccc2c(c1)Cc1ccccc1-2)N1CCC2(CC1)OCCc1ccccc12
Z383065896_1_T1,Z383065896,-10.1,0.337,394.477,4.7023,5,0,50.5,30,2,high,high,none,REAL,O=C(c1ccc2c(c1)Cc1ccccc1-2)N1CCC(c2nnc3ccccn23)CC1
PV-001814387156_2_T1,PV-001814387156,-10.1,0.337,409.46,2.9026,6,1,69.72,30,3,none,none,none,REAL,CC1(C)[C@@H](c2cccc(F)c2)CCN1C(=O)c1ccc(N2NC(=O)CCC2=O)cc1
Z1314609895_1_T2,Z1314609895,-10.1,0.326,412.427,3.7968,7,3,99.35,31,4,low,none,none,REAL,Cc1nnc(-c2ccc(C(=O)Nc3ccc(-c4nc5c(F)cccc5[nH]4)cc3)cc2)[nH]1
Z1205121203_1_T1,Z1205121203,-10.1,0.326,431.515,4.6652,6,1,87.22,31,2,none,none,none,REAL,Cc1cccc2c1CCCN2C(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z1276024682_9_T1,Z1276024682,-10.1,0.326,420.439,2.2418,6,0,66.92,31,3,high,high,none,REAL,O=C1[C@@H]2[C@@H]3CC[C@@H](O3)[C@H]2C(=O)N1CC(=O)N1CCc2cc(-c3cccc(F)c3)ccc21
Z372172858_31_T1,Z372172858,-10.1,0.326,435.547,3.9303,6,2,96.01,31,3,none,none,none,REAL,O=C(N[C@@H]1C[C@H]2C[C@H]1[C@H]1CCC[C@H]21)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z814170768_2,Z814170768,-10.1,0.326,435.42,4.2823,5,1,52.65,31,3,none,none,none,REAL,O=C(N[C@H]1CCc2cc(F)ccc21)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1
Z382990922_1_T1,Z382990922,-10.1,0.326,409.488,4.9295,5,1,52.65,31,2,high,high,none,REAL,O=C(c1ccc2c(c1)Cc1ccccc1-2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000008424887_T1,ZINC000008424887,-10.1,0.316,433.384,5.5734,4,0,51.8,32,4,high,high,none,ZINC,O=C1OC(c2ccc3ccccc3c2)=N/C1=C\c1ccc(-c2cccc(C(F)(F)F)c2)o1
Z1428902290_1_T2,Z1428902290,-10.1,0.316,430.417,3.8976,7,3,99.35,32,4,low,none,low,REAL,Cc1nnc(-c2ccc(C(=O)Nc3ccc(-c4nc5cc(F)c(F)cc5[nH]4)cc3)cc2)[nH]1
Z1240723100_2_T2,Z1240723100,-10.1,0.316,449.505,4.5993,6,1,87.22,32,2,none,none,none,REAL,C[C@H]1c2ccc(F)cc2CCN1C(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z1983283234_31_T1,Z1983283234,-10.1,0.316,446.428,3.069,7,1,88.33,32,4,high,none,none,REAL,O=C1N[C@]2(C[C@H]3C[C@H]2[C@H]2CCC[C@H]32)C(=O)N1Cc1nc(-c2ccc(C(F)(F)F)cc2)no1
PV-001963350596_1,PV-001963350596,-10.1,0.316,445.483,4.8674,5,1,52.65,32,3,none,none,none,REAL,Cc1ccc2c(c1)[C@@H](NC(=O)N1CCN(C(=O)c3cccc(C(F)(F)F)c3)CC1)CCC2
Z1170482380_1_T3,Z1170482380,-10.1,0.316,428.422,3.9862,7,2,96.97,32,4,none,none,low,REAL,O=C(Nc1nc(-c2ccccc2F)n[nH]1)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
Z1974565596_1_T1,Z1974565596,-10.1,0.316,440.586,3.6467,7,3,90.54,32,5,none,none,none,REAL,O=C(Nc1ccc(C(=O)NC2CCCCC2)cc1)N[C@H]1CC[C@@H](C(=O)N2CCCCC2)C1
Z1127251375_1_T1,Z1127251375,-10.1,0.306,473.48,2.0309,9,2,126.44,33,3,none,none,none,REAL,O=C(c1cc(O)nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12)N1CCC2(C1)OCCO2
Z1645924039_1_T1,Z1645924039,-10.1,0.306,434.454,4.3803,7,1,90.14,33,4,none,high,none,REAL,O=C(Nc1cccc(-c2nnc(-c3cccc4cccnc34)o2)c1)[C@@H]1Cc2ccccc2O1
Z1952918213_3_T1,Z1952918213,-10.1,0.306,444.48,3.9926,4,1,49.41,33,4,none,none,none,REAL,O=C(NCc1ccc2c(c1)CN(C(=O)[C@@H]1Cc3ccc(F)cc31)C2)[C@H]1Cc2ccc(F)cc21
Z1567994687_10_T1,Z1567994687,-10.1,0.306,443.458,2.5373,8,1,101.74,33,5,none,none,none,REAL,O=C(CN1C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)o1
Z2174554342_25_T1,Z2174554342,-10.1,0.306,438.525,2.9647,5,1,66.48,33,5,none,none,high,REAL,O=C(N[C@@H]1C[C@H]1c1ccccc1)C1[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C(=O)N(Cc5ccccc5)C(=O)[C@@H]34)[C@H]12
Z2158267563_1_T2,Z2158267563,-10.1,0.306,439.47,4.9492,7,1,86.48,33,4,none,none,none,REAL,O=c1c2ccccc2[nH]c2ccc(-c3nc(-c4ccc(OC5CCOCC5)cc4)no3)cc12
Z1532499794_2_T1,Z1532499794,-10.1,0.306,446.456,4.1021,6,0,66.4,33,2,none,none,high,REAL,C[C@H]1CN(C(=O)c2cnc3ccc(F)cc3c2)CCN1C(=O)c1cnc2ccc(F)cc2c1
Z1075651470_2_T1,Z1075651470,-10.1,0.306,444.577,4.9664,6,2,68.44,33,3,none,none,none,REAL,Cc1ccc(C(=O)N2CCC(NC(=O)N3CCC[C@@H](c4cc5ccccc5[nH]4)C3)CC2)cc1
Z1274012069_4_T2,Z1274012069,-10.1,0.306,446.545,3.504,6,1,75.71,33,3,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)[C@@]4(C)CCc5ccccc5C4)CC3)cc2NC1=O
Z1276023393_1_T1,Z1276023393,-10.1,0.306,443.477,3.8283,6,1,69.72,33,4,high,high,none,REAL,O=C1CN(C(=O)CCC(=O)N2CCc3cc(-c4cccc(F)c4)ccc32)c2ccccc2N1
Z2074160089_1_T1,Z2074160089,-10.1,0.306,437.545,5.4544,6,0,63.91,33,3,none,high,none,REAL,O=C(c1ccc(-c2cccc3cccnc23)cc1)N1CCC(c2nnc3n2CCCC3)CC1
Z2002848514_12,Z2002848514,-10.1,0.306,438.525,3.5492,5,1,66.48,33,4,none,none,none,REAL,O=C1[C@H]2[C@H]3C[C@@H]4[C@H]2[C@]2(C(=O)Nc5ccc(CC(=O)N6CCCc7ccccc76)cc5)[C@@H]1[C@@H]3[C@@H]42
Z1197755968_1_T1,Z1197755968,-10.1,0.297,446.469,2.8164,8,1,98.73,34,5,none,none,none,REAL,O=c1[nH]c(-c2ccccn2)ccc1-c1nc(-c2cccc(Cn3cnc4ccccc43)c2)no1
Z1686058002_2_T1,Z1686058002,-10.1,0.297,449.513,4.3662,7,0,77.05,34,5,none,none,none,REAL,Cc1nc2cc(-c3nc([C@H]4CC(=O)N(Cc5ccccc5)C4)no3)ccc2n1-c1ccccc1
Z1763423365_1_T1,Z1763423365,-10.1,0.297,449.513,5.5348,7,2,88.91,34,3,none,none,none,REAL,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1ccc2[nH]c3ccccc3c(=O)c2c1
ZINC000008834428_T1,ZINC000008834428,-10.1,0.297,443.505,5.9394,5,0,50.86,34,3,none,none,none,ZINC,c1ccc(C2=NN3[C@@H](C2)c2ccccc2O[C@@H]3c2ccc3noc(-c4ccccc4)c3c2)cc1
Z1022495902_1_T1,Z1022495902,-10.1,0.289,465.551,3.4135,6,1,69.72,35,4,high,high,none,REAL,O=C(NCC(=O)N1CCc2ccccc2C1)[C@@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1
Z966782000_1_T1,Z966782000,-10.1,0.289,470.523,4.6808,7,1,84.94,35,6,none,none,none,REAL,O=C(CCC(=O)c1ccc2c(c1)OCCCO2)Nc1ccc(C(=O)N2CCc3ccccc32)cc1
Z966271352_1_T1,Z966271352,-10.1,0.289,468.52,2.9559,10,1,108.62,35,4,none,none,none,REAL,O=C(Nc1cccc(C(=O)N2CCc3ccccc32)c1)C1CCN(c2ccc3nnnn3n2)CC1
Z1723437105_2_T1,Z1723437105,-10.1,0.289,470.488,1.9097,10,4,132.53,35,5,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCc4cccc([C@@]5(C)NC(=O)NC5=O)c4)c3)cc21
ZINC000016047620_T1,ZINC000016047620,-10.1,0.289,488.567,4.2772,8,1,113.78,35,4,none,high,none,ZINC,Cc1ccc(C)c(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)o2)c1
ZINC000225532554_T1,ZINC000225532554,-10.1,0.289,496.645,4.7529,5,1,74.86,35,4,none,none,none,ZINC,O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1
Z1158436379_1_T1,Z1158436379,-10.1,0.281,477.566,4.1634,7,1,80.12,36,4,high,high,none,REAL,Cc1c(C(=O)N2CCC([C@@H]3C(=O)Nc4ccccc43)CC2)nnn1-c1ccc(-c2ccccc2)cc1
Z1069484002_3_T1,Z1069484002,-10.1,0.281,484.55,3.9614,7,1,84.94,36,5,none,none,none,REAL,COc1ccc2cc(/C=C\C(=O)N3CCC(C(=O)c4ccc5c(c4)NC(=O)[C@@H](C)O5)CC3)ccc2c1
Z1039648538_1_T3,Z1039648538,-10.1,0.281,478.55,4.8406,7,1,88.18,36,4,none,none,low,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CCC(c4nc(-c5ccccc5)n[nH]4)CC3)ccc21
Z1158447916_4_T2,Z1158447916,-10.1,0.281,489.57,2.854,8,1,96.02,36,4,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)[C@H]4CCCN(C(=O)c5ccccc5)C4)CC3)cc2NC1=O
