Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1905365813_789_T1,Z1905365813,-8.5,271090000000,422.527,1.0078,7,4,107.69,5,31,high,low,none,REAL,NC(=O)c1ccccc1N1CC[C@H](NC(=O)NC[C@]2(O)[C@H]3[C@@H]4C[C@H]5[C@@H]6[C@@H]4C[C@@H]3[C@H]6[C@H]52)C1
Z1466534626_2_T1,Z1466534626,-8.5,716.7,419.531,2.3483,8,1,78.66,2,31,none,none,none,REAL,C[C@H]1CN(C(=O)N[C@@H]2CCC(C)(C)c3ccccc32)CCN1c1nccn2cnnc12
PV-001866699826_1_T1,PV-001866699826,-8.5,718.29,418.458,4.526,4,1,49.41,3,30,none,none,none,REAL,CC1(C)[C@H](c2cccc(C(F)(F)F)c2)CCN1C(=O)c1cc(=O)[nH]c2c1CCCC2
Z1682770450_1_T3,Z1682770450,-8.5,841.6,415.456,3.9004,9,3,135.87,5,31,none,none,none,REAL,Nc1nc(Cc2noc(-c3ccc4c(c3O)CCCC4)n2)nc(Nc2ccccc2)n1
Z1907681358_483,Z1907681358,-8.5,12138,414.524,1.7816,6,3,103.88,6,29,none,none,none,REAL,C=CCNS(=O)(=O)c1ccc(C(=O)NC[C@]2(O)[C@H]3[C@@H]4C[C@@H]5[C@@H]6[C@H]4C[C@H]3[C@H]6[C@H]52)cc1
Z924791026_1_T1,Z924791026,-8.5,566.93,402.496,3.4139,6,3,82.59,3,30,none,none,none,REAL,Cc1nc(-c2ccc(NC(=O)N[C@@H]3CCC(C)(C)c4ccccc43)cc2)cc(=O)[nH]1
Z2199056914_15_T1,Z2199056914,-8.5,12594,401.549,1.9796,6,3,73.83,7,29,none,none,none,REAL,Cc1ccc([C@H](CN2CCOCC2)NC(=O)NCC[C@@]2(O)C[C@H]3CC[C@H]2C3)cc1
Z3094405269_2_T2,Z3094405269,-8.5,1008.3,399.453,3.0853,7,1,76.04,2,30,high,none,none,REAL,Cn1c(-c2ccc3cc[nH]c3c2)nnc1N1CC[C@@]2(CC(=O)c3ccccc3O2)C1
Z2370152275_1_T2,Z2370152275,-8.5,924.99,387.442,2.9778,7,1,89.72,4,29,none,none,low,REAL,CC1(C)C[C@H](c2nc(Cc3nc(-c4ccccc4)n[nH]3)no2)c2ccccc2O1
Z1251851504_2_T1,Z1251851504,-8.5,971.3,373.426,4.562,3,0,29.54,2,28,none,high,none,REAL,O=C([C@H]1Cc2cc(F)ccc2O1)N1CC=C(c2cccc3ccccc23)CC1
Z2233591161_2_T2,Z2233591161,-8.5,824.29,371.399,3.0722,7,2,92.79,3,28,none,none,low,REAL,O=C(Nc1nc(-c2ccc3ccccc3n2)n[nH]1)[C@H]1COc2ccccc2C1
PV-001880912833_1_T1,PV-001880912833,-8.5,692.48,359.388,2.7758,7,3,99.77,4,27,none,none,none,REAL,Cc1ccc(-c2nnc(NC(=O)Cc3cc4ccccc4c(=O)[nH]3)[nH]2)cc1
PV-000731470377_2_T1,PV-000731470377,-8.5,10458,339.481,2.6774,4,3,56.92,8,25,none,none,none,REAL,O=C(CCc1ccc2[nH]ccc2c1)NCCNC[C@H]1C[C@@H]2CC[C@@H]1C2
ZINC000019782240_T1,ZINC000019782240,-8.4,0,461.648,4.1664,5,1,53.93,2,34,none,none,high,ZINC,CC1(C)C[C@]2(CCCN(Cc3nc4c(c(=O)[nH]3)C3(CCCCC3)Cc3ccccc3-4)C2)CCO1
ZINC000017057457_T2,ZINC000017057457,-8.4,0,447.621,3.8244,5,1,53.93,2,33,none,none,high,ZINC,CC1(C)C[C@]2(CCCN(Cc3nc4c(c(=O)[nH]3)C3(CCCC3)Cc3ccccc3-4)C2)CCO1
ZINC000008449797_T3,ZINC000008449797,-8.4,0,493.561,5.53,4,0,46.61,3,38,none,none,none,ZINC,O=C1[C@H]2[C@H](C(=O)N1c1ccc(Oc3ccc4ccccc4c3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000011838457_T1,ZINC000011838457,-8.4,0,435.914,3.4765,7,1,80.12,5,31,none,none,none,ZINC,O=C(/C=C/c1cccc(Cl)c1)N1CCc2nnc(CNC(=O)c3ccccc3)n2CC1
ZINC000001714466_T5,ZINC000001714466,-8.4,0,560.585,4.3928,8,2,134.86,6,41,none,low,none,ZINC,O=C1C=C(Nc2ccc(S(=O)(=O)c3ccc(NC4=CC(=O)C(=O)c5ccccc54)cc3)cc2)c2ccccc2C1=O
ZINC000408688101_T1,ZINC000408688101,-8.4,0,498.58,4.7753,5,1,66.48,3,38,none,high,none,ZINC,Cc1ccc(NC(=O)c2cccc(N3C(=O)[C@H]4[C@@H](C3=O)C3c5ccccc5C4c4ccccc43)c2)cc1C
ZINC000000659882_T3,ZINC000000659882,-8.4,0,496.565,5.8438,5,1,66.48,3,38,high,low,none,ZINC,O=C(c1ccccc1)c1ccc2c(c1)NC1=C(C(=O)C[C@@H](c3ccccc3)C1)[C@H]1c3ccccc3C(=O)N21
ZINC000024967363_T1,ZINC000024967363,-8.4,0,494.57,3.4537,9,0,123.3,5,35,none,none,none,ZINC,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)o2)c1
Z997744568_2_T3,Z997744568,-8.4,1109.4,494.549,2.6759,8,3,107.61,5,37,none,high,none,REAL,Cc1ccc(N2C(=O)/C(=C/NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3ccccc3C2=O)cc1C
