Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000100504092_T1,ZINC000100504092,-10.4,0.335,404.512,5.0853,3,0,23.55,2,31,high,high,none,ZINC,O=c1cccc2n1C[C@H]1C[C@H]2CN(Cc2ccc3ccc4cccc5ccc2c3c45)C1
Z1664715974_1_T3,Z1664715974,-10.4,0.325,444.514,4.8154,7,1,105.83,6,32,none,none,none,REAL,O=S1(=O)N=C(Nc2ccc(-c3nnc(CCCc4ccccc4)o3)cc2)c2ccccc21
ZINC000002201660_T10,ZINC000002201660,-10.4,0.325,460.319,4.6922,5,2,67.15,2,32,none,none,none,ZINC,O=C1c2ccccc2C2=C1[C@@H](c1ccc(Cl)cc1Cl)c1c(O)n(-c3ccccc3)nc1N2
Z811745926_1_T1,Z811745926,-10.4,0.315,495.97,4.8665,8,2,150.03,4,33,none,none,none,REAL,O=C(Nc1nnc(-c2ccccc2Cl)s1)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z951982548_2_T1,Z951982548,-10.4,0.315,441.533,3.7764,7,1,81.66,2,33,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN3C(=O)c3ccc4c(=O)n5c(nc4c3)CCCCC5)nc2c1
Z1673511399_2_T2,Z1673511399,-10.4,0.315,440.502,3.1669,7,3,90.54,4,33,none,high,none,REAL,C[C@@]1(c2cccc(CNC(=O)N3CC=C(c4cccc5ccccc45)C3)c2)NC(=O)NC1=O
Z1764003566_1_T2,Z1764003566,-10.4,0.315,447.415,4.6699,5,2,65.2,1,33,none,none,none,REAL,O=C(c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12)N1CCc2[nH]c3ccc(F)cc3c2C1
ZINC000018117591_T2,ZINC000018117591,-10.4,0.315,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@H]1C=CC=C[C@@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000100737708_T6,ZINC000100737708,-10.4,0.315,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000009332188_T9,ZINC000009332188,-10.4,0.297,460.488,3.4187,6,0,70.83,3,35,high,high,none,ZINC,O=C(c1ccco1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@H]2[C@@H]2c3ccccc3C=CN21
ZINC000104529567_T1,ZINC000104529567,-10.4,0.297,468.551,4.134,6,0,74.76,3,35,none,high,none,ZINC,Cc1ccc(N2C(=O)C3=C(C2=O)C(C)=C[C@@H]([C@@H]2CC(=O)N(c4ccc(C)c(C)c4)C2=O)C3)cc1C
ZINC000409336379_T1,ZINC000409336379,-10.4,0.297,451.488,5.5105,6,1,80.66,2,35,high,high,none,ZINC,O=C(Nc1cccc2ccccc21)c1ccc2nc3c4ncccc4c4cccnc4c3nc2c1
ZINC000005607051_T1,ZINC000005607051,-10.4,0.289,470.439,5.3847,7,1,120.33,1,36,low,none,none,ZINC,Nc1c(-c2nc3cc4c(cc3o2)C(=O)c2ccccc2C4=O)ccc2c1C(=O)c1ccccc1C2=O
ZINC000102553907_T16,ZINC000102553907,-10.4,0.289,480.562,4.2244,6,0,74.76,3,36,high,high,high,ZINC,CC1=CC[C@@H]2C(=O)N(c3ccc(-c4ccc(N5C(=O)[C@@H]6CC=C(C)C[C@@H]6C5=O)cc4)cc3)C(=O)[C@@H]2C1
ZINC000009781971_T1,ZINC000009781971,-10.4,0.281,484.47,4.5606,8,1,103.44,3,37,none,none,none,ZINC,O=C1c2ccccc2C(=O)N1c1ccc(-c2nc3ccc(N4C(=O)c5ccccc5C4=O)cc3[nH]2)cc1
ZINC000001516031_T1,ZINC000001516031,-10.4,0.248,583.549,5.4634,8,1,124.91,5,42,high,high,none,ZINC,O=C(Nc1ccc2c3c1cccc3C(=O)N(c1ccccc1)C2=O)c1cc2nc(-c3cccs3)cc(C(F)(F)F)n2n1
Z1731217817_1_T1,Z1731217817,-10.3,0.355,391.43,3.5925,8,3,95.59,4,29,none,none,none,REAL,O=C(NNc1ccc2ccccc2n1)Nc1cccc(C(=O)N2CCOCC2)c1
Z1472862510_7_T1,Z1472862510,-10.3,0.343,399.493,4.0029,5,1,61.77,2,30,none,none,high,REAL,O=C(N[C@@H]1[C@H]2CCc3ccccc3[C@H]21)c1ccc2c(=O)n3c(nc2c1)CCCCC3
Z424331542_1_T6,Z424331542,-10.3,0.343,408.457,2.3218,8,4,120.16,3,30,none,none,none,REAL,Cc1c(C(=O)Nc2cccc([C@]3(C)NC(=O)NC3=O)c2)[nH]c2c1C(=O)CC(C)(C)C2
Z1891953576_2,Z1891953576,-10.3,0.343,399.449,3.7755,6,1,69.72,2,30,none,high,none,REAL,CC(=O)N1CCCc2cc(N3C(=O)N[C@@H](c4cccc5ccccc45)C3=O)ccc21
PV-001874906597_1_T1,PV-001874906597,-10.3,0.332,454.424,1.8962,7,1,105.07,3,31,low,none,none,REAL,O=C(c1cc2c(C(F)(F)F)cc(=O)[nH]c2o1)N1CCCS(=O)(=O)C[C@@H]1c1ccccc1
Z1704441279_2_T1,Z1704441279,-10.3,0.322,447.514,4.6546,7,2,107.45,2,32,none,none,none,REAL,C[C@H]1CCN(C(=O)c2ccc(NC3=NS(=O)(=O)c4ccccc43)cc2)c2c(O)cccc21
Z1505419243_4_T4,Z1505419243,-10.3,0.322,430.51,2.9723,8,2,93.69,3,32,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN(C(=O)C4=NN(c5ccccc5)C(=O)[C@@H](C)N4)C3)nc2c1
Z1192946650_1_T1,Z1192946650,-10.3,0.312,437.502,3.4802,7,3,89.59,4,33,none,high,none,REAL,Cc1ccc(-n2c(NNC(=O)Cc3c[nH]c4ccccc34)nc3ccccc3c2=O)c(C)c1
Z1764004735_1_T2,Z1764004735,-10.3,0.312,443.452,4.913,5,2,65.2,1,33,none,none,none,REAL,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(F)cc2c(=O)c4cc(F)ccc4[nH]c12)CC3
Z1472736345_1_T1,Z1472736345,-10.3,0.312,446.505,3.3907,8,2,96.55,4,33,none,none,none,REAL,CC(=O)N1CCc2ccccc2[C@@H]1CC(=O)Nc1[nH]nc(C)c1-c1ccc2c(c1)OCCO2
ZINC000012436788_T7,ZINC000012436788,-10.3,0.312,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
Z1684428213_1_T1,Z1684428213,-10.3,0.303,445.441,1.6838,9,1,101.44,3,34,none,none,none,REAL,O=c1nc2c(-c3nc(-c4ccc(-n5cnc6ccccc65)cc4)no3)c[nH]n2c2ccccc12
Z298639830_1_T1,Z298639830,-10.3,0.303,469.52,3.3498,7,1,108.58,2,34,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3CC=C(c4c[nH]c5ncccc45)CC3)ccc21
Z283971412_1_T1,Z283971412,-10.3,0.303,451.485,3.395,8,1,100.69,5,34,none,none,none,REAL,Cc1cccc(-c2nnc(-c3ccc(C(=O)N(C)Cc4nc5ccccc5c(=O)[nH]4)cc3)o2)c1
Z243910572_1_T1,Z243910572,-10.3,0.294,485.567,5.1116,8,2,113.83,3,35,low,none,none,REAL,O=C(Nc1ccc2c(c1)nc1n2CCCCC1)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1
Z1024047020_3_T1,Z1024047020,-10.3,0.294,466.535,4.5338,6,1,75.71,3,35,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3CCC([C@H]4C(=O)Nc5ccccc54)CC3)ccc21
Z839960534_2_T1,Z839960534,-10.3,0.294,481.429,3.818,7,2,79.9,2,35,none,none,none,REAL,O=C1c2ccccc2N[C@@]2(C(=O)Nc3cc4c(cc32)OCCCO4)N1c1cccc(C(F)(F)F)c1
ZINC000008694925_T2,ZINC000008694925,-10.3,0.294,452.472,5.2729,6,1,88.6,2,35,high,none,none,ZINC,O=C1c2ccccc2C(=O)c2c3[nH]nc(-c4nc5ccccc5nc4-c4ccccc4)c3ccc21
ZINC000003671066_T1,ZINC000003671066,-10.3,0.294,459.5,4.4613,5,2,79.54,3,35,high,high,none,ZINC,O=C(O)[C@@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)Nc1ccc2c(c1)oc1ccccc12
Z966268928_1_T1,Z966268928,-10.3,0.286,478.55,4.6127,7,1,82.08,3,36,none,none,none,REAL,O=C(Nc1cccc(C(=O)N2CCc3ccccc32)c1)c1ccc2c(=O)n3c(nc2c1)CCCCC3
ZINC000100968105_T5,ZINC000100968105,-10.3,0.286,491.532,5.7916,5,2,77.84,3,36,none,none,high,ZINC,C[C@@H]1CCc2cc(F)cc3c(O)c(CCC4=C(O)c5cc(F)cc6c5[C@H](C4=O)[C@@H](C)CC6)c(=O)n1c23
Z165047412_1_T1,Z165047412,-10.3,0.278,487.47,1.9821,8,2,112.65,4,37,low,high,low,REAL,O=C1NC(=O)c2ccccc2/C1=C\NN1C(=O)c2cccc3c(C(=O)c4ccccc4)ccc(c23)C1=O
Z1697480705_1_T1,Z1697480705,-10.2,0.392,348.376,4.292,4,1,53.17,1,26,none,none,none,REAL,Cc1cc(F)cc2[nH]c(C(=O)N3C[C@@H]4CCC(=O)c5cccc3c54)cc12
PV-001945831122_1_T1,PV-001945831122,-10.2,0.392,356.371,4.2677,4,1,45.48,1,26,low,none,none,REAL,Cc1oc2ccc(NC(=O)N3CCc4cc(F)c(F)cc4C3)cc2c1C
Z2188335143_1_T1,Z2188335143,-10.2,0.364,374.439,3.349,5,2,73.66,1,28,none,high,none,REAL,Cc1cc(C)c2ncc(C(=O)N3Cc4ccc(O)cc4C4(CC4)C3)c(O)c2c1
Z2285099282_1_T1,Z2285099282,-10.2,0.364,378.431,2.4066,7,1,82.61,1,28,none,none,none,REAL,Cc1cccc2c1CC(C)(C)N(C(=O)c1cnc3c(c1)c(=O)[nH]c(=O)n3C)C2
Z1863983108_2_T5,Z1863983108,-10.2,0.352,390.398,0.9906,8,3,107.61,3,29,none,none,low,REAL,Cn1cc(C(=O)Nc2cccc([C@@]3(C)NC(=O)NC3=O)c2)c2ccccc2c1=O
Z2154604015_1_T1,Z2154604015,-10.2,0.352,386.493,3.8118,4,1,49.41,1,29,none,none,none,REAL,Cc1cc(=O)[nH]c2cc(C(=O)N3CCC[C@]4(CCCc5ccccc54)C3)ccc12
Z1698181628_1_T1,Z1698181628,-10.2,0.34,398.421,2.401,7,0,74.98,1,30,none,none,none,REAL,Cn1c(C(=O)N2C[C@@H]3CCC(=O)c4cccc2c43)cc2c(=O)n3ccccc3nc21
Z1360025790_1_T1,Z1360025790,-10.2,0.34,403.489,2.6502,8,0,79.52,2,30,none,none,none,REAL,O=C(C1CCN(c2ccc3nnnn3n2)CC1)N1CC2(CCCC2)c2ccccc21
ZINC000101094157_T5,ZINC000101094157,-10.2,0.34,400.473,4.612,4,0,68.28,0,30,none,none,none,ZINC,Cc1cc2c(cc1C)C(=O)[C@@H]1C[C@@H]3C(=O)c4cc(C)c(C)cc4C(=O)[C@H]3C[C@H]1C2=O
PV-001818621863_2_T1,PV-001818621863,-10.2,0.329,455.304,2.7715,5,1,61.77,1,31,none,none,none,REAL,Cc1nc2cc(C(=O)N3C[C@H]4[C@H](C3)C(F)(F)C(F)(F)C(F)(F)C4(F)F)ccc2c(=O)[nH]1
PV-001818621537_2_T1,PV-001818621537,-10.2,0.329,454.316,3.0078,4,1,49.41,1,31,none,none,none,REAL,Cc1cc(=O)[nH]c2cc(C(=O)N3C[C@H]4[C@H](C3)C(F)(F)C(F)(F)C(F)(F)C4(F)F)ccc12
ZINC000004175980_T1,ZINC000004175980,-10.2,0.329,398.464,3.9416,3,0,32.67,0,31,high,high,none,ZINC,O=C1[C@@H]2[C@H](c3nc4cccc5cccc(c54)n31)C1c3ccccc3C2c2ccccc21
PV-001940740368_25_T1,PV-001940740368,-10.2,0.319,456.609,3.5056,7,3,108.57,7,32,none,none,none,REAL,C[C@H](CNC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)[C@@H]2C[C@H]3CC[C@H]2C3)cc1)c1ccncc1
Z1891122660_1_T2,Z1891122660,-10.2,0.319,442.458,2.9601,9,1,123.13,3,32,none,none,none,REAL,O=S1(=O)N=C(Nc2ccc(-c3nc(-c4cccn5ccnc45)no3)cc2)c2ccccc21
Z1891089698_1_T2,Z1891089698,-10.2,0.319,442.458,3.43,9,2,134.51,3,32,none,none,none,REAL,O=S1(=O)N=C(Nc2ccc(-c3nc(-c4ccc5cc[nH]c5n4)no3)cc2)c2ccccc21
Z2155692118_2,Z2155692118,-10.2,0.319,427.463,3.6159,8,3,112.91,3,32,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4cccc5c6c([nH]c45)CCCC6)n3)cc2)NC(=O)NC1=O
PV-001869783920_2_T4,PV-001869783920,-10.2,0.319,455.534,2.2124,8,2,121.03,4,32,none,none,none,REAL,Cc1ccc(S(=O)(=O)C2CCN(C(=O)c3cccc([C@@]4(C)NC(=O)NC4=O)c3)CC2)cc1
Z1698172573_1_T2,Z1698172573,-10.2,0.319,443.478,4.3046,6,0,96.97,1,32,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3C[C@@H]4CCC(=O)c5cccc3c54)ccc21
Z1764266200_2_T9,Z1764266200,-10.2,0.319,426.431,3.3359,8,4,116.4,3,32,none,none,none,REAL,C[C@@]1(c2cccc(NC(=O)c3ccc4[nH]c5ccccc5c(=O)c4c3)c2)NC(=O)NC1=O
Z2141478755_1_T4,Z2141478755,-10.2,0.319,434.47,3.516,7,3,94.3,3,32,none,none,none,REAL,C[C@]1(c2cccc(C(=O)N3CCC(c4c[nH]c5ccc(F)cc45)CC3)c2)NC(=O)NC1=O
Z1764266200_2_T8,Z1764266200,-10.2,0.319,426.431,3.3359,8,4,116.4,3,32,none,none,none,REAL,C[C@@]1(c2cccc(NC(=O)c3ccc4[nH]c5ccccc5c(=O)c4c3)c2)NC(=O)NC1=O
Z1684583135_2_T2,Z1684583135,-10.2,0.319,438.486,2.5376,10,2,120.67,3,32,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@@H]4CCCN(C(=O)N5CCCC5)C4)n3)c2)NC(=O)NC1=O
ZINC000008612447_T1,ZINC000008612447,-10.2,0.319,423.423,4.4438,6,1,85.61,4,32,none,none,none,ZINC,Cc1ccc2c(=O)cc(C(=O)Nc3c4ccccc4oc3C(=O)c3ccccc3)oc2c1
ZINC000035538889_T4,ZINC000035538889,-10.2,0.319,422.443,2.9419,7,3,94.3,2,32,none,none,none,ZINC,CN1c2ccccc2[C@H](c2c(-c3ccc4ccccc4c3)[nH]c3[nH]c(=O)[nH]c(=O)c32)C1=O
ZINC000100485510_T2,ZINC000100485510,-10.2,0.319,410.431,5.3836,4,0,58.86,0,32,low,high,none,ZINC,O=C1c2ccc3c4c(ccc(c24)C2=Nc4ccccc4[C@H]21)C1=Nc2ccccc2[C@H]1C3=O
ZINC000100485510_T6,ZINC000100485510,-10.2,0.319,410.431,5.3836,4,0,58.86,0,32,low,high,none,ZINC,O=C1c2ccc3c4c(ccc(c24)C2=Nc4ccccc4[C@H]21)C1=Nc2ccccc2[C@H]1C3=O
Z728738796_2_T1,Z728738796,-10.2,0.309,462.572,4.1012,7,1,94.22,1,33,none,none,none,REAL,C[C@H]1CCc2[nH]c3ccc(C(=O)N4CCN(C5=NS(=O)(=O)c6ccccc65)CC4)cc3c2C1
Z1312754180_1_T2,Z1312754180,-10.2,0.309,445.482,2.7209,10,3,134.39,3,33,none,none,none,REAL,Cc1cc(C(=O)Nc2ccc(-c3nnc4n3CCCCCC4)cc2)nc2nc(O)[nH]c(=O)c12
Z951982548_2_T2,Z951982548,-10.2,0.309,441.533,3.7764,7,1,81.66,2,33,none,none,none,REAL,Cc1ccc2[nH]c([C@H]3CCCN3C(=O)c3ccc4c(=O)n5c(nc4c3)CCCCC5)nc2c1
Z1907872362_1_T1,Z1907872362,-10.2,0.309,442.478,2.8768,9,3,120.66,3,33,none,low,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4ccc5c(c4)N(C(N)=O)CCC5)c3)cc21
Z2066084353_1_T1,Z2066084353,-10.2,0.309,435.442,2.6375,8,3,112.55,4,33,none,high,none,REAL,O=C(NNC(=O)c1n[nH]c(=O)c2ccccc12)c1ccc(-c2cccc3cccnc23)cc1
Z79674176_1_T1,Z79674176,-10.2,0.309,440.541,4.9222,5,0,49.85,3,33,none,none,none,REAL,Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)C[C@@H](c3ccccc3)OC4=O)CC2)c1C
Z1260000954_2_T1,Z1260000954,-10.2,0.309,436.466,4.1079,6,2,84.5,4,33,none,high,low,REAL,O=C(NNC(=O)c1cccc2ccccc12)c1ccc2c(c1)C[C@H](c1ccccc1)OC2=O
Z977298470_1_T1,Z977298470,-10.2,0.3,455.556,4.7207,6,2,82.27,4,34,none,none,none,REAL,Cc1c(C(=O)Nc2ccc(CC(=O)N3CCc4ccccc43)cc2)[nH]c2c1C(=O)CC(C)(C)C2
Z139983810_1_T2,Z139983810,-10.2,0.3,471.536,3.3969,7,1,116.31,3,34,none,low,low,REAL,O=C(Nn1cnc2sc3c(c2c1=O)CCCC3)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
ZINC000022528214_T1,ZINC000022528214,-10.2,0.3,449.513,4.8382,7,3,91.55,3,34,none,none,none,ZINC,CC(C)c1ccc([C@H]2N/C(=N\c3nc4ccccc4o3)Nc3c4ccccc4[nH]c(=O)c32)cc1
ZINC000103225698_T4,ZINC000103225698,-10.2,0.3,457.572,3.9082,6,0,60.93,3,34,none,none,high,ZINC,Cc1cccc(N2CCN(C(=O)c3cccc(N4C(=O)[C@@H]5CC=C[C@@H](C)[C@H]5C4=O)c3)CC2)c1C
Z1160637727_2_T1,Z1160637727,-10.2,0.291,491.571,3.7738,9,1,122.23,5,35,none,none,high,REAL,Cc1cc(N2CCC[C@@H](OC(=O)c3ccc(NC4=NS(=O)(=O)c5ccccc54)cc3)C2)nc(C)n1
Z52370516_1_T1,Z52370516,-10.2,0.291,479.515,4.6004,7,2,117.37,3,35,low,low,low,REAL,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z851522220_1_T1,Z851522220,-10.2,0.283,488.63,4.9855,7,1,72.96,3,36,none,high,none,REAL,Cc1cc(C(=O)N2CCC(C)CC2)ccc1NC(=O)N1CCC(C(=O)N2CCc3ccccc32)CC1
ZINC000004522763_T1,ZINC000004522763,-10.2,0.283,472.455,4.8774,7,2,123.4,2,36,low,none,none,ZINC,Nc1c(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)ccc2c1C(=O)c1ccccc1C2=O
ZINC000004794272_T6,ZINC000004794272,-10.2,0.283,529.538,1.5888,10,2,127.51,4,36,none,none,none,ZINC,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCC[C@@H](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)C1
ZINC000021867386_T1,ZINC000021867386,-10.2,0.283,486.481,3.7612,8,1,86.86,3,36,none,none,none,ZINC,O=C(c1ccc2c(O)nc3c(-c4ccccc4F)nnn3c2c1)N1CCN(c2ccc(F)cc2)CC1
ZINC000021867386_T2,ZINC000021867386,-10.2,0.283,486.481,3.7612,8,1,86.86,3,36,none,none,none,ZINC,O=C(c1ccc2c(O)nc3c(-c4ccccc4F)nnn3c2c1)N1CCN(c2ccc(F)cc2)CC1
ZINC000239310051_T1,ZINC000239310051,-10.2,0.283,481.613,5.8155,4,1,35.58,3,36,none,none,none,ZINC,O=C(c1ccc2c(c1)[C@H]1[C@@H]([C@H]3CC[C@H]1C3)[C@H](c1ccccc1)N2)N1CCN(c2ccccc2F)CC1
ZINC000004107418_T1,ZINC000004107418,-10.2,0.276,478.558,5.6493,6,1,57.81,3,37,none,none,none,ZINC,C(=c1/c(-c2ccccc2)nn2c3ccccc3nc12)\[C@@H]1C(c2ccccc2)=NN2c3ccccc3N[C@@H]12
ZINC000001225262_T1,ZINC000001225262,-10.2,0.262,553.36,5.7726,8,1,103.44,3,39,none,none,none,ZINC,O=C1c2cccc(Cl)c2C(=O)N1c1ccc(-c2nc3ccc(N4C(=O)c5cccc(Cl)c5C4=O)cc3[nH]2)cc1
Z1890914883_1_T2,Z1890914883,-10.1,0.374,355.356,3.3782,7,1,93.27,2,27,none,none,none,REAL,Cc1cc(-c2noc(-c3n[nH]c(=O)c4ccccc34)n2)nc2ccccc12
PV-001838861973_1_T1,PV-001838861973,-10.1,0.374,363.351,2.3334,7,2,88.91,3,27,none,none,none,REAL,Cc1c(C(=O)Nc2ccn(-c3ncccc3F)n2)[nH]c(=O)c2ccccc12
ZINC000007613840_T1,ZINC000007613840,-10.1,0.374,359.384,4.6641,6,1,81.16,3,27,none,high,none,ZINC,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cc2ccccc2o1
Z1892015761_2_T4,Z1892015761,-10.1,0.361,392.434,2.3567,6,1,91.93,2,28,none,high,none,REAL,O=C1N[C@@H](c2cccc3ccccc23)C(=O)N1c1ccc2c(c1)S(=O)(=O)CC2
