Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z2233642508_2,Z2233642508,-9.3,0.3,415.492,3.577,6,0,70.05,2,31,none,none,none,REAL,O=C1CCN(C(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)[C@@H](c2ccccc2)C1
Z237105524_4_T1,Z237105524,-9.3,0.258,485.63,5.3618,7,0,71.33,3,36,none,high,none,REAL,O=C(c1cccc2ccccc12)N1CCC[C@@H](C(=O)N2CCC[C@@H](c3nnc4n3CCCCC4)C2)C1
Z2830825432_2_T3,Z2830825432,-9.3,0.3,480.325,3.4973,9,3,115.37,2,31,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ncc(-c3cccc(Br)c3)[nH]2)N1)OCCCO4
Z284317138_1_T1,Z284317138,-9.3,0.258,499.957,3.9175,8,2,98.4,2,36,none,none,none,REAL,C[C@@H]1c2[nH]c3ccccc3c2[C@H](c2ccccc2Cl)CN1C(=O)c1cnc2c(c1)c(=O)[nH]c(=O)n2C
Z2924313672_2_T1,Z2924313672,-9.3,0.344,379.439,2.0012,6,1,102.55,2,27,none,none,none,REAL,O=C1NCCOc2ccc(-c3nc([C@H]4CCSc5ccccc54)no3)cc21
Z29638352_1_T1,Z29638352,-9.3,0.266,472.496,3.3002,8,1,102.01,4,35,none,none,high,REAL,O=C(CN1C(=O)N[C@]2(CCc3ccccc32)C1=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
Z98335691_2_T2,Z98335691,-9.3,0.3,419.415,4.0119,8,2,99.83,2,31,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(-c3ccc(F)cc3)o2)N1)OCCCO4
Z98336398_2_T2,Z98336398,-9.3,0.3,419.415,4.0119,8,2,99.83,2,31,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(-c3ccccc3F)o2)N1)OCCCO4
ZINC000257203151_T14,ZINC000257203151,-9.3,0.3,422.44,3.5121,9,3,128.9,1,31,none,none,none,ZINC,Cc1ccc2nc(O)cc(C(=O)N3CCC[C@]4(Cc5c(nc(O)nc5O)O4)CC3)c2c1
Z2830825680_2_T1,Z2830825680,-9.3,0.266,477.47,4.5219,8,2,95.92,4,35,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2cccc(OCc3ccc(F)cc3F)c2)N1)OCCCO4
Z2160283311_1_T2,Z2160283311,-9.2,0.307,396.365,-0.3461,9,2,112.72,2,30,none,none,none,REAL,O=c1cc(-c2noc(-c3c[nH]n4c3nc(=O)c3ccccc34)n2)c2ccccc2[nH]1
Z1213022199_2_T2,Z1213022199,-9.2,0.287,433.442,4.3558,8,2,99.83,2,32,low,none,low,REAL,Cc1c(F)cccc1-c1ccc([C@H]2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)o1
Z2830825432_2_T5,Z2830825432,-9.2,0.297,480.325,3.4973,9,3,115.37,2,31,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ncc(-c3cccc(Br)c3)[nH]2)N1)OCCCO4
PV-001834881599_3_T2,PV-001834881599,-9.2,0.307,454.269,1.1117,10,2,119.13,4,30,none,none,none,REAL,O=C1NC(=O)N2CCN(C(=O)CC[C@@H]3NC(=O)N(c4ccc(Cl)c(Cl)c4)C3=O)C[C@@H]12
PV-001942320545_1_T1,PV-001942320545,-9.2,0.307,433.571,2.741,7,1,95.17,2,30,none,none,none,REAL,CC1CCN(C(=O)c2ccc(NC(=O)N3CCC[C@]4(CCS(=O)(=O)C4)C3)cc2)CC1
Z997212184_1_T1,Z997212184,-9.2,0.271,475.524,3.1384,8,1,112.24,3,34,none,high,none,REAL,CS(=O)(=O)c1ccc2c(c1)N(C(=O)c1ccc3c(=O)n(-c4ccccc4)c(=O)[nH]c3c1)CCC2
PV-001950487553_1_T5,PV-001950487553,-9.2,0.317,401.422,0.4847,10,4,128.87,1,29,none,none,none,REAL,CC1(C)COc2ccc(NC(=O)N3CCC[C@]4(C3)NC(=O)NC4=O)cc2NC1=O
Z1014348548_1_T1,Z1014348548,-9.2,0.263,493.95,2.3127,9,3,119.97,4,35,none,none,none,REAL,O=C(NNC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1cccc(Cl)c1)c1n[nH]c(=O)c2ccccc12
Z103379036_2_T2,Z103379036,-9.2,0.297,480.321,4.6363,8,2,99.83,2,31,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(-c3cccc(Br)c3)o2)N1)OCCCO4
Z1069484372_2_T3,Z1069484372,-9.2,0.263,474.515,1.7846,9,2,117.17,5,35,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)CCc4nc5ccccc5c(=O)[nH]4)CC3)cc2NC1=O
Z1135059810_2_T1,Z1135059810,-9.2,0.287,425.491,4.9753,7,2,86.69,2,32,low,none,low,REAL,Cc1ccccc1-c1cccc([C@H]2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c1
Z1170211509_1_T3,Z1170211509,-9.2,0.317,379.378,1.8162,7,1,83.62,2,29,none,high,none,REAL,O=c1nc2c(-c3nc(-c4cccc5ccccc45)no3)c[nH]n2c2ccccc12
Z1213022197_2_T2,Z1213022197,-9.2,0.287,437.405,4.1127,8,2,99.83,2,32,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(-c3c(F)cccc3F)o2)N1)OCCCO4
Z1313212974_1_T5,Z1313212974,-9.2,0.317,384.394,2.7503,7,2,94.89,1,29,none,none,none,REAL,Cc1cc(C(=O)N2Cc3ccccc3-c3ccccc32)nc2nc(O)[nH]c(=O)c12
Z1334956036_2_T5,Z1334956036,-9.2,0.307,397.433,3.2611,6,2,78.51,2,30,none,none,none,REAL,C[C@@]1(c2ccc(C(=O)N3Cc4ccccc4-c4ccccc43)cc2)NC(=O)NC1=O
Z1538679049_1_T4,Z1538679049,-9.2,0.287,426.475,3.7777,7,2,94.89,3,32,none,none,none,REAL,Cc1cc(C(=O)N2CCc3ccccc3[C@@H]2Cc2ccccc2)nc2nc(O)[nH]c(=O)c12
Z1538679049_1_T5,Z1538679049,-9.2,0.287,426.475,3.7777,7,2,94.89,3,32,none,none,none,REAL,Cc1cc(C(=O)N2CCc3ccccc3[C@@H]2Cc2ccccc2)nc2nc(O)[nH]c(=O)c12
Z1647954397_1_T1,Z1647954397,-9.2,0.287,430.394,2.5317,8,2,98.82,2,32,none,high,none,REAL,O=C1CN(C(=O)c2ccc3c(=O)n(-c4ccccc4)c(=O)[nH]c3c2)c2cccc(F)c2N1
Z1685380263_1_T4,Z1685380263,-9.2,0.297,410.392,1.2192,9,1,105.74,3,31,none,none,none,REAL,COc1cc(-c2noc(-c3c[nH]n4c3nc(=O)c3ccccc34)n2)c2ccccc2n1
Z1703928418_3_T1,Z1703928418,-9.2,0.287,428.491,3.3106,7,1,86.37,2,32,none,none,none,REAL,O=C1CC[C@@H]2CN(C(=O)[C@H]3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)c3cccc1c32
Z1703928418_3_T3,Z1703928418,-9.2,0.287,428.491,3.3106,7,1,86.37,2,32,none,none,none,REAL,O=C1CC[C@@H]2CN(C(=O)[C@H]3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)c3cccc1c32
Z1723444485_3_T2,Z1723444485,-9.2,0.297,419.484,2.2107,8,2,94.64,3,31,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4CCCC[C@@H]4[C@H]4CNC(=O)C4)c3)cc21
Z1741136260_1_T2,Z1741136260,-9.2,0.287,427.463,2.3908,8,2,108.63,3,32,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4C[C@H](C(N)=O)Cc5ccccc54)c3)cc21
Z1929417160_2_T2,Z1929417160,-9.2,0.287,433.423,1.2862,10,3,127.92,2,32,none,high,none,REAL,O=C1NC(=O)[C@@]2(CCCN(C(=O)c3ccc4c(=O)n(-c5ccccc5)c(=O)[nH]c4c3)C2)N1
Z2041553691_1_T3,Z2041553691,-9.2,0.317,380.366,0.9378,8,1,96.51,2,29,none,none,none,REAL,O=c1nc2c(-c3nc(-c4cccc5ncccc45)no3)c[nH]n2c2ccccc12
Z2105848333_1,Z2105848333,-9.2,0.341,382.322,2.6096,9,4,117.79,2,27,none,none,none,REAL,O=C(Nc1ccc2c(c1)OC(F)(F)O2)NC1CCC2(CC1)NC(=O)NC2=O
Z2157920378_2_T1,Z2157920378,-9.2,0.287,431.451,1.9038,9,2,117.43,3,32,none,none,none,REAL,CC(=O)N1Cc2ccccc2C[C@H]1c1nc(-c2cccc([C@]3(C)NC(=O)NC3=O)c2)no1
Z2157920378_4_T1,Z2157920378,-9.2,0.287,431.451,1.9038,9,2,117.43,3,32,none,none,none,REAL,CC(=O)N1Cc2ccccc2C[C@H]1c1nc(-c2cccc([C@@]3(C)NC(=O)NC3=O)c2)no1
Z2180397377_1_T1,Z2180397377,-9.2,0.297,427.45,4.7095,6,1,67.6,2,31,none,none,none,REAL,O=C(N[C@@H]1CCCOc2ccc(F)cc21)N1CCC(c2noc3cc(F)ccc23)CC1
Z220408526_1_T1,Z220408526,-9.2,0.263,467.484,3.3793,9,1,108.64,5,35,low,none,none,REAL,O=C(Nc1nc2ccccc2nc1N1CCCC1)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O
Z2223104085_1_T1,Z2223104085,-9.2,0.307,411.457,1.4522,8,3,111.88,4,30,none,none,none,REAL,O=C1CNC(=O)c2ccc(C(=O)N3CCCCC[C@@H]3C[C@H](O)c3ccco3)cc2N1
Z2227819160_1,Z2227819160,-9.2,0.279,438.442,1.5973,8,3,107.61,5,33,none,none,none,REAL,O=C(Nc1c(-c2ccccc2)[nH][nH]c1=O)c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O
Z226525548_1_T1,Z226525548,-9.2,0.256,478.511,3.1897,9,1,108.39,5,36,low,none,none,REAL,O=C(Nc1nc2ccccc2nc1N1CCCC1)c1ccc2c(c1)C(=O)N(Cc1ccncc1)C2=O
Z2290738086_4_T1,Z2290738086,-9.2,0.317,395.505,3.6149,7,2,83.28,3,29,none,none,none,REAL,O=C(Nc1cccc(-c2nnc3n2CCC3)c1)N1CCCC[C@H]1[C@H]1CCC[C@@H]1O
Z2674896681_1_T1,Z2674896681,-9.2,0.317,393.402,1.5393,9,2,125.7,3,29,none,high,none,REAL,CCn1c(=O)[nH]c2cc(C(=O)N3CCCc4ccc(C(N)=O)nc43)ccc2c1=O
Z2830825686_2_T1,Z2830825686,-9.2,0.287,429.483,2.8828,9,2,104.51,2,32,low,none,low,REAL,Cc1cccc(-n2cc([C@H]3NC(N)=Nc4nc5cc6c(cc5n43)OCCCO6)c(C)n2)c1
Z2830825748_2_T2,Z2830825748,-9.2,0.279,446.441,3.8191,9,2,108.81,3,33,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(Oc3ccc(F)cc3)nc2)N1)OCCCO4
Z2830825837_2_T1,Z2830825837,-9.2,0.271,464.524,3.7347,10,3,125.02,5,34,low,none,low,REAL,CC(C)(C)OC(=O)NCc1cccc([C@H]2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c1
Z335410572_1_T3,Z335410572,-9.2,0.297,425.444,0.1681,10,2,119.13,2,31,none,none,none,REAL,C[C@]12CCC(=O)N1c1ccccc1C(=O)N2CC(=O)N1CCC2(CC1)NC(=O)NC2=O
Z393676132_1_T3,Z393676132,-9.2,0.279,464.505,0.9196,10,2,134.14,3,33,none,none,none,REAL,C[C@@H]1Cc2cc(C(=O)Nc3ccccc3-n3ncc4c(=O)[nH]cnc43)ccc2N1S(C)(=O)=O
Z758227188_1_T1,Z758227188,-9.2,0.263,484.575,5.2303,6,1,95.69,2,35,low,low,low,REAL,Cc1[nH]c2ccccc2c1C1CCN(C(=O)c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)CC1
Z785732278_2_T2,Z785732278,-9.2,0.279,482.951,3.8104,9,2,137.05,4,33,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2csc(COc3ccc(Cl)cc3)n2)N1)OCCCO4
Z807847140_1_T1,Z807847140,-9.2,0.307,409.464,3.2692,7,1,71.76,2,30,none,none,none,REAL,O=C(N[C@@H]1CCCOc2ccc(F)cc21)N1CCC(c2nnc3ccccn23)CC1
Z839917398_2_T1,Z839917398,-9.2,0.279,462.533,3.5483,9,2,137.05,4,33,low,none,low,REAL,Cc1ccc(OCc2nc([C@H]3NC(N)=Nc4nc5cc6c(cc5n43)OCCCO6)cs2)cc1
Z853015960_1_T1,Z853015960,-9.2,0.307,404.469,2.4811,7,1,72.96,2,30,none,high,none,REAL,CCn1c(=O)[nH]c2cc(C(=O)N3C[C@@H]4CCCN4Cc4ccccc43)ccc2c1=O
Z853015960_2_T1,Z853015960,-9.2,0.307,404.469,2.4811,7,1,72.96,2,30,none,high,none,REAL,CCn1c(=O)[nH]c2cc(C(=O)N3C[C@H]4CCCN4Cc4ccccc43)ccc2c1=O
Z98335813_2_T1,Z98335813,-9.2,0.263,488.934,4.7257,9,3,115.79,3,35,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2cccc(NC(=O)c3ccccc3Cl)c2)N1)OCCCO4
Z98335890_2_T2,Z98335890,-9.2,0.287,470.315,5.1231,8,2,99.83,2,32,low,none,low,REAL,NC1=Nc2nc3cc4c(cc3n2[C@@H](c2ccc(-c3ccc(Cl)c(Cl)c3)o2)N1)OCCCO4
Z998823256_2_T2,Z998823256,-9.2,0.271,468.502,3.3495,7,1,78.53,4,34,none,none,none,REAL,O=C(c1ccc2[nH]ncc2c1)N1CCC[C@@H](C(=O)N2CCC(Oc3ccc(F)cc3F)CC2)C1
ZINC000254513606_T1,ZINC000254513606,-9.2,0.271,473.552,5.6976,7,1,99.94,1,34,none,none,none,ZINC,CN1c2ccccc2C(C)(C)[C@@]12CC(c1ccc3c(c1)S(=O)(=O)c1ccccc1C3=NO)=NO2
Z2638095677_8_T2,Z2638095677,-9.2,0.329,386.45,1.7868,8,3,111.63,2,28,none,none,none,REAL,C[C@H]1CC[C@@H](O)[C@@H]([C@@H]2CCCCN2C(=O)c2cnc3[nH]c(=O)[nH]c(=O)c3c2)C1
Z154279844_1_T1,Z154279844,-9.1,0.284,448.487,3.1622,6,1,70.73,3,32,none,none,none,REAL,O=C(N1CCC[C@H](c2nnc3ccc(C(F)(F)F)cn23)C1)C12C[C@@H]3C[C@H](CC(O)(C3)C1)C2
Z1548457952_3_T2,Z1548457952,-9.1,0.314,419.824,0.5057,10,2,119.13,4,29,none,none,none,REAL,O=C1NC(=O)N2CCN(C(=O)CC[C@@H]3NC(=O)N(c4ccc(Cl)cc4)C3=O)C[C@@H]12
Z1550949660_1_T2,Z1550949660,-9.1,0.284,432.479,2.4401,8,2,104.39,4,32,none,none,none,REAL,O=C1CCCc2cc(OC(=O)[C@@H]3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)ccc2N1
Z1657566126_1_T4,Z1657566126,-9.1,0.276,438.49,2.0811,8,4,115.56,6,33,none,none,none,REAL,C[C@H](NC(=O)c1ccc2[nH]ncc2c1)c1ccc(CNC(=O)c2ccc3[nH]ncc3c2)cc1
Z1682390101_2_T11,Z1682390101,-9.1,0.303,404.425,3.1768,8,3,117.35,3,30,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(-c4ccc5c(c4O)CCCC5)n3)cc2)NC(=O)NC1=O
Z1683264317_2_T1,Z1683264317,-9.1,0.337,361.4,1.8485,6,1,85.09,2,27,none,none,none,REAL,O=C1CCCc2[nH]c(=O)c(-c3nc([C@H]4CCCc5ccccc54)no3)cc21
Z1684366656_1_T1,Z1684366656,-9.1,0.276,442.478,4.3859,9,1,100.53,4,33,none,none,none,REAL,Cc1c[nH]c(=O)n1-c1cccc(-c2noc(C3CCN(c4nc5ccccc5o4)CC3)n2)c1
Z1684579919_1_T1,Z1684579919,-9.1,0.303,404.425,3.1768,8,3,117.35,3,30,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4ccc5c(c4O)CCCC5)n3)c2)NC(=O)NC1=O
Z1684579919_1_T5,Z1684579919,-9.1,0.303,404.425,3.1768,8,3,117.35,3,30,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4ccc5c(c4O)CCCC5)n3)c2)NC(=O)NC1=O
Z1684581556_2_T4,Z1684581556,-9.1,0.294,419.396,1.2411,10,3,135.45,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(C[C@@H]4Oc5ccccc5NC4=O)n3)c2)NC(=O)NC1=O
Z1685321589_1_T2,Z1685321589,-9.1,0.337,360.332,2.3205,9,2,118.82,3,27,none,none,none,REAL,Cc1nnc(-c2cccc(-c3noc(-c4cccc5[nH]c(=O)oc45)n3)c2)[nH]1
Z1685374493_1_T1,Z1685374493,-9.1,0.294,415.412,2.3572,10,1,117.35,3,31,none,none,none,REAL,CN(C)c1cc(-c2noc(-c3cnc4c(c3)c(=O)[nH]c(=O)n4C)n2)c2ccccc2n1
Z1716064262_1_T1,Z1716064262,-9.1,0.294,411.464,2.1893,7,0,73.14,2,31,none,none,none,REAL,Cc1c(C(=O)N2CC[C@]3(C2)OCc2ccccc23)nnn1-c1cccc2ncccc12
Z1729312784_2_T1,Z1729312784,-9.1,0.337,383.471,3.0311,6,1,107.46,3,27,high,none,none,REAL,Cc1cc(-c2nc([C@H]3CCCc4ccccc43)no2)cc(S(N)(=O)=O)c1C
Z1730125238_1_T2,Z1730125238,-9.1,0.294,414.42,1.9442,8,1,99.15,3,31,none,none,none,REAL,O=C(c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O)N1CCc2n[nH]c(=O)cc2C1
Z1730540337_1_T1,Z1730540337,-9.1,0.294,424.427,3.0062,7,0,76.15,3,31,none,none,none,REAL,C[C@@H]1CN(C(=O)c2ccc3c(c2)C(=O)N(C[C@@H]2CCCO2)C3=O)c2cccc(F)c2O1
Z1730540337_3_T1,Z1730540337,-9.1,0.294,424.427,3.0062,7,0,76.15,3,31,none,none,none,REAL,C[C@@H]1CN(C(=O)c2ccc3c(c2)C(=O)N(C[C@H]2CCCO2)C3=O)c2cccc(F)c2O1
Z1731722057_1_T2,Z1731722057,-9.1,0.364,339.354,0.8222,8,3,102.9,1,25,none,none,none,REAL,O=C1NCCc2ccc(NC(=O)N3CCc4n[nH]c(=O)cc4C3)cc21
Z1744194755_1_T2,Z1744194755,-9.1,0.325,376.415,1.5956,7,2,81.75,2,28,none,none,none,REAL,O=C(c1ccc(N2CCNC2=O)cc1)N1CC[C@]2(C1)C(=O)Nc1ccccc12
Z1819919761_1_T1,Z1819919761,-9.1,0.303,402.413,1.5653,9,1,100.43,2,30,none,high,none,REAL,CCn1c(=O)[nH]c2cc(C(=O)N3Cc4cnnn4Cc4ccccc43)ccc2c1=O
Z1846568199_1_T1,Z1846568199,-9.1,0.284,442.4,3.4233,8,2,109.59,4,32,none,none,none,REAL,Cc1nc2c(c(C(F)(F)F)n1)C[C@H](C(=O)Nc1nnc(-c3cc4ccccc4o3)[nH]1)CC2
Z1866978403_1_T2,Z1866978403,-9.1,0.303,406.387,4.3277,5,3,78.43,2,30,none,none,none,REAL,O=C(N[C@@H]1Cc2cccc(O)c2C1)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12
Z1879021149_2_T1,Z1879021149,-9.1,0.325,395.482,3.1581,6,1,107.46,3,28,none,none,none,REAL,NS(=O)(=O)c1cc(-c2nc([C@H]3CCCc4ccccc43)no2)cc2c1CCC2
